algo,time_ms
core_ch_chpot,110.278889
core_ch_chpot,27.060026
core_ch_chpot,20.362435
core_ch_chpot,11.476981
core_ch_chpot,16.23067
core_ch_chpot,7.4885280000000005
core_ch_chpot,4.906252
core_ch_chpot,19.535928000000002
core_ch_chpot,25.133488999999997
core_ch_chpot,20.70273
core_ch_chpot,8.478776
core_ch_chpot,5.487759
core_ch_chpot,6.974794
core_ch_chpot,11.289716
core_ch_chpot,12.410136
core_ch_chpot,4.666194
core_ch_chpot,21.838823
core_ch_chpot,13.896952
core_ch_chpot,5.150234
core_ch_chpot,17.373392000000003
core_ch_chpot,22.541698999999998
core_ch_chpot,15.461941
core_ch_chpot,7.505979
core_ch_chpot,14.905851
core_ch_chpot,17.002775
core_ch_chpot,5.351588
core_ch_chpot,6.966976
core_ch_chpot,16.542049
core_ch_chpot,10.767956
core_ch_chpot,7.793582000000001
core_ch_chpot,9.316784
core_ch_chpot,18.762590999999997
core_ch_chpot,12.133144
core_ch_chpot,11.043152000000001
core_ch_chpot,17.380314000000002
core_ch_chpot,14.834613
core_ch_chpot,17.923669999999998
core_ch_chpot,17.027805999999998
core_ch_chpot,21.197857
core_ch_chpot,2.873105
core_ch_chpot,4.141372
core_ch_chpot,20.74347
core_ch_chpot,10.188348999999999
core_ch_chpot,16.17232
core_ch_chpot,7.258502
core_ch_chpot,17.730258
core_ch_chpot,4.600377999999999
core_ch_chpot,3.9494810000000005
core_ch_chpot,14.294545000000001
core_ch_chpot,18.764429
core_ch_chpot,13.911299
core_ch_chpot,3.53296
core_ch_chpot,12.429310000000001
core_ch_chpot,13.640130000000001
core_ch_chpot,7.211971999999999
core_ch_chpot,2.432636
core_ch_chpot,16.691969
core_ch_chpot,14.819339000000001
core_ch_chpot,6.05286
core_ch_chpot,5.849451
core_ch_chpot,20.832292
core_ch_chpot,20.818129000000003
core_ch_chpot,6.643194
core_ch_chpot,15.302468
core_ch_chpot,9.412375
core_ch_chpot,11.871424000000001
core_ch_chpot,23.340889999999998
core_ch_chpot,7.7935419999999995
core_ch_chpot,12.364249000000001
core_ch_chpot,8.722795999999999
core_ch_chpot,6.268059
core_ch_chpot,19.88062
core_ch_chpot,5.253977
core_ch_chpot,11.387827999999999
core_ch_chpot,5.655083
core_ch_chpot,22.146592
core_ch_chpot,9.256744000000001
core_ch_chpot,17.749444999999998
core_ch_chpot,10.878014
core_ch_chpot,4.670614
core_ch_chpot,10.671391
core_ch_chpot,13.164171000000001
core_ch_chpot,23.324924
core_ch_chpot,6.604154
core_ch_chpot,21.527516
core_ch_chpot,15.956912
core_ch_chpot,13.809876000000001
core_ch_chpot,16.642875
core_ch_chpot,23.170158
core_ch_chpot,3.5317439999999998
core_ch_chpot,19.784093
core_ch_chpot,14.373551
core_ch_chpot,11.850023
core_ch_chpot,10.636213999999999
core_ch_chpot,4.804111
core_ch_chpot,4.7267660000000005
core_ch_chpot,24.058626999999998
core_ch_chpot,14.843366999999999
core_ch_chpot,2.293945
core_ch_chpot,14.966942000000001
core_ch_chpot,16.927204
core_ch_chpot,7.67049
core_ch_chpot,14.909438
core_ch_chpot,6.989251
core_ch_chpot,6.744218
core_ch_chpot,18.707217
core_ch_chpot,17.07043
core_ch_chpot,2.4437819999999997
core_ch_chpot,19.489223
core_ch_chpot,9.548865
core_ch_chpot,16.555142
core_ch_chpot,15.203462
core_ch_chpot,5.198299
core_ch_chpot,11.193859
core_ch_chpot,21.209727
core_ch_chpot,5.622178
core_ch_chpot,2.675536
core_ch_chpot,14.743869
core_ch_chpot,18.863222
core_ch_chpot,7.250019
core_ch_chpot,7.370824
core_ch_chpot,15.925192000000001
core_ch_chpot,4.318887
core_ch_chpot,18.974702999999998
core_ch_chpot,20.18782
core_ch_chpot,21.071223
core_ch_chpot,15.930363
core_ch_chpot,15.815584000000001
core_ch_chpot,18.125111
core_ch_chpot,20.333644000000003
core_ch_chpot,11.040942999999999
core_ch_chpot,13.567032
core_ch_chpot,9.339812
core_ch_chpot,11.763326
core_ch_chpot,9.789258
core_ch_chpot,18.433412
core_ch_chpot,22.433181
core_ch_chpot,8.755806
core_ch_chpot,7.082879999999999
core_ch_chpot,2.085029
core_ch_chpot,4.351737
core_ch_chpot,17.698591999999998
core_ch_chpot,4.063106
core_ch_chpot,20.935388999999997
core_ch_chpot,22.361683
core_ch_chpot,19.286404
core_ch_chpot,13.368211
core_ch_chpot,13.697389000000001
core_ch_chpot,2.098655
core_ch_chpot,4.088807
core_ch_chpot,8.10303
core_ch_chpot,13.802230999999999
core_ch_chpot,5.265083000000001
core_ch_chpot,2.692097
core_ch_chpot,9.596110999999999
core_ch_chpot,4.082719
core_ch_chpot,15.95032
core_ch_chpot,7.246598
core_ch_chpot,18.301419
core_ch_chpot,13.882225
core_ch_chpot,14.923499999999999
core_ch_chpot,21.236321999999998
