speed_cap_kmh,time_ms,path_distance
15,56.951257999999996,NaN
15,42.098773,NaN
15,20.257051,NaN
15,20.194754,NaN
15,15.030579000000001,NaN
15,25.726706,NaN
15,22.430722,NaN
15,9.519418,NaN
15,17.485143,NaN
15,13.912999000000001,NaN
15,21.986546999999998,NaN
15,7.175581,NaN
15,37.68551,NaN
15,22.246561,NaN
15,8.800795,NaN
15,5.868049999999999,NaN
15,16.23815,NaN
15,27.847613,NaN
15,20.233755,NaN
15,17.290028999999997,NaN
15,17.227152999999998,NaN
15,21.593404,NaN
15,23.587062999999997,NaN
15,15.385252,NaN
15,7.784358,NaN
15,4.755908,NaN
15,8.719492,NaN
15,9.142769,NaN
15,19.401913999999998,NaN
15,6.752341,NaN
15,20.306648,NaN
15,19.545612000000002,NaN
15,9.706180999999999,NaN
15,5.517025,NaN
15,18.934116,NaN
15,27.110943,NaN
15,24.511577,NaN
15,6.341886,NaN
15,9.670715999999999,NaN
15,5.164227,NaN
15,5.979374,NaN
15,17.128491999999998,NaN
15,14.683584,NaN
15,6.4757299999999995,NaN
15,8.373949,NaN
15,11.652058,NaN
15,11.629582,NaN
15,16.970382,NaN
15,18.885468,NaN
15,9.815679000000001,NaN
15,8.046044,NaN
15,9.020409,NaN
15,13.038324000000001,NaN
15,11.477891,NaN
15,9.920961,NaN
15,8.965580000000001,NaN
15,15.515754,NaN
15,7.341292999999999,NaN
15,21.761749000000002,NaN
15,12.930863,NaN
15,5.126528,NaN
15,8.881673,NaN
15,9.555087,NaN
15,13.703339999999999,NaN
15,21.631075,NaN
15,7.409948,NaN
15,13.896015,NaN
15,22.671415,NaN
15,10.755707999999998,89842020
15,9.505256,NaN
15,5.942204,NaN
15,6.731139,NaN
15,6.951392,NaN
15,7.265210000000001,NaN
15,21.201151000000003,NaN
15,15.657821999999998,NaN
15,5.454315,NaN
15,5.954388,NaN
15,6.758375,NaN
15,11.453065,NaN
15,19.885821,NaN
15,7.5620590000000005,NaN
15,11.839083,NaN
15,24.992984,NaN
15,5.7689639999999995,NaN
15,5.1458140000000006,NaN
15,4.6697049999999996,NaN
15,5.537656,NaN
15,8.759924,NaN
15,7.901632,NaN
15,9.449905999999999,NaN
15,9.58615,NaN
15,6.236003999999999,NaN
15,23.546156,NaN
15,16.974069,NaN
15,12.097873,NaN
15,10.908648,NaN
15,18.722082,NaN
15,7.976464000000001,NaN
15,7.6039829999999995,NaN
15,6.701191,NaN
15,6.524222,NaN
15,8.454259,NaN
15,20.986906,NaN
15,6.916237000000001,NaN
15,6.111909,NaN
15,7.122958000000001,NaN
15,7.778633,NaN
15,13.68562,NaN
15,7.904425,NaN
15,6.2062360000000005,NaN
15,7.722403,NaN
15,21.294359999999998,NaN
15,10.020647,NaN
15,5.804679,NaN
15,9.463318,NaN
15,12.637915,NaN
15,20.075851,NaN
15,10.551226999999999,NaN
15,27.612218000000002,NaN
15,12.828946,NaN
15,7.821033999999999,NaN
15,8.416063,NaN
15,18.415404,NaN
15,23.451136,NaN
15,7.163621999999999,NaN
15,6.433256,NaN
15,15.269222000000001,NaN
15,14.821078,NaN
15,16.347635,NaN
15,8.718669,NaN
15,13.150013,85070520
15,18.734124,NaN
15,17.215870000000002,NaN
15,12.156657,NaN
15,9.225044,NaN
15,18.934079,NaN
15,6.364949,NaN
15,12.105594,NaN
15,6.235082,NaN
15,15.584404,NaN
15,8.955262000000001,NaN
15,13.714065,NaN
15,12.230414,68893770
15,10.662007,NaN
15,6.266151,NaN
15,26.219888,NaN
15,10.501771,NaN
15,11.391325,NaN
15,5.47177,NaN
15,8.921843,NaN
15,13.041063000000001,NaN
15,10.400262,73403820
15,6.599342999999999,NaN
15,9.023,14149470
15,7.658747,14669580
15,26.266894999999998,NaN
15,6.292064,NaN
