parking_set_type,parking_set_size,time_ms,path_distance
ev,56011,1.837429,60012287
ev,56011,2.2434849999999997,58751671
ev,56011,4.2589749999999995,NaN
ev,56011,2.512298,NaN
ev,56011,4.885414,139075089
ev,56011,3.4794050000000003,53614951
ev,56011,0.6915600000000001,NaN
ev,56011,3.836042,134880293
ev,56011,1.109703,3484504
ev,56011,0.364726,NaN
ev,56011,1.8500210000000001,9607464
ev,56011,1.9930999999999999,24118385
ev,56011,2.681076,42324773
ev,56011,4.825576,NaN
ev,56011,3.302531,67023957
ev,56011,2.299109,68281480
ev,56011,6.77663,NaN
ev,56011,2.6805510000000004,NaN
ev,56011,3.1902340000000002,NaN
ev,56011,1.457413,16027923
ev,56011,2.869007,56124653
ev,56011,2.777527,66943655
ev,56011,2.5219370000000003,91594652
ev,56011,3.897694,NaN
ev,56011,2.3623670000000003,NaN
ev,56011,1.485791,13411429
ev,56011,4.343895000000001,NaN
ev,56011,4.861796,160750154
ev,56011,4.004331,73017962
ev,56011,8.607751,NaN
ev,56011,2.289466,71347606
ev,56011,4.4514059999999995,94562481
ev,56011,1.0016109999999998,2455148
ev,56011,1.615777,20899190
ev,56011,3.626776,NaN
ev,56011,4.71516,99502398
ev,56011,4.071527000000001,87864897
ev,56011,3.4154150000000003,87815639
ev,56011,3.883816,158304032
ev,56011,4.7245539999999995,NaN
ev,56011,3.711693,138746733
ev,56011,2.025863,19302176
ev,56011,5.442208,NaN
ev,56011,5.535981,NaN
ev,56011,5.166691,146940145
ev,56011,1.291657,15125436
ev,56011,4.080493,121794073
ev,56011,1.20759,NaN
ev,56011,1.7855539999999999,42057842
ev,56011,3.911162,NaN
ev,56011,2.4386479999999997,71164422
ev,56011,3.362844,NaN
ev,56011,1.725327,27414318
ev,56011,3.126633,NaN
ev,56011,2.000947,36099135
ev,56011,4.4112350000000005,75032039
ev,56011,0.254012,NaN
ev,56011,4.153153,NaN
ev,56011,3.125307,115798366
ev,56011,1.4204860000000001,14406685
ev,56011,3.020162,NaN
ev,56011,3.3049199999999996,135558317
ev,56011,1.6631610000000001,35823084
ev,56011,3.8064169999999997,50615240
ev,56011,2.7718399999999996,48520013
ev,56011,1.61826,NaN
ev,56011,4.1394910000000005,118742052
ev,56011,1.9544240000000002,58240930
ev,56011,2.531847,64557813
ev,56011,1.0104630000000001,4230806
ev,56011,2.2207749999999997,42530695
ev,56011,1.6356540000000002,39404196
ev,56011,4.541631,NaN
ev,56011,6.474874000000001,NaN
ev,56011,2.413583,45961241
ev,56011,2.586776,64203692
ev,56011,0.918743,23408714
ev,56011,3.479133,NaN
ev,56011,2.524172,37679382
ev,56011,0.446185,NaN
ev,56011,4.455432,NaN
ev,56011,2.359335,74162505
ev,56011,1.362124,58385412
ev,56011,3.854666,116669632
ev,56011,5.543183999999999,NaN
ev,56011,2.705934,101412848
ev,56011,4.245914,48837419
ev,56011,5.287514,NaN
ev,56011,3.1330199999999997,176312188
ev,56011,1.9042480000000002,77984808
ev,56011,5.604535,NaN
ev,56011,2.71417,58680091
ev,56011,4.307778,119677585
ev,56011,2.413614,20627134
ev,56011,1.866593,27860128
ev,56011,1.215116,40143472
ev,56011,3.489918,98966366
ev,56011,1.68845,35111642
ev,56011,4.197771,119997927
ev,56011,5.772496,NaN
ev,56011,4.550202,NaN
ev,56011,4.44933,NaN
ev,56011,6.363246999999999,NaN
ev,56011,3.082043,51312424
ev,56011,3.457194,NaN
ev,56011,5.360513,NaN
ev,56011,3.218883,NaN
ev,56011,2.6941859999999997,NaN
ev,56011,3.60028,NaN
ev,56011,1.13286,27279954
ev,56011,4.153816,NaN
ev,56011,2.665205,110135671
ev,56011,1.645873,32863106
ev,56011,4.722076,103075469
ev,56011,1.937914,50792992
ev,56011,3.112264,47229738
ev,56011,1.544905,23204298
ev,56011,1.9423249999999999,56551943
ev,56011,4.598704000000001,124962413
ev,56011,5.156403,NaN
ev,56011,4.974287,94935874
ev,56011,4.986419,203567916
ev,56011,3.4977139999999998,NaN
ev,56011,3.3116790000000003,NaN
ev,56011,4.530724,71025905
ev,56011,4.423574,NaN
ev,56011,3.958843,NaN
ev,56011,2.094716,34200858
ev,56011,2.102852,2591068
ev,56011,3.558918,107072445
ev,56011,2.893843,44075410
ev,56011,1.83128,24884178
ev,56011,3.148643,34113371
ev,56011,4.230525,NaN
ev,56011,6.123891,NaN
ev,56011,3.510259,NaN
ev,56011,3.555113,NaN
ev,56011,5.147355,NaN
ev,56011,5.2152650000000005,186631771
ev,56011,3.486949,85649009
ev,56011,3.080504,28803194
ev,56011,3.8665459999999996,125325265
ev,56011,2.0443599999999997,63577340
ev,56011,2.197391,46855726
ev,56011,2.725664,26425959
ev,56011,2.714489,8860126
ev,56011,7.92472,NaN
ev,56011,6.426376,NaN
ev,56011,4.084627,72834783
ev,56011,4.848070000000001,128672333
ev,56011,5.423064,NaN
ev,56011,3.1072859999999998,49772324
ev,56011,5.637256,NaN
ev,56011,3.931988,165133901
ev,56011,2.687986,72477679
ev,56011,3.896886,54600618
ev,56011,5.1892819999999995,97203182
ev,56011,2.1718290000000002,83035547
ev,56011,3.5372,72424523
ev,56011,7.1309249999999995,NaN
ev,56011,5.647049,NaN
ev,56011,4.189225,NaN
ev,56011,3.420712,71899427
ev,56011,4.3297479999999995,91366789
ev,56011,2.697227,39654203
ev,56011,2.66974,35292812
ev,56011,2.310164,12811594
ev,56011,2.845883,30340061
ev,56011,5.7926280000000006,NaN
ev,56011,3.459778,56485951
ev,56011,3.8735530000000002,70940358
ev,56011,7.623682,NaN
ev,56011,3.4677140000000004,76950862
ev,56011,3.8694240000000004,NaN
ev,56011,5.248705999999999,NaN
ev,56011,2.3303439999999997,7746818
ev,56011,3.1289260000000003,79992950
ev,56011,3.639868,63353302
ev,56011,3.511278,71081562
ev,56011,2.421769,13484002
ev,56011,2.837714,29859853
ev,56011,4.745084,NaN
ev,56011,5.29537,94288193
ev,56011,2.738785,NaN
ev,56011,3.499181,29771415
ev,56011,2.5565729999999998,42242319
ev,56011,4.357851,147587911
ev,56011,4.798949,127407643
ev,56011,3.0522639999999996,67649598
ev,56011,4.095883,NaN
ev,56011,3.653813,52757885
ev,56011,4.199802,141147101
ev,56011,2.564606,46234997
ev,56011,5.46541,142630134
ev,56011,6.360678,NaN
ev,56011,1.983528,NaN
ev,56011,7.191162,NaN
ev,56011,4.957288,96309044
ev,56011,3.030137,34764286
ev,56011,2.900827,20467476
ev,56011,3.892252,NaN
ev,56011,3.137581,80273275
ev,56011,2.193436,26440199
ev,56011,4.696512,155348231
ev,56011,4.843522,NaN
ev,56011,3.492725,95884552
ev,56011,2.104547,2841434
ev,56011,1.8495300000000001,NaN
ev,56011,4.333224,NaN
ev,56011,2.154103,15779664
ev,56011,5.637609,NaN
ev,56011,5.883348,158974384
ev,56011,1.468537,NaN
ev,56011,4.771261,109301967
ev,56011,1.487943,NaN
ev,56011,4.743861,50925417
ev,56011,3.79848,23656527
ev,56011,1.962322,99369380
ev,56011,3.6994800000000003,NaN
ev,56011,3.696476,76902863
ev,56011,3.727268,70190527
ev,56011,6.289299,NaN
ev,56011,4.636954,155686633
ev,56011,3.382342,20292447
ev,56011,3.306747,61910118
ev,56011,2.8217619999999997,37280720
ev,56011,3.505643,NaN
ev,56011,2.4404909999999997,37863927
ev,56011,3.148098,40774537
ev,56011,1.443372,NaN
ev,56011,6.774083,NaN
ev,56011,2.1675079999999998,12088356
ev,56011,3.028489,51793927
ev,56011,3.234761,84991989
ev,56011,4.937231000000001,91935946
ev,56011,7.900809,NaN
ev,56011,3.378338,38209267
ev,56011,5.9783029999999995,NaN
ev,56011,4.2740089999999995,68502876
ev,56011,3.9086030000000003,NaN
ev,56011,2.6747680000000003,9095303
ev,56011,3.1381669999999997,48166689
ev,56011,2.88538,37308301
ev,56011,4.293804,62313080
ev,56011,4.064077999999999,87784341
ev,56011,5.186653000000001,87341271
ev,56011,2.668202,57470976
ev,56011,3.5319040000000004,58695943
ev,56011,5.82271,NaN
ev,56011,3.213974,NaN
ev,56011,2.2297089999999997,7788909
ev,56011,2.873959,34585064
ev,56011,3.94302,80105599
ev,56011,4.041408,61885531
ev,56011,4.057416,NaN
ev,56011,3.424551,84799322
ev,56011,2.974165,22930740
ev,56011,2.007357,NaN
ev,56011,4.738336,96236182
ev,56011,3.321161,47080811
ev,56011,3.734776,NaN
ev,56011,5.009006,NaN
ev,56011,4.172938,75777076
ev,56011,1.8873309999999999,NaN
ev,56011,2.798505,15675331
ev,56011,3.897694,95705523
ev,56011,2.3041519999999998,40777828
ev,56011,3.333026,112610540
ev,56011,3.495699,51876701
ev,56011,1.6322629999999998,NaN
ev,56011,4.940338,NaN
ev,56011,3.561996,84253231
ev,56011,2.506527,22540711
ev,56011,2.817772,23958875
ev,56011,3.372595,58451513
ev,56011,4.570469,177533640
ev,56011,2.927511,50026151
ev,56011,2.040305,NaN
ev,56011,3.859398,76877160
ev,56011,2.299779,25072842
ev,56011,3.631977,81602073
ev,56011,5.004015,170348327
ev,56011,3.210843,NaN
ev,56011,2.2647850000000003,22743905
ev,56011,6.28726,NaN
ev,56011,3.325368,40502718
ev,56011,3.613766,22894632
ev,56011,2.950036,42133927
ev,56011,3.3779660000000002,NaN
ev,56011,2.319237,13241806
ev,56011,5.299881999999999,NaN
ev,56011,1.896333,NaN
ev,56011,5.100441,102453532
ev,56011,5.8993910000000005,NaN
ev,56011,3.0265,11257215
ev,56011,3.9628390000000002,NaN
ev,56011,7.7958799999999995,NaN
ev,56011,3.425605,NaN
ev,56011,3.530648,NaN
ev,56011,3.243705,42614082
ev,56011,8.32484,NaN
ev,56011,6.488758,NaN
ev,56011,2.602341,44978117
ev,56011,4.304986,151670490
ev,56011,3.4344959999999998,NaN
ev,56011,1.73281,NaN
ev,56011,3.260249,70350250
ev,56011,6.265085,NaN
ev,56011,3.2814300000000003,NaN
ev,56011,4.110905,51655456
ev,56011,3.81096,NaN
ev,56011,1.95286,NaN
ev,56011,3.48148,76383913
ev,56011,2.962088,22050145
ev,56011,2.187804,23719380
ev,56011,4.28777,NaN
ev,56011,3.07514,23996820
ev,56011,5.5797930000000004,NaN
ev,56011,4.989134,68658172
ev,56011,4.366646,68620930
ev,56011,2.3146690000000003,29118781
ev,56011,4.823017,114938752
ev,56011,4.6800749999999995,NaN
ev,56011,7.054238,142022477
ev,56011,3.9826569999999997,98019457
ev,56011,3.307979,NaN
ev,56011,2.9067390000000004,14053977
ev,56011,2.803027,14126324
ev,56011,1.8882160000000001,13382500
ev,56011,4.092853,36032515
ev,56011,1.511675,NaN
ev,56011,3.4989359999999996,113988332
ev,56011,2.123953,30868448
ev,56011,5.765395000000001,NaN
ev,56011,3.911007,124630006
ev,56011,2.222477,21850016
ev,56011,7.927174,NaN
ev,56011,3.3930879999999997,NaN
ev,56011,6.351959,NaN
ev,56011,4.2431470000000004,NaN
ev,56011,3.4180550000000003,NaN
ev,56011,6.072449,NaN
ev,56011,3.81327,58655198
ev,56011,7.287056,NaN
ev,56011,1.755027,NaN
ev,56011,1.66299,NaN
ev,56011,3.488917,NaN
ev,56011,3.780743,50307325
ev,56011,2.83453,NaN
ev,56011,3.315897,44933750
ev,56011,4.085825000000001,129638565
ev,56011,3.3971430000000002,38448803
ev,56011,4.261489,125171863
ev,56011,1.911778,6782131
ev,56011,3.3606019999999996,93643636
ev,56011,2.0577490000000003,70936925
ev,56011,2.907458,38633256
ev,56011,1.885567,NaN
ev,56011,4.865121,89834442
ev,56011,4.498921999999999,162309948
ev,56011,3.9610899999999996,129187214
ev,56011,6.219606,NaN
ev,56011,2.142055,65732193
ev,56011,2.749137,62721579
ev,56011,3.790698,46781283
ev,56011,4.012491,NaN
ev,56011,4.5959449999999995,NaN
ev,56011,4.287085,NaN
ev,56011,5.026199999999999,135192920
ev,56011,2.546879,77108337
ev,56011,3.5495769999999998,101711267
ev,56011,2.240997,85482782
ev,56011,2.268633,100843218
ev,56011,7.138885,NaN
ev,56011,5.417261,NaN
ev,56011,5.418269,NaN
ev,56011,3.9679620000000004,134635055
ev,56011,4.297182,NaN
ev,56011,3.856151,61230869
ev,56011,1.875465,55845245
ev,56011,3.906696,51253144
ev,56011,1.718873,42403828
ev,56011,3.2943249999999997,108271753
ev,56011,3.2253030000000003,67745049
ev,56011,2.057052,38487969
ev,56011,1.591567,NaN
ev,56011,2.6688739999999997,35906268
ev,56011,3.5560829999999997,NaN
ev,56011,4.653023,95070926
ev,56011,1.851759,37639363
ev,56011,4.752966,NaN
ev,56011,2.7549319999999997,73920016
ev,56011,5.1596139999999995,NaN
ev,56011,5.431704,NaN
ev,56011,3.776203,NaN
ev,56011,4.191753,NaN
ev,56011,5.757218,NaN
ev,56011,3.467425,NaN
ev,56011,4.371552,64585373
ev,56011,3.5221850000000003,40745712
ev,56011,4.947761,110947572
ev,56011,3.806,NaN
ev,56011,3.206225,NaN
ev,56011,2.6561649999999997,10062744
ev,56011,2.860204,49748756
ev,56011,4.319087,151832837
ev,56011,3.7742750000000003,58278617
ev,56011,3.7329350000000003,87814047
ev,56011,3.2448479999999997,NaN
ev,56011,4.414682,NaN
ev,56011,3.177199,NaN
ev,56011,2.285299,63444472
ev,56011,4.306276,169417908
ev,56011,3.5735799999999998,85559010
ev,56011,5.889259,NaN
ev,56011,2.599707,29877577
ev,56011,5.95051,90920056
ev,56011,3.772262,80133933
ev,56011,3.0582119999999997,79127350
ev,56011,2.707914,8378928
ev,56011,4.773482,NaN
ev,56011,2.6777849999999996,49076384
ev,56011,2.3687270000000002,18939627
ev,56011,3.0391239999999997,76434671
ev,56011,5.231404,NaN
ev,56011,2.839531,64257204
ev,56011,3.097128,11242486
ev,56011,3.371976,35911836
ev,56011,3.2400189999999998,53422167
ev,56011,2.857172,26528693
ev,56011,2.920062,102333825
ev,56011,3.327387,35308374
ev,56011,2.683324,43339167
ev,56011,6.907963,NaN
ev,56011,2.188303,33936761
ev,56011,4.598784,210098464
ev,56011,2.542233,30905554
ev,56011,1.6533710000000001,NaN
ev,56011,2.136934,NaN
ev,56011,3.397812,101950004
ev,56011,5.708122,NaN
ev,56011,1.8391359999999999,12948249
ev,56011,2.637181,44257671
ev,56011,3.187717,92830297
ev,56011,3.6144689999999997,37680549
ev,56011,6.6754739999999995,NaN
ev,56011,3.124686,77331540
ev,56011,4.65219,NaN
ev,56011,6.265216,NaN
ev,56011,2.993917,74754970
ev,56011,3.4980409999999997,49819562
ev,56011,4.277047,NaN
ev,56011,6.611832,NaN
ev,56011,3.484983,36661489
ev,56011,3.4495709999999997,NaN
ev,56011,2.604914,79814611
ev,56011,3.0966050000000003,48183470
ev,56011,4.357242,122307783
ev,56011,2.0187370000000002,NaN
ev,56011,2.686271,24254217
ev,56011,4.5956269999999995,219373836
ev,56011,1.5333320000000001,NaN
ev,56011,2.950277,118916758
ev,56011,3.929767,111018216
ev,56011,3.6013170000000003,NaN
ev,56011,3.52529,68805688
ev,56011,4.199085,69674566
ev,56011,2.330324,19936043
ev,56011,4.425254,95052107
ev,56011,3.352497,NaN
ev,56011,6.626550999999999,NaN
ev,56011,4.620662,146855105
ev,56011,2.027314,21934635
ev,56011,6.030126,NaN
ev,56011,4.791885,NaN
ev,56011,3.3298400000000004,65548683
ev,56011,3.399989,NaN
ev,56011,3.420903,118882155
ev,56011,2.82883,31739833
ev,56011,2.545411,38049612
ev,56011,4.606622000000001,193112141
ev,56011,5.555813,170751800
ev,56011,5.915857,NaN
ev,56011,3.738564,NaN
ev,56011,4.202102999999999,62164695
ev,56011,3.127305,97641884
ev,56011,2.519146,8088768
ev,56011,5.50926,125598135
ev,56011,3.063797,63470660
ev,56011,5.794905,NaN
ev,56011,2.148954,9870630
ev,56011,4.847198,125513487
ev,56011,4.529601,158239691
ev,56011,2.752109,56519670
ev,56011,2.147003,53316907
ev,56011,2.671025,71578110
ev,56011,4.410093000000001,65174934
ev,56011,1.379582,NaN
ev,56011,3.9131440000000004,85814754
ev,56011,3.286144,45239209
ev,56011,4.191464,NaN
ev,56011,4.4904530000000005,84918273
ev,56011,4.16374,104498138
ev,56011,5.20815,NaN
ev,56011,4.216329,87219231
ev,56011,4.089683,NaN
ev,56011,2.932525,39712565
ev,56011,3.845859,50246865
ev,56011,2.4795949999999998,10462490
ev,56011,2.468664,42215413
ev,56011,8.539539000000001,NaN
ev,56011,4.110578,NaN
ev,56011,5.0001619999999996,NaN
ev,56011,4.026147,87522606
ev,56011,3.493139,63763640
ev,56011,3.184159,25770012
ev,56011,6.213451,122799519
ev,56011,7.583085,NaN
ev,56011,2.824262,19804045
ev,56011,1.4369910000000001,NaN
ev,56011,3.3190530000000003,67192025
ev,56011,5.59224,NaN
ev,56011,3.0457359999999998,NaN
ev,56011,2.809042,NaN
ev,56011,4.082377,71040977
ev,56011,3.664293,184664411
ev,56011,4.7509,104905901
ev,56011,3.895961,98164970
ev,56011,2.857583,13594408
ev,56011,2.736198,6816111
ev,56011,2.973319,41744389
ev,56011,6.130496,NaN
ev,56011,3.686535,56003423
ev,56011,3.4601710000000003,NaN
ev,56011,2.460842,77572492
ev,56011,3.1603809999999997,64129738
ev,56011,2.398259,9490520
ev,56011,4.640986,174986180
ev,56011,3.15396,103183143
ev,56011,1.8200079999999998,NaN
ev,56011,5.268217000000001,NaN
ev,56011,3.779955,73414068
ev,56011,2.583808,41886521
ev,56011,1.877701,NaN
ev,56011,2.858583,31897356
ev,56011,3.0541460000000002,42974351
ev,56011,3.685156,64563941
ev,56011,4.34622,80821079
ev,56011,3.361619,71650872
ev,56011,3.7524339999999996,NaN
ev,56011,2.6475589999999998,22578237
ev,56011,4.4868879999999995,86429603
ev,56011,3.661881,NaN
ev,56011,3.975408,NaN
ev,56011,2.482058,45867735
ev,56011,3.031364,50610264
ev,56011,3.456752,87925874
ev,56011,2.950923,20276469
ev,56011,5.8456790000000005,NaN
ev,56011,3.274222,NaN
ev,56011,4.396299,NaN
ev,56011,3.31175,158595220
ev,56011,2.004839,46486339
ev,56011,5.5389740000000005,114762992
ev,56011,4.0906,137541044
ev,56011,4.481726999999999,106654870
ev,56011,4.108732000000001,57321661
ev,56011,4.436605,NaN
ev,56011,2.82911,46896085
ev,56011,3.853657,74523944
ev,56011,2.721838,59997913
ev,56011,5.538853,NaN
ev,56011,1.736923,NaN
ev,56011,3.029236,26043804
ev,56011,5.264429,NaN
ev,56011,6.839054,NaN
ev,56011,4.378051,62511159
ev,56011,3.40004,73149975
ev,56011,2.9517469999999997,59239130
ev,56011,3.107815,86454404
ev,56011,4.690044,NaN
ev,56011,2.7182500000000003,80297712
ev,56011,3.7104350000000004,84084620
ev,56011,2.211743,103286530
ev,56011,2.349097,23046549
ev,56011,3.091596,NaN
ev,56011,2.860026,19054187
