algo,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_pauses
core_ch,81505729,189837356,473373,473373,517609,0,473373,2.289265,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,473373,473373,517609,0,473373,3.264238,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,263374344,357625040,384736107,44960,63183241,9.354061,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,263374344,357625040,384736107,44960,63183241,18.47352,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,246688041,327874797,352207451,28431,63183241,12.133272,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,246688041,327874797,352207451,28431,63183241,20.974202000000002,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,27558299,34404198,37699574,4115,7519595,13.508196,95775101,5522,8,5
core_ch_chpot,81505729,189837356,27558299,34404198,37699574,4115,7519595,11.478627,95775101,5522,8,5
core_ch,81505729,189837356,186087,202008,258511,373,64178,17.757652,56786601,3782,5,3
core_ch_chpot,81505729,189837356,186087,202008,258511,373,64178,11.669815999999999,56786601,3782,5,3
core_ch,81505729,189837356,22606402,26134563,28790866,5072,6978234,11.590886,82404017,3492,11,5
core_ch_chpot,81505729,189837356,22606402,26134563,28790866,5072,6978234,20.788309,82404017,3492,11,5
core_ch,81505729,189837356,1,1,0,0,1,8.931201,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,1,1,0,0,1,1.679611,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,7733316,9524778,10517630,1272,2018779,11.562559,56554143,2377,7,3
core_ch_chpot,81505729,189837356,7733316,9524778,10517630,1272,2018779,21.158678000000002,56554143,2377,7,3
core_ch,81505729,189837356,548926,532802,569875,82,510912,12.191332,54464360,2668,7,3
