rel_core_size,abs_core_size,construction_time_ms,time_ms
0.05,4075286,277823177000,2.92967
0.05,4075286,277823177000,3.160087
0.05,4075286,277823177000,2.3819090000000003
0.05,4075286,277823177000,3.004386
0.05,4075286,277823177000,2.888046
0.05,4075286,277823177000,2.285352
0.05,4075286,277823177000,2.584205
0.05,4075286,277823177000,3.9623519999999997
0.05,4075286,277823177000,2.210396
0.05,4075286,277823177000,1.741951
0.05,4075286,277823177000,3.292718
0.05,4075286,277823177000,2.2041109999999997
0.05,4075286,277823177000,2.6529819999999997
0.05,4075286,277823177000,2.139655
0.05,4075286,277823177000,2.459491
0.05,4075286,277823177000,2.921937
0.05,4075286,277823177000,2.869407
0.05,4075286,277823177000,2.27641
0.05,4075286,277823177000,3.6379989999999998
0.05,4075286,277823177000,3.0437250000000002
0.05,4075286,277823177000,2.228152
0.05,4075286,277823177000,2.275714
0.05,4075286,277823177000,2.261397
0.05,4075286,277823177000,2.768251
0.05,4075286,277823177000,2.463102
0.05,4075286,277823177000,2.407527
0.05,4075286,277823177000,2.589812
0.05,4075286,277823177000,2.265777
0.05,4075286,277823177000,2.373395
0.05,4075286,277823177000,2.407372
0.05,4075286,277823177000,2.5844750000000003
0.05,4075286,277823177000,2.224239
0.05,4075286,277823177000,2.042388
0.05,4075286,277823177000,2.5531210000000004
0.05,4075286,277823177000,2.067201
0.05,4075286,277823177000,2.298339
0.05,4075286,277823177000,2.123386
0.05,4075286,277823177000,1.950018
0.05,4075286,277823177000,2.308447
0.05,4075286,277823177000,3.807057
0.05,4075286,277823177000,2.1908190000000003
0.05,4075286,277823177000,1.898583
0.05,4075286,277823177000,1.7019559999999998
0.05,4075286,277823177000,2.575386
0.05,4075286,277823177000,2.635211
0.05,4075286,277823177000,2.072754
0.05,4075286,277823177000,2.669666
0.05,4075286,277823177000,1.905606
0.05,4075286,277823177000,2.2047109999999996
0.05,4075286,277823177000,2.232562
0.05,4075286,277823177000,2.058165
0.05,4075286,277823177000,2.5043040000000003
0.05,4075286,277823177000,1.529742
0.05,4075286,277823177000,2.749061
0.05,4075286,277823177000,2.200524
0.05,4075286,277823177000,3.29686
0.05,4075286,277823177000,2.587053
0.05,4075286,277823177000,2.28551
0.05,4075286,277823177000,2.282857
0.05,4075286,277823177000,2.619676
0.05,4075286,277823177000,2.352491
0.05,4075286,277823177000,2.2049909999999997
0.05,4075286,277823177000,1.8379640000000002
0.05,4075286,277823177000,2.205996
0.05,4075286,277823177000,2.118457
0.05,4075286,277823177000,1.845781
0.05,4075286,277823177000,2.265951
0.05,4075286,277823177000,2.602843
0.05,4075286,277823177000,1.844161
0.05,4075286,277823177000,1.649329
0.05,4075286,277823177000,2.0883719999999997
0.05,4075286,277823177000,1.871096
0.05,4075286,277823177000,1.777878
0.05,4075286,277823177000,1.9648550000000002
0.05,4075286,277823177000,2.565352
0.05,4075286,277823177000,2.546399
0.05,4075286,277823177000,2.102755
0.05,4075286,277823177000,2.784385
0.05,4075286,277823177000,2.546201
0.05,4075286,277823177000,2.110741
0.05,4075286,277823177000,2.106717
0.05,4075286,277823177000,1.900026
0.05,4075286,277823177000,3.131254
0.05,4075286,277823177000,2.273635
0.05,4075286,277823177000,3.026389
0.05,4075286,277823177000,1.8252979999999999
0.05,4075286,277823177000,2.277995
0.05,4075286,277823177000,1.699011
0.05,4075286,277823177000,2.2947319999999998
0.05,4075286,277823177000,2.4817799999999997
0.05,4075286,277823177000,2.094275
0.05,4075286,277823177000,2.304576
0.05,4075286,277823177000,2.073537
0.05,4075286,277823177000,2.3233949999999997
0.05,4075286,277823177000,1.888818
0.05,4075286,277823177000,2.167567
0.05,4075286,277823177000,2.66498
0.05,4075286,277823177000,2.131333
0.05,4075286,277823177000,2.04868
0.05,4075286,277823177000,1.799927
0.05,4075286,277823177000,2.036596
0.05,4075286,277823177000,2.114674
0.05,4075286,277823177000,1.728465
0.05,4075286,277823177000,2.677485
0.05,4075286,277823177000,2.3693690000000003
0.05,4075286,277823177000,2.405034
0.05,4075286,277823177000,2.706135
0.05,4075286,277823177000,2.6163760000000003
0.05,4075286,277823177000,2.468624
0.05,4075286,277823177000,2.1303989999999997
0.05,4075286,277823177000,1.9137629999999999
0.05,4075286,277823177000,2.0658529999999997
0.05,4075286,277823177000,2.0483200000000004
0.05,4075286,277823177000,1.7234690000000001
0.05,4075286,277823177000,1.9583650000000001
0.05,4075286,277823177000,2.139382
0.05,4075286,277823177000,2.5391709999999996
0.05,4075286,277823177000,1.81962
0.05,4075286,277823177000,1.8869850000000001
0.05,4075286,277823177000,2.209557
0.05,4075286,277823177000,1.8707
0.05,4075286,277823177000,2.0490310000000003
0.05,4075286,277823177000,2.575531
0.05,4075286,277823177000,2.45846
0.05,4075286,277823177000,2.262684
0.05,4075286,277823177000,2.076168
0.05,4075286,277823177000,2.151294
0.05,4075286,277823177000,2.435112
0.05,4075286,277823177000,1.663767
0.05,4075286,277823177000,1.858953
0.05,4075286,277823177000,2.570067
0.05,4075286,277823177000,2.702928
0.05,4075286,277823177000,1.7671029999999999
0.05,4075286,277823177000,2.9044600000000003
0.05,4075286,277823177000,2.401141
0.05,4075286,277823177000,2.109949
0.05,4075286,277823177000,2.095418
0.05,4075286,277823177000,2.055696
0.05,4075286,277823177000,2.18491
0.05,4075286,277823177000,2.461229
0.05,4075286,277823177000,1.844706
0.05,4075286,277823177000,2.3084770000000003
0.05,4075286,277823177000,2.256841
0.05,4075286,277823177000,2.368999
0.05,4075286,277823177000,1.699422
0.05,4075286,277823177000,2.2367
0.05,4075286,277823177000,2.003113
0.05,4075286,277823177000,1.959356
0.05,4075286,277823177000,2.128559
0.05,4075286,277823177000,2.664682
0.05,4075286,277823177000,1.878019
0.05,4075286,277823177000,2.438022
0.05,4075286,277823177000,1.792944
0.05,4075286,277823177000,2.226846
0.05,4075286,277823177000,2.206799
0.05,4075286,277823177000,1.664712
0.05,4075286,277823177000,2.203871
0.05,4075286,277823177000,2.0750740000000003
0.05,4075286,277823177000,2.192456
0.05,4075286,277823177000,1.929061
0.05,4075286,277823177000,2.772614
0.05,4075286,277823177000,1.7056319999999998
0.05,4075286,277823177000,2.034662
0.05,4075286,277823177000,1.9774509999999998
0.05,4075286,277823177000,1.8576949999999999
0.05,4075286,277823177000,2.221052
0.05,4075286,277823177000,2.430641
0.05,4075286,277823177000,2.89078
0.05,4075286,277823177000,2.2031479999999997
0.05,4075286,277823177000,2.5851200000000003
0.05,4075286,277823177000,2.199439
0.05,4075286,277823177000,2.302987
0.05,4075286,277823177000,2.120904
0.05,4075286,277823177000,1.6382409999999998
0.05,4075286,277823177000,1.9908399999999997
0.05,4075286,277823177000,2.0290239999999997
0.05,4075286,277823177000,2.489798
0.05,4075286,277823177000,2.130944
0.05,4075286,277823177000,2.177061
0.05,4075286,277823177000,1.753954
0.05,4075286,277823177000,1.7314539999999998
0.05,4075286,277823177000,2.278942
0.05,4075286,277823177000,2.303308
0.05,4075286,277823177000,1.888472
0.05,4075286,277823177000,2.100614
0.05,4075286,277823177000,1.899608
0.05,4075286,277823177000,2.554787
0.05,4075286,277823177000,1.934512
0.05,4075286,277823177000,2.394275
0.05,4075286,277823177000,1.9108459999999998
0.05,4075286,277823177000,1.620159
0.05,4075286,277823177000,1.690642
0.05,4075286,277823177000,1.9419520000000001
0.05,4075286,277823177000,1.984376
0.05,4075286,277823177000,1.877443
0.05,4075286,277823177000,1.6433579999999999
0.05,4075286,277823177000,2.001115
0.05,4075286,277823177000,1.844993
0.05,4075286,277823177000,2.217476
0.05,4075286,277823177000,1.8211169999999999
0.05,4075286,277823177000,1.845131
0.05,4075286,277823177000,2.471852
0.05,4075286,277823177000,2.318155
0.05,4075286,277823177000,2.43124
0.05,4075286,277823177000,1.891416
0.05,4075286,277823177000,2.269424
0.05,4075286,277823177000,2.078176
0.05,4075286,277823177000,1.765113
0.05,4075286,277823177000,2.735899
0.05,4075286,277823177000,2.1776959999999996
0.05,4075286,277823177000,1.868209
0.05,4075286,277823177000,1.924561
0.05,4075286,277823177000,2.264831
0.05,4075286,277823177000,2.2380709999999997
0.05,4075286,277823177000,1.817357
0.05,4075286,277823177000,1.823083
0.05,4075286,277823177000,2.1174209999999998
0.05,4075286,277823177000,2.859375
0.05,4075286,277823177000,2.69234
0.05,4075286,277823177000,1.88812
0.05,4075286,277823177000,2.058885
0.05,4075286,277823177000,2.275984
0.05,4075286,277823177000,1.8663880000000002
0.05,4075286,277823177000,1.928003
0.05,4075286,277823177000,1.974706
0.05,4075286,277823177000,2.013788
0.05,4075286,277823177000,1.97341
0.05,4075286,277823177000,2.010322
0.05,4075286,277823177000,2.0121919999999998
0.05,4075286,277823177000,1.979663
0.05,4075286,277823177000,1.642935
0.05,4075286,277823177000,2.1114789999999997
0.05,4075286,277823177000,2.066698
0.05,4075286,277823177000,2.237659
0.05,4075286,277823177000,1.765565
0.05,4075286,277823177000,2.351601
0.05,4075286,277823177000,2.2659949999999998
0.05,4075286,277823177000,2.443051
0.05,4075286,277823177000,2.362823
0.05,4075286,277823177000,1.814113
0.05,4075286,277823177000,2.1170329999999997
0.05,4075286,277823177000,1.768708
0.05,4075286,277823177000,2.0648329999999997
0.05,4075286,277823177000,1.661802
0.05,4075286,277823177000,1.933881
0.05,4075286,277823177000,2.459305
0.05,4075286,277823177000,1.85757
0.05,4075286,277823177000,1.643752
0.05,4075286,277823177000,2.163538
0.05,4075286,277823177000,1.897336
0.05,4075286,277823177000,2.068784
0.05,4075286,277823177000,2.274351
0.05,4075286,277823177000,2.411527
0.05,4075286,277823177000,2.011914
0.05,4075286,277823177000,2.314823
0.05,4075286,277823177000,1.9371589999999999
0.05,4075286,277823177000,2.218888
0.05,4075286,277823177000,2.296078
0.05,4075286,277823177000,1.5576649999999999
0.05,4075286,277823177000,2.172252
0.05,4075286,277823177000,2.102834
0.05,4075286,277823177000,2.056509
0.05,4075286,277823177000,1.943975
0.05,4075286,277823177000,2.1554819999999997
0.05,4075286,277823177000,2.052769
0.05,4075286,277823177000,2.252193
0.05,4075286,277823177000,1.968483
0.05,4075286,277823177000,2.132829
0.05,4075286,277823177000,1.9581099999999998
0.05,4075286,277823177000,2.178102
0.05,4075286,277823177000,1.713818
0.05,4075286,277823177000,2.1518140000000003
0.05,4075286,277823177000,1.6926949999999998
0.05,4075286,277823177000,1.9329239999999999
0.05,4075286,277823177000,1.961394
0.05,4075286,277823177000,2.5639719999999997
0.05,4075286,277823177000,1.789819
0.05,4075286,277823177000,2.171555
0.05,4075286,277823177000,2.565499
0.05,4075286,277823177000,2.041071
0.05,4075286,277823177000,1.9850800000000002
0.05,4075286,277823177000,2.236141
0.05,4075286,277823177000,2.0619829999999997
0.05,4075286,277823177000,1.859533
0.05,4075286,277823177000,1.727015
0.05,4075286,277823177000,2.281007
0.05,4075286,277823177000,2.054176
0.05,4075286,277823177000,2.13872
0.05,4075286,277823177000,2.12206
0.05,4075286,277823177000,2.219136
0.05,4075286,277823177000,1.688061
0.05,4075286,277823177000,1.7373020000000001
0.05,4075286,277823177000,1.906626
0.05,4075286,277823177000,1.988233
0.05,4075286,277823177000,2.135537
0.05,4075286,277823177000,2.221581
0.05,4075286,277823177000,1.884387
0.05,4075286,277823177000,1.765418
0.05,4075286,277823177000,2.273717
0.05,4075286,277823177000,2.22153
0.05,4075286,277823177000,1.972134
0.05,4075286,277823177000,2.500831
0.05,4075286,277823177000,1.936953
0.05,4075286,277823177000,1.632978
0.05,4075286,277823177000,1.953521
0.05,4075286,277823177000,1.7392180000000002
0.05,4075286,277823177000,1.899937
0.05,4075286,277823177000,1.852898
0.05,4075286,277823177000,2.183174
0.05,4075286,277823177000,2.196271
0.05,4075286,277823177000,2.0932020000000002
0.05,4075286,277823177000,1.98445
0.05,4075286,277823177000,1.936908
0.05,4075286,277823177000,2.159078
0.05,4075286,277823177000,1.766166
0.05,4075286,277823177000,1.863144
0.05,4075286,277823177000,2.330732
0.05,4075286,277823177000,2.108793
0.05,4075286,277823177000,2.01271
0.05,4075286,277823177000,1.8692739999999999
0.05,4075286,277823177000,2.4793290000000003
0.05,4075286,277823177000,2.2723079999999998
0.05,4075286,277823177000,2.1367640000000003
0.05,4075286,277823177000,1.891064
0.05,4075286,277823177000,2.056346
0.05,4075286,277823177000,1.578278
0.05,4075286,277823177000,1.8355979999999998
0.05,4075286,277823177000,1.9565329999999999
0.05,4075286,277823177000,1.928981
0.05,4075286,277823177000,1.9384569999999999
0.05,4075286,277823177000,2.122787
0.05,4075286,277823177000,1.985502
0.05,4075286,277823177000,1.888887
0.05,4075286,277823177000,1.730684
0.05,4075286,277823177000,1.8397750000000002
0.05,4075286,277823177000,1.9615980000000002
0.05,4075286,277823177000,1.938682
0.05,4075286,277823177000,2.2443239999999998
0.05,4075286,277823177000,1.834355
0.05,4075286,277823177000,1.928983
0.05,4075286,277823177000,1.9195200000000001
0.05,4075286,277823177000,2.210541
0.05,4075286,277823177000,2.327407
0.05,4075286,277823177000,1.8347490000000002
0.05,4075286,277823177000,1.819628
0.05,4075286,277823177000,1.991311
0.05,4075286,277823177000,2.4790189999999996
0.05,4075286,277823177000,1.896371
0.05,4075286,277823177000,1.969054
0.05,4075286,277823177000,1.926865
0.05,4075286,277823177000,1.69254
0.05,4075286,277823177000,2.0967949999999997
0.05,4075286,277823177000,2.210993
0.05,4075286,277823177000,1.8460239999999999
0.05,4075286,277823177000,1.932869
0.05,4075286,277823177000,2.24366
0.05,4075286,277823177000,2.0434680000000003
0.05,4075286,277823177000,1.972144
0.05,4075286,277823177000,1.922243
0.05,4075286,277823177000,1.591286
0.05,4075286,277823177000,3.074112
0.05,4075286,277823177000,2.178878
0.05,4075286,277823177000,1.808835
0.05,4075286,277823177000,2.0349
0.05,4075286,277823177000,1.894576
0.05,4075286,277823177000,2.096063
0.05,4075286,277823177000,1.7082460000000002
0.05,4075286,277823177000,2.501825
0.05,4075286,277823177000,1.659818
0.05,4075286,277823177000,1.9117330000000001
0.05,4075286,277823177000,1.926978
0.05,4075286,277823177000,1.847675
0.05,4075286,277823177000,2.069684
0.05,4075286,277823177000,2.276383
0.05,4075286,277823177000,1.978301
0.05,4075286,277823177000,1.757512
0.05,4075286,277823177000,1.798287
0.05,4075286,277823177000,1.800811
0.05,4075286,277823177000,2.180554
0.05,4075286,277823177000,2.113966
0.05,4075286,277823177000,2.037724
0.05,4075286,277823177000,1.848899
0.05,4075286,277823177000,2.101788
0.05,4075286,277823177000,2.252859
0.05,4075286,277823177000,1.797861
0.05,4075286,277823177000,1.997586
0.05,4075286,277823177000,2.046564
0.05,4075286,277823177000,1.901866
0.05,4075286,277823177000,1.843302
0.05,4075286,277823177000,1.83843
0.05,4075286,277823177000,2.2065539999999997
0.05,4075286,277823177000,1.631654
0.05,4075286,277823177000,2.099085
0.05,4075286,277823177000,1.916067
0.05,4075286,277823177000,1.791595
0.05,4075286,277823177000,1.689881
0.05,4075286,277823177000,2.24029
0.05,4075286,277823177000,1.936185
0.05,4075286,277823177000,1.834754
0.05,4075286,277823177000,2.116262
0.05,4075286,277823177000,2.385524
0.05,4075286,277823177000,1.577793
0.05,4075286,277823177000,1.988303
0.05,4075286,277823177000,1.8621779999999999
0.05,4075286,277823177000,1.862675
0.05,4075286,277823177000,1.9652570000000003
0.05,4075286,277823177000,1.804181
0.05,4075286,277823177000,2.019302
0.05,4075286,277823177000,1.705686
0.05,4075286,277823177000,1.932947
0.05,4075286,277823177000,2.2163310000000003
0.05,4075286,277823177000,2.076438
0.05,4075286,277823177000,2.1364729999999996
0.05,4075286,277823177000,2.318854
0.05,4075286,277823177000,2.1165670000000003
0.05,4075286,277823177000,1.941122
0.05,4075286,277823177000,2.037693
0.05,4075286,277823177000,1.9302839999999999
0.05,4075286,277823177000,1.858261
0.05,4075286,277823177000,1.806535
0.05,4075286,277823177000,2.014638
0.05,4075286,277823177000,2.0955969999999997
0.05,4075286,277823177000,2.101027
0.05,4075286,277823177000,1.759663
0.05,4075286,277823177000,2.022922
0.05,4075286,277823177000,1.853969
0.05,4075286,277823177000,1.651521
0.05,4075286,277823177000,2.129346
0.05,4075286,277823177000,2.417193
0.05,4075286,277823177000,1.957244
0.05,4075286,277823177000,1.805075
0.05,4075286,277823177000,2.1709799999999997
0.05,4075286,277823177000,2.366942
0.05,4075286,277823177000,1.861917
0.05,4075286,277823177000,2.1254009999999997
0.05,4075286,277823177000,2.315233
0.05,4075286,277823177000,2.029524
0.05,4075286,277823177000,1.9855319999999999
0.05,4075286,277823177000,2.389421
0.05,4075286,277823177000,2.294526
0.05,4075286,277823177000,2.011514
0.05,4075286,277823177000,2.0994569999999997
0.05,4075286,277823177000,1.708906
0.05,4075286,277823177000,2.160211
0.05,4075286,277823177000,1.9785929999999998
0.05,4075286,277823177000,1.814176
0.05,4075286,277823177000,2.035408
0.05,4075286,277823177000,1.439938
0.05,4075286,277823177000,1.948595
0.05,4075286,277823177000,1.952081
0.05,4075286,277823177000,1.926736
0.05,4075286,277823177000,1.851421
0.05,4075286,277823177000,2.2285999999999997
0.05,4075286,277823177000,1.9169420000000001
0.05,4075286,277823177000,2.011985
0.05,4075286,277823177000,1.98819
0.05,4075286,277823177000,1.783495
0.05,4075286,277823177000,2.279001
0.05,4075286,277823177000,2.405832
0.05,4075286,277823177000,2.139294
0.05,4075286,277823177000,1.967027
0.05,4075286,277823177000,1.902652
0.05,4075286,277823177000,1.707412
0.05,4075286,277823177000,1.7278339999999999
0.05,4075286,277823177000,2.1306160000000003
0.05,4075286,277823177000,1.69726
0.05,4075286,277823177000,2.0153760000000003
0.05,4075286,277823177000,1.4772290000000001
0.05,4075286,277823177000,2.340489
0.05,4075286,277823177000,1.87693
0.05,4075286,277823177000,2.1174560000000002
0.05,4075286,277823177000,1.904912
0.05,4075286,277823177000,2.042702
0.05,4075286,277823177000,1.6969940000000001
0.05,4075286,277823177000,1.9918000000000002
0.05,4075286,277823177000,1.7785710000000001
0.05,4075286,277823177000,1.9863559999999998
0.05,4075286,277823177000,1.9928720000000002
0.05,4075286,277823177000,1.684002
0.05,4075286,277823177000,1.7910039999999998
0.05,4075286,277823177000,1.897841
0.05,4075286,277823177000,2.03519
0.05,4075286,277823177000,1.778659
0.05,4075286,277823177000,2.365646
0.05,4075286,277823177000,1.9683169999999999
0.05,4075286,277823177000,2.223138
0.05,4075286,277823177000,2.079754
0.05,4075286,277823177000,2.061215
0.05,4075286,277823177000,2.209527
0.05,4075286,277823177000,1.860239
0.05,4075286,277823177000,2.260354
0.05,4075286,277823177000,2.337893
0.05,4075286,277823177000,2.02213
0.05,4075286,277823177000,1.8320260000000002
0.05,4075286,277823177000,1.732545
0.05,4075286,277823177000,2.205851
0.05,4075286,277823177000,1.874078
0.05,4075286,277823177000,2.359166
0.05,4075286,277823177000,1.702341
0.05,4075286,277823177000,2.303443
0.05,4075286,277823177000,1.8682180000000002
0.05,4075286,277823177000,1.805996
0.05,4075286,277823177000,2.222721
0.05,4075286,277823177000,1.8969200000000002
0.05,4075286,277823177000,1.773038
0.05,4075286,277823177000,1.786057
0.05,4075286,277823177000,1.758334
0.05,4075286,277823177000,2.093016
0.05,4075286,277823177000,1.7855029999999998
0.05,4075286,277823177000,1.958057
0.05,4075286,277823177000,1.9804699999999997
0.05,4075286,277823177000,2.328404
0.05,4075286,277823177000,2.092861
0.05,4075286,277823177000,1.87875
0.05,4075286,277823177000,2.0136160000000003
0.05,4075286,277823177000,1.868956
0.05,4075286,277823177000,1.8642210000000001
0.05,4075286,277823177000,1.815768
0.05,4075286,277823177000,2.844274
0.05,4075286,277823177000,1.8634199999999999
0.05,4075286,277823177000,1.697107
0.05,4075286,277823177000,1.685832
0.05,4075286,277823177000,2.176371
0.05,4075286,277823177000,1.871108
0.05,4075286,277823177000,2.303235
0.05,4075286,277823177000,2.1837229999999996
0.05,4075286,277823177000,1.9003990000000002
0.05,4075286,277823177000,1.8002230000000001
0.05,4075286,277823177000,1.7973999999999999
0.05,4075286,277823177000,2.353624
0.05,4075286,277823177000,2.010339
0.05,4075286,277823177000,1.7794480000000001
0.05,4075286,277823177000,1.7140630000000001
0.05,4075286,277823177000,2.147166
0.05,4075286,277823177000,2.528307
0.05,4075286,277823177000,1.848668
0.05,4075286,277823177000,2.023412
0.05,4075286,277823177000,2.130653
0.05,4075286,277823177000,2.280497
0.05,4075286,277823177000,1.654069
0.05,4075286,277823177000,1.5636050000000001
0.05,4075286,277823177000,1.605181
0.05,4075286,277823177000,2.052604
0.05,4075286,277823177000,1.937451
0.05,4075286,277823177000,1.770169
0.05,4075286,277823177000,1.748375
0.05,4075286,277823177000,2.6861390000000003
0.05,4075286,277823177000,1.792929
0.05,4075286,277823177000,2.085719
0.05,4075286,277823177000,2.348609
0.05,4075286,277823177000,1.790731
0.05,4075286,277823177000,2.204069
0.05,4075286,277823177000,1.934026
0.05,4075286,277823177000,1.9246560000000001
0.05,4075286,277823177000,1.524834
0.05,4075286,277823177000,1.95845
0.05,4075286,277823177000,1.762017
0.05,4075286,277823177000,1.910744
0.05,4075286,277823177000,2.140837
0.05,4075286,277823177000,1.851307
0.05,4075286,277823177000,2.13789
0.05,4075286,277823177000,2.228284
0.05,4075286,277823177000,1.892098
0.05,4075286,277823177000,2.083209
0.05,4075286,277823177000,2.310962
0.05,4075286,277823177000,1.9747139999999999
0.05,4075286,277823177000,1.88436
0.05,4075286,277823177000,2.0848009999999997
0.05,4075286,277823177000,1.9609290000000001
0.05,4075286,277823177000,2.242615
0.05,4075286,277823177000,2.035879
0.05,4075286,277823177000,2.3476679999999996
0.05,4075286,277823177000,2.159393
0.05,4075286,277823177000,1.8715629999999999
0.05,4075286,277823177000,1.983557
0.05,4075286,277823177000,2.14133
0.05,4075286,277823177000,1.695452
0.05,4075286,277823177000,2.017041
0.05,4075286,277823177000,1.772869
0.05,4075286,277823177000,1.9027910000000001
0.05,4075286,277823177000,1.960019
0.05,4075286,277823177000,2.0526590000000002
0.05,4075286,277823177000,1.74949
0.05,4075286,277823177000,1.772359
0.05,4075286,277823177000,1.908574
0.05,4075286,277823177000,1.8340159999999999
0.05,4075286,277823177000,2.032084
0.05,4075286,277823177000,1.8185090000000002
0.05,4075286,277823177000,1.83611
0.05,4075286,277823177000,1.938982
0.05,4075286,277823177000,1.843704
0.05,4075286,277823177000,2.1874450000000003
0.05,4075286,277823177000,2.377161
0.05,4075286,277823177000,1.704955
0.05,4075286,277823177000,1.738259
0.05,4075286,277823177000,1.5244309999999999
0.05,4075286,277823177000,1.94513
0.05,4075286,277823177000,1.9704689999999998
0.05,4075286,277823177000,1.9589759999999998
0.05,4075286,277823177000,1.9781009999999999
0.05,4075286,277823177000,1.8856190000000002
0.05,4075286,277823177000,1.7398419999999999
0.05,4075286,277823177000,2.060154
0.05,4075286,277823177000,1.861307
0.05,4075286,277823177000,1.7776319999999999
