rel_core_size,abs_core_size,time_ms
0.05,16301145,185.83824600000003
0.05,16301145,2202.8315979999998
0.05,16301145,114.69892499999999
0.05,16301145,21.484040999999998
0.05,16301145,9188.886167
0.05,16301145,11128.444320999999
0.05,16301145,72.059967
0.05,16301145,1026.757396
0.05,16301145,13471.949633999999
0.05,16301145,3.2694159999999997
0.05,16301145,1629.93984
0.05,16301145,10694.128488
0.05,16301145,11519.75959
0.05,16301145,2096.6695409999998
0.05,16301145,9402.589947999999
0.05,16301145,12.801
0.05,16301145,10255.950132
0.05,16301145,4.538156
0.05,16301145,28.447180999999997
0.05,16301145,125.008821
0.05,16301145,10282.250968999999
0.05,16301145,10173.932479
0.05,16301145,3.7323809999999997
0.05,16301145,6.413919
0.05,16301145,42.990095
0.05,16301145,11341.835749
0.05,16301145,13036.962752000001
0.05,16301145,10905.656567
0.05,16301145,9130.247189
0.05,16301145,17.00428
0.05,16301145,9497.745825999998
0.05,16301145,1451.8058469999999
0.05,16301145,6.490994
0.05,16301145,744.762018
0.05,16301145,19.170554
0.05,16301145,51.025917
0.05,16301145,226.70907000000003
0.05,16301145,1272.716947
0.05,16301145,13125.457691
0.05,16301145,3140.590682
0.05,16301145,48.437722
0.05,16301145,4.527715
0.05,16301145,12611.555792000001
0.05,16301145,9986.861045
0.05,16301145,1411.34017
0.05,16301145,576.4639510000001
0.05,16301145,12675.045782
0.05,16301145,14179.760506999999
0.05,16301145,10848.157465
0.05,16301145,14108.088554
0.05,16301145,4.600894
0.05,16301145,13435.387974
0.05,16301145,10675.02335
0.05,16301145,455.779923
0.05,16301145,1118.198447
0.05,16301145,8.375625
0.05,16301145,10405.139664
0.05,16301145,891.528043
0.05,16301145,2064.450805
0.05,16301145,2029.6136109999998
0.05,16301145,1973.7323259999998
0.05,16301145,10666.051554
0.05,16301145,2625.43041
0.05,16301145,12942.921878
0.05,16301145,13305.480893
0.05,16301145,11355.023312
0.05,16301145,12897.808387
0.05,16301145,9411.17316
0.05,16301145,9456.219017000001
0.05,16301145,261.12370000000004
0.05,16301145,15020.133844
0.05,16301145,196.136509
0.05,16301145,303.745015
0.05,16301145,12907.914092
0.05,16301145,13530.013168
0.05,16301145,10234.221642
0.05,16301145,10791.056776
0.05,16301145,11944.583247
0.05,16301145,13317.082727
0.05,16301145,1331.784087
0.05,16301145,13935.99222
0.05,16301145,144.684962
0.05,16301145,10180.086526000001
0.05,16301145,13633.593979000001
0.05,16301145,36.405371
0.05,16301145,14855.007622000001
0.05,16301145,11360.419829
0.05,16301145,10650.930175
0.05,16301145,10160.58805
0.05,16301145,11578.067434999999
0.05,16301145,54.612117000000005
0.05,16301145,4.8868160000000005
0.05,16301145,10892.093256
0.05,16301145,9764.924927
0.05,16301145,10996.500801
0.05,16301145,1897.597913
0.05,16301145,14490.841502000001
0.05,16301145,12189.568581
0.05,16301145,30.230552
0.05,16301145,2564.745346
0.05,16301145,64.52859199999999
0.05,16301145,123.769993
0.05,16301145,318.017006
0.05,16301145,10405.557113
0.05,16301145,13320.26031
0.05,16301145,10831.133065
0.05,16301145,29.933498999999998
0.05,16301145,2.939833
0.05,16301145,79.803487
0.05,16301145,11583.627312
0.05,16301145,12502.912690000001
0.05,16301145,276.273188
0.05,16301145,584.548978
0.05,16301145,10777.336203
0.05,16301145,10632.192417
0.05,16301145,704.164308
0.05,16301145,9291.698142
0.05,16301145,14938.417164
0.05,16301145,51.721454
0.05,16301145,3653.7186469999997
0.05,16301145,11751.770849999999
0.05,16301145,611.801008
0.05,16301145,9074.538606
0.05,16301145,254.83634700000002
0.05,16301145,297.02552399999996
0.05,16301145,14992.545409
0.05,16301145,14783.745496
0.05,16301145,12091.637877000001
0.05,16301145,1634.5471599999998
0.05,16301145,139.95478599999998
0.05,16301145,1894.3037299999999
0.05,16301145,3.568694
0.05,16301145,44.989237
0.05,16301145,2.201703
0.05,16301145,346.88819
0.05,16301145,12933.203242
0.05,16301145,10121.934446
0.05,16301145,6236.994732
0.05,16301145,11897.059688000001
0.05,16301145,2187.6059520000003
0.05,16301145,149.81583600000002
0.05,16301145,10806.658261
0.05,16301145,10322.868174
0.05,16301145,10815.351952
0.05,16301145,4842.93071
0.05,16301145,154.38696700000003
0.05,16301145,13097.015567
0.05,16301145,1972.6087369999998
0.05,16301145,3.4902599999999997
0.05,16301145,12580.25892
0.05,16301145,10927.038102999999
0.05,16301145,11142.420058999998
0.05,16301145,20.471521
0.05,16301145,9629.994896
0.05,16301145,12060.225688999999
0.05,16301145,11267.148313
0.05,16301145,26.199798
0.05,16301145,8518.18102
0.05,16301145,11126.661747
0.05,16301145,12644.894684
0.05,16301145,167.88618599999998
0.05,16301145,17.608127
0.05,16301145,10993.732092
0.05,16301145,12813.121943
0.05,16301145,216.478285
0.05,16301145,4.580584
0.05,16301145,11919.248779
0.05,16301145,15749.157048000001
0.05,16301145,26.614273
0.05,16301145,788.21554
0.05,16301145,5.060205
0.05,16301145,11553.13888
0.05,16301145,23.651844
0.05,16301145,206.119174
0.05,16301145,5.231465
0.05,16301145,12962.786769
0.05,16301145,12072.638304
0.05,16301145,10242.592023000001
0.05,16301145,102.129972
0.05,16301145,228.028285
0.05,16301145,10611.823819
0.05,16301145,15236.635204
0.05,16301145,56.423578
0.05,16301145,8509.088089
0.05,16301145,559.855494
0.05,16301145,12896.482801999999
0.05,16301145,2523.871944
0.05,16301145,8556.518528999999
0.05,16301145,12463.933391999999
0.05,16301145,11922.192396
0.05,16301145,20.266879000000003
0.05,16301145,11954.02047
0.05,16301145,27.17561
0.05,16301145,6.802107
0.05,16301145,2.8735779999999997
0.05,16301145,2704.758274
0.05,16301145,14652.278509
0.05,16301145,10608.136906
0.05,16301145,10776.670589
0.05,16301145,11865.849601
0.05,16301145,1659.672607
0.05,16301145,4.773108
0.05,16301145,9008.188272
0.05,16301145,82.233904
0.05,16301145,13599.304407
0.05,16301145,11496.272375
0.05,16301145,13724.049489
0.05,16301145,12066.230191
0.05,16301145,520.214117
0.05,16301145,779.428388
0.05,16301145,578.886142
0.05,16301145,13298.208929999999
0.05,16301145,14653.135884
0.05,16301145,9022.353375
0.05,16301145,45.140032
0.05,16301145,123.446698
0.05,16301145,15805.831087999999
0.05,16301145,2145.9098120000003
0.05,16301145,13428.81733
0.05,16301145,14057.537036
0.05,16301145,15465.826807
0.05,16301145,10310.336166000001
0.05,16301145,9157.933782
0.05,16301145,9.328157000000001
0.05,16301145,10955.217078
0.05,16301145,11364.837494
0.05,16301145,13206.727766
0.05,16301145,14368.288165
0.05,16301145,2386.409412
0.05,16301145,10513.545665
0.05,16301145,2242.356359
0.05,16301145,1916.807284
0.05,16301145,7.391126
0.05,16301145,13293.431553
0.05,16301145,1015.346531
0.05,16301145,11929.838816
0.05,16301145,13678.124951000002
0.05,16301145,4.180024
0.05,16301145,11347.366586
0.05,16301145,11036.100064
0.05,16301145,153.702154
0.05,16301145,796.340615
0.05,16301145,20.575111
0.05,16301145,50.554066
0.05,16301145,160.294992
0.05,16301145,13123.279092
0.05,16301145,2.759419
0.05,16301145,12368.569077
0.05,16301145,102.06510300000001
0.05,16301145,9249.333464
0.05,16301145,3.323753
0.05,16301145,12026.422047
0.05,16301145,12561.065934
0.05,16301145,12220.398818
0.05,16301145,148.527169
0.05,16301145,13647.121594
0.05,16301145,9.523779
0.05,16301145,13852.333116
0.05,16301145,8112.2662230000005
0.05,16301145,13452.973144
0.05,16301145,2129.3897340000003
0.05,16301145,139.52929
0.05,16301145,14079.373329999999
0.05,16301145,11440.520126
0.05,16301145,10064.45328
0.05,16301145,2.2520000000000002
0.05,16301145,11726.52313
0.05,16301145,14141.510173
0.05,16301145,10706.458759000001
0.05,16301145,15831.511121
0.05,16301145,1.7830030000000001
0.05,16301145,284.387686
0.05,16301145,2498.3966490000003
0.05,16301145,12972.652469
0.05,16301145,512.294352
0.05,16301145,188.647608
0.05,16301145,3.554265
0.05,16301145,12335.708964
0.05,16301145,155.931516
0.05,16301145,166.038952
0.05,16301145,12982.162676
0.05,16301145,37.210516
0.05,16301145,17970.043952
0.05,16301145,237.47090500000002
0.05,16301145,5329.128234
0.05,16301145,11940.869772999999
0.05,16301145,11046.726085999999
0.05,16301145,8884.568537
0.05,16301145,167.99587599999998
0.05,16301145,11849.69003
0.05,16301145,11636.384613
0.05,16301145,10747.351854
0.05,16301145,1393.845918
0.05,16301145,22.345382999999998
0.05,16301145,51.128971
0.05,16301145,11576.288562
0.05,16301145,1.893551
0.05,16301145,12817.418132
0.05,16301145,8.703173
0.05,16301145,2300.886184
0.05,16301145,8.281086
0.05,16301145,12860.446133
0.05,16301145,1794.137052
0.05,16301145,8949.227624000001
0.05,16301145,14497.327687
0.05,16301145,11725.594502
0.05,16301145,3461.7589300000004
0.05,16301145,11739.185002999999
0.05,16301145,415.217315
0.05,16301145,3.9397219999999997
0.05,16301145,62.531966
0.05,16301145,3.5740939999999997
0.05,16301145,949.008824
0.05,16301145,13070.97943
0.05,16301145,9.218518
0.05,16301145,10775.209022000001
0.05,16301145,10600.821684999999
0.05,16301145,927.02
0.05,16301145,225.511286
0.05,16301145,13484.134947999999
0.05,16301145,314.41085699999996
0.05,16301145,9324.415858
0.05,16301145,13012.84092
0.05,16301145,1063.9408320000002
0.05,16301145,1910.33322
0.05,16301145,10990.63098
0.05,16301145,23.454045
0.05,16301145,45.837576
0.05,16301145,188.098918
0.05,16301145,256.890906
0.05,16301145,9057.312187000001
0.05,16301145,11749.265642999999
0.05,16301145,89.533845
0.05,16301145,2523.387949
0.05,16301145,11847.655485000001
0.05,16301145,204.915866
0.05,16301145,11163.959171
0.05,16301145,117.63009100000001
0.05,16301145,15113.747812
0.05,16301145,1.695158
0.05,16301145,16682.071298
0.05,16301145,253.78967600000001
0.05,16301145,10667.897024
0.05,16301145,792.915586
0.05,16301145,16215.416766
0.05,16301145,1829.4585730000001
0.05,16301145,1082.801625
0.05,16301145,12170.257209000001
0.05,16301145,13617.223958
0.05,16301145,7682.463535
0.05,16301145,11.341037
0.05,16301145,2242.3156240000003
0.05,16301145,367.81662900000003
0.05,16301145,16203.524270999998
0.05,16301145,2.165308
0.05,16301145,11422.276484
0.05,16301145,13850.710685
0.05,16301145,11550.261858
0.05,16301145,1183.609494
0.05,16301145,12216.786892
0.05,16301145,12370.226604000001
0.05,16301145,152.859082
0.05,16301145,9466.433352
0.05,16301145,14571.204243
0.05,16301145,10552.918959999999
0.05,16301145,12330.479241000001
0.05,16301145,2.418866
0.05,16301145,2254.677923
0.05,16301145,3.2963430000000002
0.05,16301145,2.298263
0.05,16301145,2.294952
0.05,16301145,10889.332759
0.05,16301145,8949.925222
0.05,16301145,1308.986934
0.05,16301145,12649.535248
0.05,16301145,2.21312
0.05,16301145,3005.496185
0.05,16301145,708.356086
0.05,16301145,153.805729
0.05,16301145,12161.595285000001
0.05,16301145,25.209882999999998
0.05,16301145,6.459085
0.05,16301145,11879.429867
0.05,16301145,141.59708600000002
0.05,16301145,2415.274757
0.05,16301145,11294.919134
0.05,16301145,12210.634478
0.05,16301145,13542.441222000001
0.05,16301145,1.5008700000000001
0.05,16301145,11548.0699
0.05,16301145,11124.589747
0.05,16301145,12451.906218
0.05,16301145,1543.4703690000001
0.05,16301145,13067.287819000001
0.05,16301145,13153.28397
0.05,16301145,10956.546886
0.05,16301145,12732.621263
0.05,16301145,13278.890369
0.05,16301145,11784.635821
0.05,16301145,13530.829081
0.05,16301145,12082.401353
0.05,16301145,9117.097442
0.05,16301145,1.850261
0.05,16301145,7.20639
0.05,16301145,11168.55784
0.05,16301145,14864.65364
0.05,16301145,9439.965105000001
0.05,16301145,9940.340698
0.05,16301145,9207.274977000001
0.05,16301145,45.666097
0.05,16301145,12263.175541
0.05,16301145,11936.788630000001
0.05,16301145,11339.441003
0.05,16301145,11.144126
0.05,16301145,11020.444837
0.05,16301145,309.43658200000004
0.05,16301145,797.405266
0.05,16301145,10854.06278
0.05,16301145,126.913262
0.05,16301145,265.899654
0.05,16301145,2388.080273
0.05,16301145,14248.540987
0.05,16301145,38.963829999999994
0.05,16301145,10641.642085000001
0.05,16301145,2459.4225239999996
0.05,16301145,1954.768616
0.05,16301145,422.84740500000004
0.05,16301145,14282.721172
0.05,16301145,9194.783187
0.05,16301145,4762.337802
0.05,16301145,183.164952
0.05,16301145,1918.066528
0.05,16301145,8592.903235
0.05,16301145,3008.826749
0.05,16301145,10772.689252
0.05,16301145,8234.463672
0.05,16301145,10084.903297
0.05,16301145,13.494964999999999
0.05,16301145,9725.918233
0.05,16301145,1.911871
0.05,16301145,1384.741193
0.05,16301145,508.583574
0.05,16301145,12491.873539
0.05,16301145,11637.760821
0.05,16301145,11350.649123000001
0.05,16301145,14242.478232
0.05,16301145,15401.920423
0.05,16301145,14875.956162
0.05,16301145,2079.916669
0.05,16301145,32.996147
0.05,16301145,14456.415844000001
0.05,16301145,11330.770952
0.05,16301145,9110.93313
0.05,16301145,1285.944232
0.05,16301145,95.033147
0.05,16301145,1.720652
0.05,16301145,1434.048414
0.05,16301145,10282.292743999998
0.05,16301145,11345.191352
0.05,16301145,9393.322258
0.05,16301145,10578.469588
0.05,16301145,122.28654399999999
0.05,16301145,353.819223
0.05,16301145,4.339801
0.05,16301145,2190.231197
0.05,16301145,13799.217912
0.05,16301145,7.851888
0.05,16301145,4.705874
0.05,16301145,10298.439941
0.05,16301145,11776.526953999999
0.05,16301145,12697.813758
0.05,16301145,179.596799
0.05,16301145,10726.987312000001
0.05,16301145,10180.434792
0.05,16301145,11824.915149
0.05,16301145,282.678745
0.05,16301145,260.28585599999997
0.05,16301145,13365.373056999999
0.05,16301145,198.328118
0.05,16301145,72.699659
0.05,16301145,8495.595226000001
0.05,16301145,11178.017792
0.05,16301145,1149.268996
0.05,16301145,358.85909300000003
0.05,16301145,123.903582
0.05,16301145,9430.288361
0.05,16301145,9914.230491
0.05,16301145,10913.795626000001
0.05,16301145,10358.145024000001
0.05,16301145,9803.2626
0.05,16301145,11288.24626
0.05,16301145,10330.72221
0.05,16301145,4.2197
0.05,16301145,8801.213636
0.05,16301145,43.352293
0.05,16301145,149.24915099999998
0.05,16301145,350.673322
0.05,16301145,8.22988
0.05,16301145,317.964065
0.05,16301145,8502.836959
0.05,16301145,191.75491
0.05,16301145,428.208751
0.05,16301145,12929.985264
0.05,16301145,3.3411999999999997
0.05,16301145,142.79623999999998
0.05,16301145,4.022799
0.05,16301145,11501.239665
0.05,16301145,12635.976811
0.05,16301145,143.848806
0.05,16301145,2217.8422649999998
0.05,16301145,12148.496207
0.05,16301145,2256.430911
0.05,16301145,12221.05623
0.05,16301145,2174.758315
0.05,16301145,11559.293965
0.05,16301145,15.089029
0.05,16301145,1.830994
0.05,16301145,14522.944725000001
0.05,16301145,4.087313
0.05,16301145,3.058064
0.05,16301145,9672.303633
0.05,16301145,12112.63982
0.05,16301145,11447.618951999999
0.05,16301145,14634.591556
0.05,16301145,2228.143036
0.05,16301145,9886.289738
0.05,16301145,11562.03863
0.05,16301145,2.248928
0.05,16301145,14681.889859
0.05,16301145,60.049921999999995
0.05,16301145,11848.44824
0.05,16301145,2.503596
0.05,16301145,1488.128696
0.05,16301145,2.658692
0.05,16301145,2.221625
0.05,16301145,195.652137
0.05,16301145,129.181105
0.05,16301145,241.170943
0.05,16301145,30.43612
0.05,16301145,198.14891
0.05,16301145,10945.578441
0.05,16301145,11518.955612
0.05,16301145,4.781726
0.05,16301145,1.674527
0.05,16301145,53.130099
0.05,16301145,163.185106
0.05,16301145,12706.287224
0.05,16301145,24.572487
0.05,16301145,169.820588
0.05,16301145,2.998227
0.05,16301145,9511.548578
0.05,16301145,10586.939786
0.05,16301145,272.98774399999996
0.05,16301145,15213.934072
0.05,16301145,3074.0022200000003
0.05,16301145,8115.857282
0.05,16301145,11951.471285
0.05,16301145,12290.401710999999
0.05,16301145,259.695937
0.05,16301145,30.266056
0.05,16301145,56.725989
0.05,16301145,20.379153000000002
0.05,16301145,11247.213393
0.05,16301145,10505.4791
0.05,16301145,1703.646586
0.05,16301145,437.429867
0.05,16301145,9240.440288
0.05,16301145,4.937322
0.05,16301145,12450.800263
0.05,16301145,269.675062
0.05,16301145,63.541338
0.05,16301145,2.7330050000000004
0.05,16301145,2.2462779999999998
0.05,16301145,11864.894363
0.05,16301145,11474.766453
0.05,16301145,13145.573803
0.05,16301145,313.931483
0.05,16301145,531.652962
0.05,16301145,2038.45466
0.05,16301145,4.238848
0.05,16301145,188.925409
0.05,16301145,3.249624
0.05,16301145,258.75604699999997
0.05,16301145,3.250881
0.05,16301145,2040.9105150000003
0.05,16301145,10654.366836
0.05,16301145,2.083471
0.05,16301145,102.776118
0.05,16301145,12535.699304
0.05,16301145,11946.250738
0.05,16301145,145.588898
0.05,16301145,10620.826389
0.05,16301145,2.951396
0.05,16301145,15661.337333000001
0.05,16301145,1224.196786
0.05,16301145,3.579464
0.05,16301145,11274.434449999999
0.05,16301145,3.093268
0.05,16301145,11883.028902
0.05,16301145,8692.742425
0.05,16301145,10014.634598
0.05,16301145,144.76987
0.05,16301145,14579.494345000001
0.05,16301145,191.550929
0.05,16301145,2.987496
0.05,16301145,5.109342
0.05,16301145,281.09374399999996
0.05,16301145,10216.99447
0.05,16301145,13165.537226999999
0.05,16301145,11717.694752
0.05,16301145,1924.8639540000001
0.05,16301145,11607.172306
0.05,16301145,8372.478885999999
0.05,16301145,14560.757619
0.05,16301145,2.924406
0.05,16301145,15959.585906999999
0.05,16301145,11245.710119
0.05,16301145,156.115132
0.05,16301145,12427.739409000002
0.05,16301145,13071.268627
0.05,16301145,10695.328515
0.05,16301145,12542.380473
0.05,16301145,10040.891752
0.05,16301145,10797.527614
0.05,16301145,177.831188
0.05,16301145,7211.206698
0.05,16301145,10260.045745
0.05,16301145,10508.990892
0.05,16301145,11804.198874000002
0.05,16301145,2.527801
0.05,16301145,957.0848440000001
0.05,16301145,25.231693999999997
0.05,16301145,343.536127
0.05,16301145,12277.404348
0.05,16301145,9820.513719
0.05,16301145,10186.987887000001
0.05,16301145,15435.274247000001
0.05,16301145,13225.47121
0.05,16301145,10885.101798000002
0.05,16301145,12741.549819
0.05,16301145,349.561053
0.05,16301145,1579.692255
0.05,16301145,2562.562428
0.05,16301145,327.25465399999996
0.05,16301145,2802.818394
0.05,16301145,12138.350032
0.05,16301145,6.074153
0.05,16301145,367.915047
0.05,16301145,26.775339
0.05,16301145,2400.04313
0.05,16301145,2221.6405369999998
0.05,16301145,52.536271
0.05,16301145,10148.960138
0.05,16301145,14885.877836000001
0.05,16301145,19.52367
0.05,16301145,1754.777332
0.05,16301145,4.829244
0.05,16301145,2.6483209999999997
0.05,16301145,326.613194
0.05,16301145,10769.583365999999
0.05,16301145,9766.964704
0.05,16301145,11288.589419000002
0.05,16301145,71.564042
0.05,16301145,9052.319418
0.05,16301145,11936.935787999999
0.05,16301145,12525.836324
0.05,16301145,262.267621
0.05,16301145,168.75065899999998
0.05,16301145,11251.646429
0.05,16301145,12422.735654
0.05,16301145,9782.160753999999
0.05,16301145,9762.803565
