speed_cap_kmh,time_ms
15,7.431582
15,8.596081
15,10.900314
15,23.096446999999998
15,9.403171
15,40.14111
15,19.139706999999998
15,15.682008000000002
15,7.407182
15,7.405132
15,12.927812000000001
15,10.280819
15,15.143294
15,5.626175
15,6.2295110000000005
15,41.457697
15,7.90732
15,43.591978000000005
15,18.001754
15,34.75784
15,5.581696
15,10.322974
15,9.378529
15,4.402157
15,10.505264
15,5.5378750000000005
15,14.918807
15,6.6097600000000005
15,13.570245
15,42.293269
15,8.684061
15,3.768572
15,6.9531920000000005
15,8.813932
15,15.743478000000001
15,6.0829320000000004
15,5.792560000000001
15,30.319916999999997
15,6.029094
15,8.719358999999999
15,6.684742
15,13.695798
15,2.648916
15,20.610232999999997
15,6.989609
15,15.234902
15,6.8044899999999995
15,35.447881
15,9.244261999999999
15,4.915823
15,6.775413
15,10.210782
15,12.297382
15,9.346974
15,12.326075000000001
15,30.57674
15,6.420907
15,5.359471999999999
15,8.260405
15,14.848842
15,6.006234
15,37.563331999999996
15,30.784315
15,39.052012
15,10.898026
15,36.785097
15,12.004695
15,6.752178
15,40.215946
15,6.183334
15,39.320561
15,8.744836000000001
15,24.255807
15,6.975899
15,10.969931
15,5.931588
15,10.108324999999999
15,10.893768999999999
15,6.739638
15,8.595831
15,5.239369
15,4.151188
15,16.801970999999998
15,8.892172
15,5.149297
15,7.636292
15,6.8689160000000005
15,8.257942
15,6.425946
15,4.173184
15,7.90426
15,4.1363199999999996
15,8.084934
15,5.382276
15,40.746306000000004
15,7.106234000000001
15,7.43667
15,6.008362
15,4.551113
15,10.114702999999999
15,8.771324
15,10.067369
15,5.356039
15,6.636137000000001
15,8.532501
15,8.66817
15,19.708021
15,14.931867
15,6.258271000000001
15,35.258417
15,6.306793
15,7.566698000000001
15,6.635889
15,6.010154999999999
15,31.075200000000002
15,9.489576
15,22.63193
15,28.709977000000002
15,5.6237509999999995
15,18.436633
15,23.720154
15,8.366484
15,14.218852
15,3.76678
15,7.921778000000001
15,6.495215
15,18.799504000000002
15,22.148448000000002
15,17.65
15,4.140187
15,4.908188
15,9.397395
15,44.895542
15,4.956971
15,21.504326
15,9.273086999999999
15,6.395124
15,16.743168999999998
15,13.504631
15,10.831591
15,5.8516200000000005
15,6.240362999999999
15,15.527297
15,5.839021
15,19.089713
15,5.059651
15,6.923856
15,14.617661
15,9.927541999999999
15,26.516154
15,7.090293
15,8.505454
15,4.883704
15,41.373907
15,19.080756
15,6.5743279999999995
15,4.303454
15,28.731922
15,7.129035
15,22.82407
15,12.259598
15,4.4487179999999995
15,5.26281
15,11.917288999999998
15,7.317721
15,7.617412
15,7.757455
15,11.602514
15,7.658581
15,3.392276
15,7.748822
15,6.116683
15,38.750312
15,23.594527
15,7.471438
15,6.5399639999999994
15,6.110995
15,8.440676
15,18.247503000000002
15,6.335565
15,10.426853
15,15.855656999999999
15,27.651742
15,7.80594
15,6.855289
15,6.129209
15,10.874053
15,4.84989
15,5.996944
15,15.172702999999998
15,7.787263
15,5.900231
15,43.140592
15,36.613747000000004
15,21.868543
15,4.274452
15,9.772658999999999
15,12.252688
15,16.881760999999997
15,9.096874
15,3.74972
15,33.057361
15,32.549559
15,5.740434
15,4.7455750000000005
15,29.244463
15,4.976465999999999
15,12.113208
15,37.512592
15,3.215852
15,17.18967
15,11.010683
15,24.293802
15,20.405961
15,23.23163
15,7.576764
15,6.322547
15,5.769069
15,26.928012000000003
15,4.717578
15,9.730644999999999
15,9.894166
15,24.38351
15,7.33535
15,18.897478999999997
15,8.963640999999999
15,38.800487000000004
15,18.479876
15,24.279926
15,8.729127
15,12.280521
15,41.131501
15,12.01966
15,17.35893
15,14.572409
15,37.20679
15,10.018723999999999
15,20.303373
15,6.2392840000000005
15,4.911667
15,4.817201
15,7.349906
15,7.981747000000001
15,4.720546
15,4.62805
15,6.895096
15,5.029324
15,5.864539000000001
15,9.306111000000001
15,22.085626
15,2.944886
15,5.000117
15,31.239909
15,7.642875
15,8.308095999999999
15,7.599584
15,19.946041
15,15.012029
15,27.659888000000002
15,6.067524000000001
15,6.225315999999999
15,12.823294
15,8.356167
15,12.103435
15,8.381226
15,18.182369
15,7.117933
15,11.581374
15,6.076676
15,7.3965749999999995
15,11.512161
15,29.066921
15,37.787017999999996
15,10.869815999999998
15,10.728186
15,11.856912000000001
15,6.698936
15,6.011151
15,37.371937
15,18.066139
15,13.141692
15,4.021389999999999
15,4.8977070000000005
15,10.579553
15,11.264111999999999
15,38.345076
15,35.173046
15,9.11749
15,8.582184
15,45.015937
15,3.240515
15,8.727684
15,16.66269
15,31.107428
15,12.707775
15,9.48167
15,8.185274
15,38.860944
15,41.080704000000004
15,3.626022
15,5.999154
15,9.413082
15,30.957566999999997
15,4.630945
15,8.807055
15,20.427076
15,7.671817
15,28.141094
15,7.1147409999999995
15,26.098982
15,10.375392000000002
15,32.792777
15,5.379257
15,15.940188000000001
15,8.007904
15,13.673530999999999
15,11.189268
15,39.815136
15,4.792829
15,7.423819
15,8.388303
15,5.356577000000001
15,8.043211999999999
15,11.933959
15,9.056495
15,8.556905
15,4.586787
15,6.430543
15,11.757419
15,5.1372040000000005
15,10.541191
15,10.247022999999999
15,7.232213000000001
15,4.958888
15,6.880939
15,9.374818999999999
15,6.909076
15,38.372059
15,4.360594
15,13.249578999999999
15,5.378333
15,39.549397
15,14.40887
15,18.381316
15,4.563242000000001
15,39.665209
15,4.963476
15,4.2553790000000005
15,21.609592
15,6.805187
15,11.97404
15,40.120186000000004
15,5.461456
15,24.613647999999998
15,12.252637
15,12.693128999999999
15,12.209316
15,39.160662
15,4.046219
15,5.730918
15,30.170797
15,4.887936
15,11.044847
15,9.591617
15,40.67906
15,8.352284
15,26.149493999999997
15,44.049534
15,25.35818
15,8.601942
15,5.207974
15,7.9569280000000004
15,8.53877
15,9.113973
15,10.808325
15,10.140823000000001
15,10.233922
15,31.531006
15,11.962660999999999
15,6.158093
15,35.450823
15,6.795312
15,5.0886960000000006
15,25.081245
15,37.538053000000005
15,30.127609
15,26.633096
15,15.613956
15,6.132597
15,11.203797
15,7.801473
15,4.583503
15,43.787007
15,9.232700999999999
15,5.3519559999999995
15,6.000771
15,18.75841
15,23.628415999999998
15,8.112217
15,5.755014999999999
15,12.65852
15,9.349858000000001
15,21.438823
15,5.563864
15,40.720127000000005
15,6.664957
15,5.97947
15,8.289154
15,15.794738999999998
15,28.921857
15,11.778062
15,27.852358000000002
15,9.414249
15,18.308101999999998
15,12.140018000000001
15,12.460293
15,5.329549999999999
15,5.884661
15,3.9407189999999996
15,5.267426
15,28.103054999999998
15,10.594338
15,5.053751
15,2.6357109999999997
15,27.101262000000002
15,32.921618
15,16.306514
15,12.811434
15,6.365273999999999
15,7.341969000000001
15,6.377005
15,23.010141
15,10.778497999999999
15,31.626043
15,22.618138
15,10.3686
15,39.646003
15,9.347275999999999
15,14.385475
15,5.06224
15,14.281452999999999
15,4.464316
15,7.6783600000000005
15,35.55701
15,11.923205
15,5.960636
15,3.9675400000000005
15,7.127213
15,4.022244000000001
15,11.723038
15,2.719253
15,4.96031
15,35.883508
15,10.847819
15,6.824211
15,8.800726
15,8.805719999999999
15,5.448126
15,6.2103280000000005
15,13.639007
15,4.935467
15,5.9341990000000004
15,39.714555
15,8.161112999999999
15,12.396725
15,45.421303
15,14.309357
15,37.368607
15,6.468573
15,8.329616999999999
15,4.306553
15,6.265756
15,7.560277
15,9.721909
15,9.457768999999999
15,25.88588
15,26.809054999999997
15,4.7430900000000005
15,5.844743
15,23.458226
15,9.575434000000001
15,30.686307
15,30.083184
15,8.330072000000001
15,10.767325
15,14.568622999999999
15,5.245166
15,34.557092
15,36.131671999999995
15,8.142125
15,30.605882
15,9.041683
15,42.215774999999994
15,27.146841000000002
15,9.489896
15,24.095906
15,5.746918
15,6.293536
15,41.963333
15,8.001829
15,7.885273
15,7.567654
15,16.57896
15,4.865561
15,23.141087000000002
15,16.973768
15,7.021535
15,5.033885
15,8.942248
15,4.836614
15,21.61379
15,10.147730000000001
15,6.001809000000001
15,12.729246
15,9.924712000000001
15,29.938250999999998
15,41.572595
15,21.373285999999997
15,10.005965
15,31.285045999999998
15,7.9653659999999995
15,26.997681
15,35.623352
15,29.266161
15,42.426742000000004
15,8.469282
15,5.256163
15,6.664232
15,39.186101
15,31.468792000000004
15,39.138366
15,12.746313
15,2.7526550000000003
15,6.308249999999999
15,4.758532000000001
15,6.279588
15,17.346345
15,14.936598
15,27.569799999999997
15,4.360786999999999
15,4.178685
15,5.934998
15,5.567617
15,7.988139
15,18.362646
15,4.352436
15,8.114433
15,43.181753
15,5.102944
15,14.871647999999999
15,8.15853
15,14.202259
15,7.6191510000000005
15,6.773188
15,5.971678
15,2.911815
15,21.544279
15,20.024449
15,8.335232999999999
15,20.210563
15,4.000611
15,37.249335
15,6.719659999999999
15,28.231527
15,6.013384
15,30.500614
15,29.634598
15,28.726088999999998
15,4.705379
15,14.689386
15,40.153893000000004
15,5.423924
15,12.274977
15,7.9851030000000005
15,29.919669
15,5.591317
15,4.953376
15,17.014895
15,7.608346999999999
15,25.9771
15,8.870382
15,44.196367
15,9.817886
15,8.213033999999999
15,15.719802000000001
15,4.520842
15,8.884049
15,11.732085999999999
15,7.551703
15,7.093159
15,8.302415
15,4.720904
15,7.002298
15,5.8820749999999995
15,8.19505
15,10.009886000000002
15,14.814221
15,9.249101
15,30.748828999999997
15,7.346207000000001
15,5.589821
15,17.030324999999998
15,8.108611
15,16.093977
15,18.818825
15,6.798603
15,17.588204
15,4.711229
15,6.222935
15,10.626345
15,15.604975
15,29.161167000000003
15,6.482103
15,42.930449
15,25.02631
15,33.35085
15,15.964020999999999
15,10.31608
15,6.631435
15,11.938286
15,4.972507
15,23.272544999999997
15,10.704462
15,5.584315999999999
15,38.708101
15,34.121782
15,5.854616
15,5.213063
15,34.877993000000004
15,28.72253
15,6.010057
15,19.806091000000002
15,48.552012999999995
15,37.913479
15,29.4034
15,7.627277
15,4.978716
15,5.43396
15,6.425956
15,7.568157
15,24.5209
15,5.320043
15,8.392064
15,7.564177
15,8.715557
15,9.035718
15,32.480046
15,17.238961
15,12.496936999999999
15,41.330475
15,31.773749
15,2.70348
15,6.062756
15,8.362399
15,12.023517
15,32.090211000000004
15,9.098212
15,43.227179
15,17.424895
15,28.297870999999997
15,26.036763
15,5.0344240000000005
15,8.86635
15,11.852815
15,6.134126999999999
15,9.092651
15,10.157657
15,39.742658999999996
15,4.241257
15,17.201401
15,14.704774
15,19.096352
15,32.26211
15,32.041954
15,29.980124
15,34.439907999999996
15,3.748577
15,12.657082
15,10.950384
15,32.107245
15,37.553002
15,8.079373
15,4.200253
15,40.538232
15,33.686724
15,12.974614
15,5.730987
15,18.665668
15,19.528428
15,5.695945
15,7.820017
15,4.435987
15,11.753242
15,20.099737
15,13.154131
15,6.717498
15,30.748739
15,5.77155
15,8.292505
15,26.519064
15,4.764067000000001
15,6.109776
15,4.508667
15,9.192409
15,4.020136
15,5.778819
15,5.5758149999999995
15,6.326484000000001
15,9.988825
15,6.256088
15,8.076906
15,10.119177
15,6.752745999999999
15,9.155175999999999
15,18.683460999999998
15,4.941987999999999
15,7.927369
15,7.57461
15,5.003979
15,4.778125999999999
15,5.940409
15,10.806026999999998
15,5.613878
15,9.335583
15,40.496941
15,5.606095
15,8.907333
15,7.1621109999999994
15,7.556157
15,20.059746999999998
15,6.131311999999999
15,2.444333
15,14.281001
15,19.713669
15,12.898804
15,15.33762
15,5.565044
15,20.386632
15,4.057123
15,24.395971999999997
15,42.642486
15,5.3431
15,10.157363
15,4.439146
15,10.913727999999999
15,8.661636
15,14.195803999999999
15,16.842995
15,8.149937
15,13.685639
15,35.887102999999996
15,4.809693
15,30.421978
15,27.923729
15,37.345247
15,22.652734000000002
15,9.093765
15,30.72683
15,4.931098
15,6.440536
15,8.026861
15,6.2475179999999995
15,2.936507
15,17.262906
15,7.646225
15,30.252542000000002
15,14.386731
15,27.53778
15,5.893015
15,40.50054
15,37.152725
15,7.756242
15,10.41043
15,5.9351020000000005
15,2.9730849999999998
15,11.592898
15,9.048961
15,3.836701
15,13.007736000000001
15,5.794131999999999
15,18.403758
15,35.852083
15,45.452421
15,7.403823
15,10.392332000000001
15,6.1842950000000005
15,7.161378
15,13.961509000000001
15,8.412113
15,8.657661000000001
15,4.2181299999999995
15,5.972298
15,15.239276
15,27.574545999999998
15,21.788005
15,3.0536220000000003
15,8.136265
15,8.234874999999999
15,4.9461
15,10.345191999999999
15,8.871915
15,3.54884
15,50.441684
15,10.346171
15,10.719940000000001
15,36.718573
15,11.274197999999998
15,9.494607
15,8.14473
15,32.796852
15,6.423344
15,34.342358000000004
15,18.800300999999997
15,5.260857
15,37.837006
15,12.367662999999999
15,6.451404
15,5.8294369999999995
15,7.286288
15,13.529886
15,5.855703
15,9.308017999999999
15,6.920038
15,5.3363309999999995
15,6.687412999999999
15,17.282492
15,8.413666000000001
15,3.631487
15,9.287541
15,13.52502
15,4.698103000000001
15,11.02349
15,20.975968
15,40.110232
15,6.907179
15,26.26359
15,9.681815
15,24.435885000000003
15,5.816193
15,10.540511
15,8.439290999999999
15,7.8820060000000005
15,9.022168
15,9.682754
15,7.782024
15,29.13673
15,6.59586
15,12.14371
15,5.297464
15,36.268086
15,10.439229
15,5.96303
15,8.076427
15,20.126
15,7.8552789999999995
15,4.058829
15,11.778636
15,4.833123
15,5.103552
15,40.86257
15,6.590206
15,26.580090000000002
15,31.505601000000002
15,5.40916
15,5.39447
15,6.470563
15,6.986316
15,20.211606
15,11.596777000000001
15,25.091515
15,11.307585999999999
15,17.657429999999998
15,13.916285
15,4.066121
15,4.827563
15,10.780655
15,32.891318000000005
15,5.138099
15,15.392179
15,29.572779
15,3.440452
15,29.130735
15,23.257777
15,12.816224
15,7.836269999999999
15,6.3679749999999995
15,31.088218
15,37.481243
15,5.291983999999999
15,30.544572
15,36.289381000000006
15,8.68027
15,3.773153
15,5.774022
15,8.962686
15,9.076634
15,3.521003
15,5.168653
15,5.185676
15,8.298517
15,33.679023
15,15.795773999999998
15,37.642914
15,5.7540960000000005
15,4.713767
15,21.547217
15,6.278368
15,4.463793
15,5.549884
15,4.589824
15,13.364600000000001
15,44.077448
15,3.184158
15,8.083627
15,43.268787
15,5.730167000000001
15,5.571475
15,6.786868
15,14.576749
15,4.299701000000001
15,12.657089
15,12.242566
15,5.81585
15,5.033511
15,22.906626
15,10.086615
15,5.250742
15,16.654478
15,6.506063
15,6.999518
15,10.658394
15,7.13699
15,19.495886
15,14.255894
15,16.92794
15,6.268922
15,40.495176
15,20.014586
15,10.269212
15,34.238229000000004
15,8.489279
15,8.327152000000002
15,8.40996
15,9.453790999999999
15,6.402388999999999
15,5.660692999999999
15,5.303859999999999
15,15.323540999999999
15,5.191946000000001
15,5.231338
15,9.822028999999999
15,26.154196000000002
15,9.474387
15,11.144775000000001
15,5.805504
15,5.815060000000001
15,8.287348
15,12.297870000000001
15,8.427003000000001
15,7.3006850000000005
15,19.399753
15,14.772551
15,31.964900999999998
15,4.3593779999999995
15,35.871912
15,9.357229
15,3.924098
15,14.728645
15,11.95627
15,9.791497999999999
15,35.961228
15,8.439834
15,10.944713
15,8.512896000000001
15,3.9883699999999997
15,14.423315
15,13.411895
15,7.586413
15,32.109246
15,5.572513000000001
15,6.988937
15,8.01526
15,13.385626
15,7.994921000000001
15,27.417938
15,41.775223
15,5.17647
15,8.053873
15,10.20151
15,11.622739
15,6.969002000000001
15,37.266127000000004
15,7.800889
15,14.557547000000001
15,7.176769999999999
15,11.122243000000001
15,4.885712000000001
15,4.178244
15,4.434599
15,8.520822
15,20.223979
15,12.153044999999999
15,20.908929999999998
15,8.457767
15,27.312698
15,9.771146
15,28.45147
15,6.939237
15,11.041424
15,9.74699
15,31.231568000000003
15,4.144827
15,9.731819
15,16.219508
15,16.558243
15,6.430506
15,10.268675
15,15.792088
15,5.888616
15,12.703479
15,6.476321
15,39.693436999999996
15,2.929198
15,6.265941
15,12.578359
15,9.180462
15,13.207559
15,3.711049
15,29.664112
15,12.807246
15,4.3566020000000005
15,17.227422
15,29.089575999999997
15,14.153981
15,9.15583
15,24.609104
15,6.536429
15,8.033511
15,4.776756
15,35.897959
15,4.631579
15,7.113397
15,5.810420000000001
15,6.637142000000001
15,45.917964999999995
15,7.127291
15,25.347041
15,29.949955
15,38.63341
15,29.568726
15,6.062918
15,28.283037
15,4.907935
15,19.268269
15,9.860403999999999
15,19.408407999999998
15,17.981647
15,5.570144
15,11.346798999999999
15,12.022852
15,14.533943
15,22.80611
15,42.157351000000006
15,10.693615999999999
15,16.026967
15,4.180108
15,10.502508
15,7.716497
15,5.1215269999999995
15,6.532152
15,7.985729
15,9.911662
15,8.396386
15,10.557128
15,2.269244
15,36.086994
15,30.894411
15,16.224116
15,27.218214
15,4.564533
15,5.726236
15,4.806818
15,8.576834999999999
15,31.467516
15,5.540445
15,9.553113
15,9.0646
15,20.56463
15,9.571282
15,3.251204
15,33.818212
15,33.240556
15,5.162013
15,33.785634
15,8.812102000000001
15,39.199649
15,41.506738
15,20.804069000000002
15,23.461277
15,8.021603
15,7.044517
15,39.462609
15,14.925616
15,8.172
15,15.70129
15,10.416019
15,6.995592
15,14.375354999999999
15,3.546056
15,47.578261
15,10.118375
15,6.965208
15,44.33956
15,5.268987
15,4.739771999999999
15,14.934757999999999
15,6.69669
15,4.4470220000000005
15,5.172644
15,5.859896
15,22.675513000000002
15,6.530424
15,32.416699
15,28.24543
15,4.095489
15,28.425995999999998
15,4.830614
15,33.827306
15,18.058466
15,6.396057
15,8.180646999999999
15,4.526856
15,19.643282000000003
15,6.228799
15,18.739352
15,3.814715
15,22.456913
15,26.939684
15,3.762806
15,14.233676
15,17.449865
15,20.005322
15,40.625597
15,10.51094
15,6.185086999999999
15,5.458462
15,29.224797
15,5.441693
15,8.215962000000001
15,8.062454
15,14.397799
15,9.674741000000001
15,31.675857
15,6.575023
15,51.898779
15,24.319574
15,13.072228
15,5.154718
15,23.159131
15,8.034186
15,8.686698
15,10.969565000000001
15,5.649098
15,7.153630000000001
15,45.706841999999995
15,23.785165
15,8.363186
15,8.729707999999999
15,32.27630799999999
15,18.517398
15,31.032293
15,10.901611
15,5.042993
15,22.434147000000003
15,35.930156999999994
15,31.115662999999998
15,23.901163
15,6.098402999999999
15,5.594102
15,8.346413
15,8.122712
15,7.557659
15,39.20927
15,18.136698
15,15.376622
15,4.1358369999999995
15,30.800411
15,22.335181
15,8.047909
15,35.704294
15,8.573264
15,46.069345999999996
15,43.512968
15,13.690815
15,21.396368
15,6.762465
15,7.519972
15,5.324871
15,9.560126
15,9.631258
15,5.515110999999999
15,8.218697
15,5.028447
15,6.1765680000000005
15,4.6544550000000005
15,25.370757
15,8.036296
15,6.0201910000000005
15,35.236151
15,24.456175
15,23.984289999999998
15,10.317783
15,36.988284
15,5.776132
15,11.844923
15,20.907867
15,24.415573
15,11.67002
15,7.405082
15,4.420473
15,11.636016000000001
15,37.766731
15,12.067336999999998
15,5.777976
15,11.960097
15,11.306407
15,43.639929
15,5.702134999999999
15,7.053042
15,8.269139
15,25.457358
15,6.754060999999999
15,6.878716
15,4.753729
15,6.682187
15,33.558026999999996
15,6.253131000000001
15,6.692367
15,10.167570000000001
15,4.833106
15,4.701645
15,5.177446
15,3.149325
15,6.855965
15,14.039512
15,11.006611
15,4.392104
15,5.650734
15,6.914554
15,13.035392
15,41.726887
15,13.01124
15,7.895268000000001
15,30.480943
15,11.518977999999999
15,34.421708
15,23.978036
15,6.875951
15,45.569345999999996
15,41.013241
15,3.2760279999999997
15,13.773631
15,27.229423999999998
15,34.264357000000004
15,11.813193
15,8.247943000000001
15,26.142104
15,10.159915999999999
15,5.071001000000001
15,34.599389
15,26.694434
15,4.669908
15,9.310789999999999
15,9.471502
15,37.396574
15,29.011578999999998
15,9.110584999999999
15,33.0994
15,10.377309
15,35.912437
15,12.659170000000001
15,45.194731000000004
15,28.894624
15,15.327303
15,10.256255000000001
15,4.792745
15,45.074856000000004
15,3.719197
15,6.844804000000001
15,6.934007
15,6.72703
15,29.39668
15,47.908913
15,12.674304000000001
15,20.412119999999998
15,21.744778
15,45.72295
15,13.651519
15,5.406486
15,40.552066999999994
15,13.14824
15,3.551932
15,5.273419
15,7.696489
15,40.700903
15,10.478167000000001
15,30.527131
15,5.383715
15,5.047936
15,48.508015
15,45.864592
15,30.563391
15,7.254031
15,9.59339
15,5.594976
15,8.859748
15,16.146722
15,25.312504999999998
15,37.386463
15,8.532506
15,5.784889
15,7.582015999999999
15,5.528172
15,10.594357
15,19.758451
15,41.342075
15,32.006695
15,3.247115
15,25.521022000000002
15,39.350798
15,4.874805
15,11.145863
15,5.666113
15,5.871001
15,12.688283
15,29.720903
15,5.984047
15,11.760761
15,22.290006
15,6.600842
15,12.437674
15,3.313582
15,32.494657000000004
15,13.283626
15,5.268598
15,8.638296
15,7.327693
15,4.994676
15,12.043414
15,4.071555999999999
15,21.787211
15,42.426782
15,5.296241
15,5.096646
15,8.55888
15,5.793788999999999
15,9.150223
15,8.875529
15,4.848906
15,12.152365999999999
15,12.662814
15,4.058764
15,3.39261
15,8.545953
15,4.897248
15,7.73201
15,10.751228999999999
15,4.837763
15,32.040081
15,6.61794
15,7.11236
15,47.726745
15,5.551091
15,6.411225000000001
15,26.694837999999997
15,5.259672
15,29.604953
15,11.781071
15,13.784404
15,41.329591
15,8.759586
15,34.480850000000004
15,24.529848
15,11.735186
15,12.926031
15,12.859702
15,5.153853
15,36.344178
15,6.443894
15,28.576746
15,12.984206
15,8.109395000000001
15,4.598446
15,13.293467
15,5.373619
15,18.951149
15,20.177143
15,22.516999
15,8.768688000000001
15,41.537939
15,17.900117
15,5.182439
15,8.397053
15,4.581371
15,15.436693
15,12.281117
15,18.94885
15,7.954444
15,5.808482000000001
15,7.61289
15,6.2546479999999995
15,10.180280999999999
15,8.970187
15,9.728041999999999
15,7.920226
15,5.834179
15,4.681841
15,12.654103
15,17.105887
15,48.219863000000004
15,23.792181999999997
15,33.056385
15,26.457415
15,3.347662
15,14.513349
15,11.813423
15,31.779366000000003
15,6.264457
15,25.502073
15,41.426256
15,9.935608
15,29.514965
15,17.438572
15,6.951932
15,8.890781
15,16.314726
15,8.860846
15,5.373735999999999
15,10.60938
15,3.766249
15,14.17299
15,5.238408
15,5.7934600000000005
15,19.865385
15,26.812976
15,26.946883
15,7.3140920000000005
15,6.272423
15,33.91865
15,10.170257
15,39.709928
15,34.965275
15,29.670055
15,6.318619
15,31.443237999999997
15,42.276067
15,23.513213
15,8.672855
15,6.132286
15,23.005662
15,27.459958999999998
15,5.523979
15,9.277463
15,10.300197
15,23.445457
15,11.13572
15,40.845805
15,9.539348
15,10.581527
15,6.885981
15,10.289322
15,6.255427
15,5.329014
15,5.8440319999999994
15,16.281571000000003
15,7.204114000000001
15,12.646659
15,8.057038
15,29.749986999999997
15,8.336659999999998
15,5.706305
15,7.3726140000000004
15,8.954869
15,13.834527
15,5.832166
15,9.352373
15,21.56011
15,6.1592720000000005
15,32.333850999999996
15,10.525521
15,6.542909000000001
15,8.333662
15,11.373482000000001
15,24.054311
15,4.3963470000000004
15,17.373043000000003
15,6.450794
15,5.9394599999999995
15,7.1842820000000005
15,9.583929999999999
15,11.71715
15,5.663625000000001
15,40.911531000000004
15,3.786043
15,19.983017
15,6.874271
15,11.442694
15,34.135063
15,8.123404
15,4.944399000000001
15,14.463771
15,15.223919
15,5.385314
15,32.624561
15,15.472267
15,15.621345999999999
15,41.530592999999996
15,6.722268
15,6.067449
15,5.502241
15,37.776900000000005
15,11.214423
15,5.0476030000000005
15,8.406241999999999
15,28.697207
15,5.574878
15,11.254686
15,41.456700999999995
15,28.950123
15,9.380441999999999
15,6.288882
15,7.964347
15,14.212451
15,5.831862999999999
15,36.524675
15,18.194447
15,2.833588
15,11.288514
15,7.388051
15,25.621804
15,30.577904999999998
15,5.039251
15,4.702324
15,6.416245
15,9.095916
15,30.509844
15,33.063644000000004
15,4.696172
15,30.751605
15,15.870763
15,11.249039
15,5.3372589999999995
15,17.216609000000002
15,18.645421
15,26.728445
15,4.077133
15,11.985014
15,5.2360310000000005
15,43.823025
15,22.362525
15,4.541768
15,9.187004
15,6.662502
15,33.701674000000004
15,44.151915
15,5.619677
15,7.859869000000001
15,7.1296170000000005
15,14.855376999999999
15,7.346596000000001
15,26.609844
15,6.440658999999999
15,45.528209
15,8.659952
15,44.664655999999994
15,11.463790999999999
15,12.571498
15,5.754797
15,4.629875999999999
15,4.86303
15,23.924151000000002
15,12.592604999999999
15,15.851864
15,21.179759
15,15.166926
15,35.291339
15,41.191345999999996
15,7.982965999999999
15,10.378212
15,5.927741
15,10.191476
15,7.4940620000000004
15,12.201389
15,26.256598999999998
15,23.191532000000002
15,9.321737
15,7.740997
15,8.665618
15,8.51325
15,30.815216
15,20.960399000000002
15,18.301256
15,11.885704
15,10.224911
15,12.599923
15,6.1877629999999995
15,13.292784000000001
15,5.721159
15,8.731078
15,5.409726999999999
15,39.684648
15,6.806539000000001
15,22.403831999999998
15,7.488474999999999
15,18.92032
15,8.685971
15,8.601472000000001
15,13.670376
15,7.352207
15,4.625946
15,37.267769
15,13.135449000000001
15,7.316472
15,8.480062
15,5.079311000000001
15,4.540606
15,7.917828
15,18.280774
15,10.833281
15,3.4967639999999998
15,42.908763
15,11.334612000000002
