algo,time_ms,max_break_time
core_ch_chpot,10.428157,100000
core_ch,320.94915299999997,100000
core_ch_chpot,367.866307,100000
core_ch,298.848229,100000
core_ch_chpot,341.70939500000003,100000
core_ch,359.05231100000003,100000
core_ch_chpot,410.720435,100000
core_ch,412.47855100000004,100000
core_ch_chpot,462.03608499999996,100000
core_ch,5.364185,100000
core_ch_chpot,6.306236,100000
core_ch,295.00198700000004,100000
core_ch_chpot,24.554229,100000
core_ch,483.72718,100000
core_ch_chpot,8.940959999999999,100000
core_ch,384.159146,100000
core_ch_chpot,439.629751,100000
core_ch,443.195696,100000
core_ch_chpot,46.005703000000004,100000
core_ch,649.56318,100000
core_ch_chpot,36.175574000000005,100000
core_ch,633.390731,100000
core_ch_chpot,81.098292,100000
core_ch,198.63365,100000
core_ch_chpot,231.251679,100000
core_ch,500.040237,100000
core_ch_chpot,118.683162,100000
core_ch,436.544437,100000
core_ch_chpot,4.556157,100000
core_ch,287.816204,100000
core_ch_chpot,328.74004299999996,100000
core_ch,344.672205,100000
core_ch_chpot,399.770224,100000
core_ch,225.271693,100000
core_ch_chpot,260.24636499999997,100000
core_ch,269.396802,100000
core_ch_chpot,309.480223,100000
core_ch,539.0810620000001,100000
core_ch_chpot,104.90826799999999,100000
core_ch,4.165208,100000
core_ch_chpot,2.303256,100000
core_ch,331.412565,100000
core_ch_chpot,380.709596,100000
core_ch,10.141117,100000
core_ch_chpot,2.651549,100000
core_ch,299.324569,100000
core_ch_chpot,341.89057299999996,100000
core_ch,8.192686,100000
core_ch_chpot,9.325992999999999,100000
core_ch,469.961964,100000
core_ch_chpot,155.233713,100000
core_ch,384.356082,100000
core_ch_chpot,435.52024,100000
core_ch,419.486165,100000
core_ch_chpot,469.70712,100000
core_ch,9.330877,100000
core_ch_chpot,10.742254999999998,100000
core_ch,383.642223,100000
core_ch_chpot,433.43419500000005,100000
core_ch,681.4440480000001,100000
core_ch_chpot,12.285048999999999,100000
core_ch,467.404056,100000
core_ch_chpot,16.053696,100000
core_ch,507.21651599999996,100000
core_ch_chpot,10.030470999999999,100000
core_ch,138.34195499999998,100000
core_ch_chpot,4.37361,100000
core_ch,299.35465999999997,100000
core_ch_chpot,340.261598,100000
core_ch,367.150902,100000
core_ch_chpot,414.893582,100000
core_ch,424.695544,100000
core_ch_chpot,25.903745999999998,100000
core_ch,285.396921,100000
core_ch_chpot,6.474152,100000
core_ch,384.616342,100000
core_ch_chpot,1.694672,100000
core_ch,343.84936100000004,100000
core_ch_chpot,11.142635,100000
core_ch,232.941184,100000
core_ch_chpot,265.30420300000003,100000
core_ch,38.446731,200000
core_ch_chpot,2.23075,200000
core_ch,210.76008800000002,200000
core_ch_chpot,246.619832,200000
core_ch,199.354178,200000
core_ch_chpot,227.759126,200000
core_ch,304.36737000000005,200000
core_ch_chpot,333.992636,200000
core_ch,8.650632,200000
core_ch_chpot,10.346275,200000
core_ch,503.498804,200000
core_ch_chpot,7.24465,200000
core_ch,454.511151,200000
core_ch_chpot,228.347714,200000
core_ch,552.483313,200000
core_ch_chpot,95.730339,200000
core_ch,8.160792,200000
core_ch_chpot,2.617439,200000
core_ch,516.291172,200000
core_ch_chpot,144.412683,200000
core_ch,527.643237,200000
core_ch_chpot,11.62207,200000
core_ch,553.839366,200000
core_ch_chpot,6.584747999999999,200000
core_ch,331.310921,200000
core_ch_chpot,378.439764,200000
core_ch,408.406667,200000
core_ch_chpot,457.117234,200000
core_ch,377.156307,200000
core_ch_chpot,421.94355099999996,200000
core_ch,575.147091,200000
core_ch_chpot,56.352012,200000
core_ch,237.293658,200000
core_ch_chpot,269.170482,200000
core_ch,673.476157,200000
core_ch_chpot,82.60770500000001,200000
core_ch,394.590842,200000
core_ch_chpot,6.385120000000001,200000
core_ch,472.095947,200000
core_ch_chpot,19.679238,200000
core_ch,3.408787,200000
core_ch_chpot,2.2322230000000003,200000
core_ch,512.625731,200000
core_ch_chpot,284.856106,200000
core_ch,333.090308,200000
core_ch_chpot,384.56158400000004,200000
core_ch,567.083062,200000
core_ch_chpot,131.894083,200000
core_ch,6.634085,200000
core_ch_chpot,7.876500999999999,200000
core_ch,657.011482,200000
core_ch_chpot,14.910885,200000
core_ch,349.825626,200000
core_ch_chpot,394.38192300000003,200000
core_ch,406.065351,200000
core_ch_chpot,457.002425,200000
core_ch,405.063436,200000
core_ch_chpot,454.213548,200000
core_ch,489.51359,200000
core_ch_chpot,8.814954,200000
core_ch,215.427699,200000
core_ch_chpot,246.20696,200000
core_ch,523.140089,200000
core_ch_chpot,54.846278999999996,200000
core_ch,432.77102,200000
core_ch_chpot,6.760479,200000
core_ch,6.987412,200000
core_ch_chpot,2.053521,200000
core_ch,360.68384999999995,200000
core_ch_chpot,409.551881,200000
core_ch,347.886224,200000
core_ch_chpot,4.2248540000000006,200000
core_ch,408.79927100000003,200000
core_ch_chpot,11.605917999999999,200000
core_ch,568.53599,200000
core_ch_chpot,71.2169,200000
core_ch,221.747314,200000
core_ch_chpot,4.9894609999999995,200000
core_ch,127.271347,200000
core_ch_chpot,3.075671,200000
core_ch,456.68542099999996,200000
core_ch_chpot,19.33963,200000
core_ch,318.59799599999997,200000
core_ch_chpot,354.743126,200000
core_ch,506.58689000000004,200000
core_ch_chpot,29.399349,200000
core_ch,78.71624700000001,200000
core_ch_chpot,4.005115,200000
core_ch,494.33843,200000
core_ch_chpot,103.59154099999999,200000
core_ch,301.290891,200000
core_ch_chpot,2.6631150000000003,200000
core_ch,367.47637100000003,200000
core_ch_chpot,6.0221160000000005,200000
core_ch,507.487621,200000
core_ch_chpot,64.750184,200000
core_ch,513.246921,200000
core_ch_chpot,82.35911899999999,200000
core_ch,194.72505900000002,200000
core_ch_chpot,218.74650300000002,200000
core_ch,504.62238800000006,200000
core_ch_chpot,10.694970999999999,200000
core_ch,552.339244,200000
core_ch_chpot,19.545428,200000
core_ch,353.210012,200000
core_ch_chpot,394.913916,200000
core_ch,397.444275,200000
core_ch_chpot,52.343427,200000
core_ch,220.777999,200000
core_ch_chpot,247.64733999999999,200000
core_ch,277.03891600000003,200000
core_ch_chpot,6.038893,200000
core_ch,554.100961,200000
core_ch_chpot,15.755749999999999,200000
core_ch,460.157584,200000
core_ch_chpot,19.304105,200000
core_ch,491.987579,200000
core_ch_chpot,51.01202,200000
core_ch,7.040141,200000
core_ch_chpot,3.210688,200000
core_ch,17.47292,200000
core_ch_chpot,2.485734,200000
core_ch,26.346414,200000
core_ch_chpot,2.364481,200000
core_ch,382.301918,200000
core_ch_chpot,9.802474,200000
core_ch,406.40606299999996,200000
core_ch_chpot,22.514512,200000
core_ch,314.714154,200000
core_ch_chpot,15.121555,200000
core_ch,206.695658,200000
core_ch_chpot,1.74299,200000
core_ch,298.788554,200000
core_ch_chpot,337.600186,200000
core_ch,193.053698,200000
core_ch_chpot,3.300086,200000
core_ch,490.63818,200000
core_ch_chpot,13.781709,200000
core_ch,9.965591,200000
core_ch_chpot,3.030735,200000
core_ch,389.764108,200000
core_ch_chpot,291.49066400000004,200000
core_ch,202.69225699999998,200000
core_ch_chpot,227.881679,200000
core_ch,81.29779099999999,200000
core_ch_chpot,5.4878219999999995,200000
core_ch,341.87238399999995,200000
core_ch_chpot,11.312318999999999,200000
core_ch,331.987109,200000
core_ch_chpot,2.2350220000000003,200000
core_ch,471.783844,200000
core_ch_chpot,8.537374,200000
core_ch,532.8917309999999,200000
core_ch_chpot,80.649131,200000
core_ch,149.561297,200000
core_ch_chpot,4.424794,200000
core_ch,241.15936900000003,200000
core_ch_chpot,4.362587,200000
core_ch,524.497303,200000
core_ch_chpot,11.216764000000001,200000
core_ch,330.672415,200000
core_ch_chpot,375.412936,200000
core_ch,205.558121,200000
core_ch_chpot,230.722631,200000
core_ch,513.283088,200000
core_ch_chpot,36.860949,200000
core_ch,367.625602,200000
core_ch_chpot,407.296733,200000
core_ch,26.734966,200000
core_ch_chpot,3.011702,200000
core_ch,197.459894,200000
core_ch_chpot,6.2117830000000005,200000
core_ch,376.50174,200000
core_ch_chpot,416.131186,200000
core_ch,300.748713,200000
core_ch_chpot,329.85272599999996,200000
core_ch,378.34153,200000
core_ch_chpot,2.0088,200000
core_ch,285.23958500000003,200000
core_ch_chpot,328.085328,200000
core_ch,403.91211,200000
core_ch_chpot,27.331397,200000
core_ch,484.160671,200000
core_ch_chpot,12.312708,200000
core_ch,515.642979,200000
core_ch_chpot,103.32107599999999,200000
core_ch,121.653768,200000
core_ch_chpot,3.5313660000000002,200000
core_ch,324.391243,200000
core_ch_chpot,10.910935,200000
core_ch,205.498073,200000
core_ch_chpot,233.656146,200000
core_ch,506.14176,200000
core_ch_chpot,77.91271800000001,200000
core_ch,365.197854,200000
core_ch_chpot,411.87792299999995,200000
core_ch,1.463713,200000
core_ch_chpot,2.055173,200000
core_ch,323.42112000000003,200000
core_ch_chpot,371.036211,200000
core_ch,552.345598,300000
core_ch_chpot,25.381951,300000
core_ch,528.314258,300000
core_ch_chpot,6.147743,300000
core_ch,389.452229,300000
core_ch_chpot,9.010864,300000
core_ch,330.711842,300000
core_ch_chpot,368.255114,300000
core_ch,494.308158,300000
core_ch_chpot,9.381911,300000
core_ch,462.594012,300000
core_ch_chpot,167.8649,300000
core_ch,8.973805,300000
core_ch_chpot,10.232783000000001,300000
core_ch,179.901158,300000
core_ch_chpot,4.644459,300000
core_ch,3.321415,300000
core_ch_chpot,3.970378,300000
core_ch,9.92498,300000
core_ch_chpot,11.538449,300000
core_ch,489.025872,300000
core_ch_chpot,228.362589,300000
core_ch,208.15485,300000
core_ch_chpot,238.322866,300000
core_ch,355.865861,300000
core_ch_chpot,390.82469,300000
core_ch,390.95797799999997,300000
core_ch_chpot,2.033445,300000
core_ch,345.60407799999996,300000
core_ch_chpot,397.960737,300000
core_ch,217.893898,300000
core_ch_chpot,2.967719,300000
core_ch,580.156957,300000
core_ch_chpot,32.619137,300000
core_ch,340.587361,300000
core_ch_chpot,387.64820100000003,300000
core_ch,574.042565,300000
core_ch_chpot,7.892944000000001,300000
core_ch,523.14313,300000
core_ch_chpot,273.914734,300000
core_ch,360.71776100000005,300000
core_ch_chpot,416.34192199999995,300000
core_ch,594.453319,300000
core_ch_chpot,9.294861999999998,300000
core_ch,518.599871,300000
core_ch_chpot,17.120077000000002,300000
core_ch,431.638874,300000
core_ch_chpot,18.29494,300000
core_ch,348.84716,300000
core_ch_chpot,5.292742,300000
core_ch,11.884307999999999,300000
core_ch_chpot,3.600008,300000
core_ch,333.68850199999997,300000
core_ch_chpot,382.40719099999995,300000
core_ch,588.821417,300000
core_ch_chpot,46.35952,300000
core_ch,394.387934,300000
core_ch_chpot,439.73104,300000
core_ch,386.104643,300000
core_ch_chpot,438.139223,300000
core_ch,340.43898900000005,300000
core_ch_chpot,390.332205,300000
core_ch,502.047747,300000
core_ch_chpot,71.578323,300000
core_ch,282.37764999999996,300000
core_ch_chpot,5.097919999999999,300000
core_ch,472.795239,300000
core_ch_chpot,34.825831,300000
core_ch,267.91094,300000
core_ch_chpot,3.8674370000000002,300000
core_ch,464.627433,300000
core_ch_chpot,85.94265,300000
core_ch,315.597156,300000
core_ch_chpot,357.041246,300000
core_ch,20.172099999999997,300000
core_ch_chpot,2.921449,300000
core_ch,191.871814,300000
core_ch_chpot,3.421942,300000
core_ch,335.70939500000003,300000
core_ch_chpot,377.071532,300000
core_ch,416.056584,300000
core_ch_chpot,10.711263,300000
core_ch,356.048847,300000
core_ch_chpot,4.092837,300000
core_ch,212.250087,300000
core_ch_chpot,2.1365619999999996,300000
core_ch,8.322746,300000
core_ch_chpot,9.882511000000001,300000
core_ch,555.0745860000001,300000
core_ch_chpot,74.293802,300000
core_ch,360.500066,300000
core_ch_chpot,406.284949,300000
core_ch,319.866769,300000
core_ch_chpot,363.197281,300000
core_ch,28.875825000000003,300000
core_ch_chpot,2.8092170000000003,300000
core_ch,380.95740099999995,300000
core_ch_chpot,5.446395,300000
core_ch,405.457425,300000
core_ch_chpot,17.530411,300000
core_ch,334.019699,300000
core_ch_chpot,3.2367500000000002,300000
core_ch,257.351787,300000
core_ch_chpot,294.139862,300000
core_ch,304.530037,300000
core_ch_chpot,1.6468800000000001,300000
core_ch,116.566644,300000
core_ch_chpot,3.0057500000000004,300000
core_ch,549.336229,300000
core_ch_chpot,205.05299399999998,300000
core_ch,344.33664400000004,300000
core_ch_chpot,395.3833,300000
core_ch,569.952508,300000
core_ch_chpot,197.53973,300000
core_ch,303.039163,300000
core_ch_chpot,350.911112,300000
core_ch,202.955822,300000
core_ch_chpot,231.921078,300000
core_ch,556.9414019999999,300000
core_ch_chpot,18.356244,300000
core_ch,580.494706,300000
core_ch_chpot,183.71061699999998,300000
core_ch,31.319162,300000
core_ch_chpot,3.413585,300000
core_ch,420.183081,300000
core_ch_chpot,4.205675,300000
core_ch,398.206736,300000
core_ch_chpot,89.670841,300000
core_ch,526.9383789999999,300000
core_ch_chpot,10.970862,300000
core_ch,574.084589,300000
core_ch_chpot,8.652486,300000
core_ch,438.67263099999997,300000
core_ch_chpot,9.566527,300000
core_ch,8.019235,300000
core_ch_chpot,9.695723999999998,300000
core_ch,545.361892,300000
core_ch_chpot,26.010214,300000
core_ch,237.95603000000003,300000
core_ch_chpot,267.623175,300000
core_ch,116.50759099999999,300000
core_ch_chpot,3.9895850000000004,300000
core_ch,86.14342699999999,300000
core_ch_chpot,3.864506,300000
core_ch,59.844518,300000
core_ch_chpot,4.810814,300000
core_ch,343.038637,300000
core_ch_chpot,134.462891,300000
core_ch,543.779357,300000
core_ch_chpot,8.423043999999999,300000
core_ch,416.138598,300000
core_ch_chpot,464.675573,300000
core_ch,565.7452969999999,300000
core_ch_chpot,21.41479,300000
core_ch,278.88968800000004,300000
core_ch_chpot,7.842932,300000
core_ch,581.899198,300000
core_ch_chpot,8.564796,300000
core_ch,561.5568509999999,300000
core_ch_chpot,7.783594,300000
core_ch,580.9973,300000
core_ch_chpot,12.785586,300000
core_ch,263.888581,300000
core_ch_chpot,3.654249,300000
core_ch,28.613754,300000
core_ch_chpot,2.2165459999999997,300000
core_ch,520.162736,300000
core_ch_chpot,24.798236000000003,300000
core_ch,2.0243510000000002,300000
core_ch_chpot,2.390374,300000
core_ch,622.843567,300000
core_ch_chpot,61.018429,300000
core_ch,400.199906,300000
core_ch_chpot,452.184459,300000
core_ch,422.551302,300000
core_ch_chpot,43.22365,300000
core_ch,563.035359,300000
core_ch_chpot,3.866037,300000
core_ch,361.04922,300000
core_ch_chpot,407.12600599999996,300000
core_ch,575.824682,300000
core_ch_chpot,22.580518,300000
core_ch,312.239714,300000
core_ch_chpot,353.92403,300000
core_ch,333.262028,300000
core_ch_chpot,383.468434,300000
core_ch,500.173047,300000
core_ch_chpot,5.603809,300000
core_ch,503.22016700000006,300000
core_ch_chpot,9.089131,300000
core_ch,597.8066170000001,300000
core_ch_chpot,123.313743,300000
core_ch,310.445717,300000
core_ch_chpot,3.8779169999999996,300000
core_ch,4.915051,300000
core_ch_chpot,5.898187,300000
core_ch,525.817157,300000
core_ch_chpot,10.507324,300000
core_ch,2.990297,300000
core_ch_chpot,2.065918,300000
core_ch,389.42784400000005,400000
core_ch_chpot,439.44609099999997,400000
core_ch,195.09644600000001,400000
core_ch_chpot,226.119422,400000
core_ch,537.545807,400000
core_ch_chpot,9.49803,400000
core_ch,321.13868,400000
core_ch_chpot,366.70851,400000
core_ch,583.977889,400000
core_ch_chpot,346.694939,400000
core_ch,407.372228,400000
core_ch_chpot,10.436944,400000
core_ch,294.412771,400000
core_ch_chpot,340.56297,400000
core_ch,213.54235699999998,400000
core_ch_chpot,241.580265,400000
core_ch,207.75439500000002,400000
core_ch_chpot,234.920089,400000
core_ch,60.095179,400000
core_ch_chpot,3.6743330000000003,400000
core_ch,478.428709,400000
core_ch_chpot,7.334045,400000
core_ch,500.243456,400000
core_ch_chpot,7.444494000000001,400000
core_ch,602.0468979999999,400000
core_ch_chpot,34.095629,400000
core_ch,340.24474399999997,400000
core_ch_chpot,5.764863999999999,400000
core_ch,237.28526,400000
core_ch_chpot,3.2874440000000003,400000
core_ch,505.81549699999994,400000
core_ch_chpot,47.421820000000004,400000
core_ch,212.772071,400000
core_ch_chpot,250.879146,400000
core_ch,203.438072,400000
core_ch_chpot,240.068995,400000
core_ch,3.4297400000000002,400000
core_ch_chpot,2.059923,400000
core_ch,97.550291,400000
core_ch_chpot,3.367118,400000
core_ch,373.751968,400000
core_ch_chpot,432.335954,400000
core_ch,333.960825,400000
core_ch_chpot,386.15646599999997,400000
core_ch,250.54902099999998,400000
core_ch_chpot,288.59873600000003,400000
core_ch,6.868995,400000
core_ch_chpot,8.229093,400000
core_ch,379.34570499999995,400000
core_ch_chpot,3.55296,400000
core_ch,228.607296,400000
core_ch_chpot,6.060295,400000
core_ch,452.68512300000003,400000
core_ch_chpot,111.595666,400000
core_ch,397.016881,400000
core_ch_chpot,450.840732,400000
core_ch,156.173591,400000
core_ch_chpot,3.256389,400000
core_ch,410.722408,400000
core_ch_chpot,463.881437,400000
core_ch,259.85595900000004,400000
core_ch_chpot,299.341661,400000
core_ch,406.83646,400000
core_ch_chpot,460.984511,400000
core_ch,565.8462159999999,400000
core_ch_chpot,17.734804999999998,400000
core_ch,491.49147700000003,400000
core_ch_chpot,22.216354,400000
core_ch,7.51781,400000
core_ch_chpot,8.44696,400000
core_ch,301.894624,400000
core_ch_chpot,348.03808200000003,400000
core_ch,214.281372,400000
core_ch_chpot,248.84891100000002,400000
core_ch,401.965527,400000
core_ch_chpot,459.334884,400000
core_ch,65.033334,400000
core_ch_chpot,3.926438,400000
core_ch,416.190471,400000
core_ch_chpot,10.027546,400000
core_ch,412.78349399999996,400000
core_ch_chpot,464.011936,400000
core_ch,569.3383640000001,400000
core_ch_chpot,286.768185,400000
core_ch,515.271115,400000
core_ch_chpot,8.64047,400000
core_ch,604.919757,400000
core_ch_chpot,6.610728,400000
core_ch,297.884087,400000
core_ch_chpot,6.558493,400000
core_ch,456.750878,400000
core_ch_chpot,7.009464,400000
core_ch,562.542634,400000
core_ch_chpot,53.638813999999996,400000
