rel_core_size,abs_core_size,time_ms
0.2,16301145,2.7614929999999998
0.2,16301145,1.8583479999999999
0.2,16301145,2.2789870000000003
0.2,16301145,2.34649
0.2,16301145,2.065454
0.2,16301145,1.59656
0.2,16301145,3.297901
0.2,16301145,1.830734
0.2,16301145,2.469873
0.2,16301145,2.942987
0.2,16301145,3.08208
0.2,16301145,2.249038
0.2,16301145,2.223808
0.2,16301145,2.636984
0.2,16301145,2.379559
0.2,16301145,2.43068
0.2,16301145,1.924992
0.2,16301145,2.947497
0.2,16301145,2.09754
0.2,16301145,2.9053579999999997
0.2,16301145,2.0029459999999997
0.2,16301145,2.533183
0.2,16301145,3.302247
0.2,16301145,2.201911
0.2,16301145,1.856482
0.2,16301145,2.910233
0.2,16301145,4.38234
0.2,16301145,2.456043
0.2,16301145,3.13927
0.2,16301145,2.224227
0.2,16301145,3.5462290000000003
0.2,16301145,3.338419
0.2,16301145,2.9646540000000003
0.2,16301145,2.144177
0.2,16301145,1.762513
0.2,16301145,2.287371
0.2,16301145,2.293977
0.2,16301145,2.030945
0.2,16301145,3.0811010000000003
0.2,16301145,2.493044
0.2,16301145,3.288156
0.2,16301145,4.237018
0.2,16301145,2.0145660000000003
0.2,16301145,2.0836069999999998
0.2,16301145,2.9311049999999996
0.2,16301145,1.733584
0.2,16301145,2.873095
0.2,16301145,3.567815
0.2,16301145,2.298821
0.2,16301145,2.689408
0.2,16301145,2.294346
0.2,16301145,1.807213
0.2,16301145,2.384794
0.2,16301145,2.5806039999999997
0.2,16301145,2.757479
0.2,16301145,2.08518
0.2,16301145,2.339659
0.2,16301145,2.547621
0.2,16301145,2.989162
0.2,16301145,2.676267
0.2,16301145,2.746975
0.2,16301145,1.9879350000000002
0.2,16301145,3.967755
0.2,16301145,2.5614090000000003
0.2,16301145,2.0541449999999997
0.2,16301145,2.48122
0.2,16301145,2.174892
0.2,16301145,2.42537
0.2,16301145,2.264246
0.2,16301145,1.970799
0.2,16301145,2.388355
0.2,16301145,2.1930069999999997
0.2,16301145,2.077119
0.2,16301145,2.668541
0.2,16301145,2.523342
0.2,16301145,2.783436
0.2,16301145,2.771708
0.2,16301145,1.910761
0.2,16301145,2.335456
0.2,16301145,2.571864
0.2,16301145,2.854574
0.2,16301145,3.103379
0.2,16301145,2.1086519999999997
0.2,16301145,3.694576
0.2,16301145,2.1765640000000004
0.2,16301145,1.917616
0.2,16301145,1.949205
0.2,16301145,1.872126
0.2,16301145,2.32821
0.2,16301145,2.080083
0.2,16301145,2.057338
0.2,16301145,2.478214
0.2,16301145,2.313418
0.2,16301145,2.211439
0.2,16301145,2.300033
0.2,16301145,2.385687
0.2,16301145,1.833817
0.2,16301145,2.7485399999999998
0.2,16301145,1.810409
0.2,16301145,2.0865850000000004
0.2,16301145,2.170032
0.2,16301145,2.301191
0.2,16301145,2.05085
0.2,16301145,2.291627
0.2,16301145,2.543265
0.2,16301145,2.581731
0.2,16301145,2.048709
0.2,16301145,2.026135
0.2,16301145,1.833687
0.2,16301145,2.19361
0.2,16301145,2.278391
0.2,16301145,1.980796
0.2,16301145,2.46525
0.2,16301145,2.767212
0.2,16301145,2.560857
0.2,16301145,1.895527
0.2,16301145,1.9600109999999997
0.2,16301145,1.788852
0.2,16301145,1.715778
0.2,16301145,2.413297
0.2,16301145,2.363103
0.2,16301145,2.008888
0.2,16301145,2.5509370000000002
0.2,16301145,1.847016
0.2,16301145,2.487005
0.2,16301145,1.769816
0.2,16301145,1.8741700000000001
0.2,16301145,2.349298
0.2,16301145,1.8058379999999998
0.2,16301145,2.165068
0.2,16301145,2.666165
0.2,16301145,2.6189310000000003
0.2,16301145,1.975925
0.2,16301145,2.813065
0.2,16301145,2.228245
0.2,16301145,2.579764
0.2,16301145,2.59212
0.2,16301145,1.672469
0.2,16301145,2.504359
0.2,16301145,2.08067
0.2,16301145,2.229455
0.2,16301145,2.504511
0.2,16301145,2.062033
0.2,16301145,2.4272400000000003
0.2,16301145,2.518333
0.2,16301145,2.003066
0.2,16301145,2.2634600000000002
0.2,16301145,2.425257
0.2,16301145,2.111558
0.2,16301145,2.0291620000000004
0.2,16301145,2.51247
0.2,16301145,2.042443
0.2,16301145,2.0128899999999996
0.2,16301145,1.77377
0.2,16301145,1.786861
0.2,16301145,1.819904
0.2,16301145,2.215613
0.2,16301145,3.172599
0.2,16301145,1.6865370000000002
0.2,16301145,1.7091420000000002
0.2,16301145,2.283602
0.2,16301145,1.9604119999999998
0.2,16301145,1.9851880000000002
0.2,16301145,2.491872
0.2,16301145,2.658102
0.2,16301145,1.723209
0.2,16301145,2.426386
0.2,16301145,2.076536
0.2,16301145,1.688829
0.2,16301145,2.333306
0.2,16301145,1.9281929999999998
0.2,16301145,2.3656800000000002
0.2,16301145,2.9854320000000003
0.2,16301145,2.030871
0.2,16301145,2.36406
0.2,16301145,2.4641509999999998
0.2,16301145,1.698382
0.2,16301145,2.0873530000000002
0.2,16301145,2.830247
0.2,16301145,1.8438180000000002
0.2,16301145,2.118974
0.2,16301145,2.464588
0.2,16301145,3.363857
0.2,16301145,2.5012950000000003
0.2,16301145,1.9261529999999998
0.2,16301145,1.8945699999999999
0.2,16301145,1.933544
0.2,16301145,2.0169699999999997
0.2,16301145,1.929454
0.2,16301145,2.4049319999999996
0.2,16301145,1.685386
0.2,16301145,2.165888
0.2,16301145,2.558502
0.2,16301145,2.429716
0.2,16301145,2.217807
0.2,16301145,2.566904
0.2,16301145,2.022362
0.2,16301145,2.352538
0.2,16301145,1.947478
0.2,16301145,1.946569
0.2,16301145,1.769213
0.2,16301145,1.850921
0.2,16301145,1.864184
0.2,16301145,1.6812140000000002
0.2,16301145,2.6232159999999998
0.2,16301145,2.281189
0.2,16301145,2.673086
0.2,16301145,2.1485800000000004
0.2,16301145,2.430123
0.2,16301145,1.8267520000000002
0.2,16301145,2.0771689999999996
0.2,16301145,2.0814150000000002
0.2,16301145,2.220767
0.2,16301145,1.952572
0.2,16301145,2.913364
0.2,16301145,2.011073
0.2,16301145,2.004587
0.2,16301145,2.108336
0.2,16301145,1.8030959999999998
0.2,16301145,1.9556209999999998
0.2,16301145,1.9603480000000002
0.2,16301145,2.021664
0.2,16301145,2.301265
0.2,16301145,1.9752139999999998
0.2,16301145,1.8581159999999999
0.2,16301145,2.138873
0.2,16301145,2.129458
0.2,16301145,1.8857920000000001
0.2,16301145,2.123386
0.2,16301145,1.925039
0.2,16301145,2.065797
0.2,16301145,2.0826439999999997
0.2,16301145,2.228712
0.2,16301145,2.126555
0.2,16301145,2.211773
0.2,16301145,2.187881
0.2,16301145,1.7712620000000001
0.2,16301145,2.0122
0.2,16301145,2.2325280000000003
0.2,16301145,2.055063
0.2,16301145,1.931106
0.2,16301145,1.760151
0.2,16301145,2.1603149999999998
0.2,16301145,1.995129
0.2,16301145,1.7566190000000002
0.2,16301145,1.9906110000000001
0.2,16301145,2.1327659999999997
0.2,16301145,2.201241
0.2,16301145,1.905768
0.2,16301145,1.916956
0.2,16301145,1.803413
0.2,16301145,1.8810120000000001
0.2,16301145,1.996856
0.2,16301145,1.891564
0.2,16301145,2.4498599999999997
0.2,16301145,1.9606200000000003
0.2,16301145,2.947173
0.2,16301145,1.786239
0.2,16301145,2.234286
0.2,16301145,1.61731
0.2,16301145,1.9535809999999998
0.2,16301145,1.870983
0.2,16301145,2.2057740000000003
0.2,16301145,2.347972
0.2,16301145,1.958834
0.2,16301145,2.05775
0.2,16301145,2.211414
0.2,16301145,1.637853
0.2,16301145,2.357502
0.2,16301145,2.690384
0.2,16301145,1.810314
0.2,16301145,2.483924
0.2,16301145,1.879338
0.2,16301145,1.948628
0.2,16301145,1.6467980000000002
0.2,16301145,2.592309
0.2,16301145,2.1174560000000002
0.2,16301145,1.868855
0.2,16301145,2.117705
0.2,16301145,2.126713
0.2,16301145,1.9791499999999997
0.2,16301145,1.7370210000000001
0.2,16301145,1.808935
0.2,16301145,1.760539
0.2,16301145,2.2256400000000003
0.2,16301145,1.725168
0.2,16301145,1.8149959999999998
0.2,16301145,2.487855
0.2,16301145,2.213086
0.2,16301145,2.15796
0.2,16301145,2.261468
0.2,16301145,2.21095
0.2,16301145,2.972344
0.2,16301145,1.869374
0.2,16301145,2.2315159999999996
0.2,16301145,1.9851249999999998
0.2,16301145,2.024152
0.2,16301145,2.320355
0.2,16301145,1.77711
0.2,16301145,1.809991
0.2,16301145,2.0984520000000004
0.2,16301145,1.904028
0.2,16301145,1.743079
0.2,16301145,1.903646
0.2,16301145,1.731409
0.2,16301145,2.414964
0.2,16301145,1.737895
0.2,16301145,1.740364
0.2,16301145,2.0818149999999997
0.2,16301145,1.6516840000000002
0.2,16301145,2.032343
0.2,16301145,2.4421809999999997
0.2,16301145,1.69903
0.2,16301145,2.126319
0.2,16301145,1.723358
0.2,16301145,2.0900250000000002
0.2,16301145,2.152087
0.2,16301145,2.6711
0.2,16301145,1.806304
0.2,16301145,1.738776
0.2,16301145,1.827026
0.2,16301145,1.767634
0.2,16301145,1.851412
0.2,16301145,1.7495569999999998
0.2,16301145,1.710184
0.2,16301145,2.45976
0.2,16301145,1.605701
0.2,16301145,1.985784
0.2,16301145,2.321007
0.2,16301145,2.526936
0.2,16301145,1.841265
0.2,16301145,2.27218
0.2,16301145,2.269264
0.2,16301145,2.335382
0.2,16301145,1.728795
0.2,16301145,2.2417190000000002
0.2,16301145,1.745323
0.2,16301145,1.822506
0.2,16301145,2.43802
0.2,16301145,1.7754139999999998
0.2,16301145,1.753889
0.2,16301145,1.86941
0.2,16301145,1.767638
0.2,16301145,1.9596930000000001
0.2,16301145,2.12233
0.2,16301145,1.801437
0.2,16301145,1.808838
0.2,16301145,1.9870629999999998
0.2,16301145,2.118363
0.2,16301145,2.011573
0.2,16301145,2.49783
0.2,16301145,2.295911
0.2,16301145,1.946803
0.2,16301145,2.385993
0.2,16301145,1.8283340000000001
0.2,16301145,1.96363
0.2,16301145,1.9583769999999998
0.2,16301145,2.141655
0.2,16301145,1.761548
0.2,16301145,1.864802
0.2,16301145,1.9241130000000002
0.2,16301145,1.930267
0.2,16301145,2.1090269999999998
0.2,16301145,1.956817
0.2,16301145,2.318257
0.2,16301145,2.088809
0.2,16301145,1.898162
0.2,16301145,1.7699289999999999
0.2,16301145,1.901856
0.2,16301145,2.689983
0.2,16301145,2.481552
0.2,16301145,2.063907
0.2,16301145,2.153632
0.2,16301145,1.9763340000000003
0.2,16301145,1.90793
0.2,16301145,2.028918
0.2,16301145,2.0146729999999997
0.2,16301145,2.1091360000000003
0.2,16301145,1.9709240000000001
0.2,16301145,1.8813300000000002
0.2,16301145,2.172634
0.2,16301145,2.044614
0.2,16301145,2.0013409999999996
0.2,16301145,2.035201
0.2,16301145,1.705531
0.2,16301145,2.609872
0.2,16301145,2.47446
0.2,16301145,2.394911
0.2,16301145,1.8560510000000001
0.2,16301145,2.1291919999999998
0.2,16301145,1.619934
0.2,16301145,1.69293
0.2,16301145,2.133611
0.2,16301145,2.1298559999999997
0.2,16301145,2.640247
0.2,16301145,2.1310510000000003
0.2,16301145,1.697464
0.2,16301145,1.758992
0.2,16301145,2.0185429999999998
0.2,16301145,1.766773
0.2,16301145,1.617509
0.2,16301145,1.871155
0.2,16301145,2.179993
0.2,16301145,1.766833
0.2,16301145,2.59672
0.2,16301145,2.220541
0.2,16301145,2.086704
0.2,16301145,1.918111
0.2,16301145,1.556857
0.2,16301145,1.7911489999999999
0.2,16301145,2.12181
0.2,16301145,1.7892940000000002
0.2,16301145,1.920958
0.2,16301145,2.029131
0.2,16301145,1.961085
0.2,16301145,1.838116
0.2,16301145,2.2977570000000003
0.2,16301145,1.934367
0.2,16301145,2.139146
0.2,16301145,2.215335
0.2,16301145,1.862466
0.2,16301145,2.017352
0.2,16301145,2.145714
0.2,16301145,1.875555
0.2,16301145,2.266464
0.2,16301145,2.0222059999999997
0.2,16301145,2.077372
0.2,16301145,2.431707
0.2,16301145,2.0533919999999997
0.2,16301145,1.8434460000000001
0.2,16301145,2.243622
0.2,16301145,2.442074
0.2,16301145,1.778767
0.2,16301145,1.989411
0.2,16301145,1.992405
0.2,16301145,1.8622429999999999
0.2,16301145,1.664789
0.2,16301145,1.89711
0.2,16301145,1.988966
0.2,16301145,1.7064160000000002
0.2,16301145,2.062081
0.2,16301145,2.00934
0.2,16301145,1.4156959999999998
0.2,16301145,1.768687
0.2,16301145,2.2144679999999997
0.2,16301145,2.08506
0.2,16301145,2.6233269999999997
0.2,16301145,1.827867
0.2,16301145,2.052407
0.2,16301145,1.956058
0.2,16301145,2.062131
0.2,16301145,1.664877
0.2,16301145,1.837505
0.2,16301145,1.865689
0.2,16301145,2.143703
0.2,16301145,1.7632889999999999
0.2,16301145,1.833423
0.2,16301145,1.7301009999999999
0.2,16301145,1.877866
0.2,16301145,1.770811
0.2,16301145,2.2471389999999998
0.2,16301145,1.863112
0.2,16301145,1.893909
0.2,16301145,1.7744989999999998
0.2,16301145,1.9669179999999997
0.2,16301145,1.9703020000000002
0.2,16301145,1.709298
0.2,16301145,2.142632
0.2,16301145,2.072761
0.2,16301145,2.228159
0.2,16301145,1.835064
0.2,16301145,1.6889889999999999
0.2,16301145,1.742281
0.2,16301145,1.8472689999999998
0.2,16301145,2.066907
0.2,16301145,1.8405719999999999
0.2,16301145,2.036365
0.2,16301145,1.747218
0.2,16301145,2.075228
0.2,16301145,1.6708420000000002
0.2,16301145,2.1103039999999997
0.2,16301145,2.117229
0.2,16301145,1.7875370000000002
0.2,16301145,1.903666
0.2,16301145,1.833497
0.2,16301145,1.788764
0.2,16301145,1.846219
0.2,16301145,1.882508
0.2,16301145,1.9720499999999999
0.2,16301145,1.908653
0.2,16301145,1.7508949999999999
0.2,16301145,1.8688820000000002
0.2,16301145,2.256211
0.2,16301145,2.228935
0.2,16301145,2.017482
0.2,16301145,1.927301
0.2,16301145,2.208472
0.2,16301145,1.793856
0.2,16301145,2.480066
0.2,16301145,2.2307020000000004
0.2,16301145,1.909539
0.2,16301145,2.13722
0.2,16301145,1.827089
0.2,16301145,1.783785
0.2,16301145,1.954838
0.2,16301145,1.80581
0.2,16301145,2.2528729999999997
0.2,16301145,1.855504
0.2,16301145,2.199737
0.2,16301145,1.920353
0.2,16301145,2.074112
0.2,16301145,1.960279
0.2,16301145,2.605226
0.2,16301145,1.796277
0.2,16301145,2.353418
0.2,16301145,1.930108
0.2,16301145,1.949431
0.2,16301145,1.737741
0.2,16301145,2.057762
0.2,16301145,1.832033
0.2,16301145,1.897132
0.2,16301145,2.7847399999999998
0.2,16301145,2.091469
0.2,16301145,2.018929
0.2,16301145,1.886344
0.2,16301145,1.856362
0.2,16301145,1.841687
0.2,16301145,1.839776
0.2,16301145,2.115329
0.2,16301145,2.063146
0.2,16301145,1.762836
0.2,16301145,2.245895
0.2,16301145,1.892694
0.2,16301145,2.210099
0.2,16301145,2.095378
0.2,16301145,2.126685
0.2,16301145,1.787782
0.2,16301145,1.837011
0.2,16301145,1.8786530000000001
0.2,16301145,2.017235
0.2,16301145,1.786057
0.2,16301145,1.83917
0.2,16301145,1.753783
0.2,16301145,2.225452
0.2,16301145,1.846234
0.2,16301145,1.7853890000000001
0.2,16301145,2.0587969999999998
0.2,16301145,2.141306
0.2,16301145,2.017528
0.2,16301145,1.856481
0.2,16301145,2.085401
0.2,16301145,1.766021
0.2,16301145,1.765581
0.2,16301145,1.6853230000000001
0.2,16301145,1.93421
0.2,16301145,1.924946
0.2,16301145,1.860761
0.2,16301145,2.011876
0.2,16301145,1.9883930000000003
0.2,16301145,2.0144070000000003
0.2,16301145,1.976995
0.2,16301145,2.198342
0.2,16301145,1.9941529999999998
0.2,16301145,2.267604
0.2,16301145,1.821869
0.2,16301145,1.907567
0.2,16301145,1.807966
0.2,16301145,1.9809609999999997
0.2,16301145,1.684596
0.2,16301145,2.154791
0.2,16301145,1.7911400000000002
0.2,16301145,1.968304
0.2,16301145,1.859587
0.2,16301145,1.731765
0.2,16301145,1.815012
0.2,16301145,1.868663
0.2,16301145,1.939032
0.2,16301145,1.7004920000000001
0.2,16301145,2.122582
0.2,16301145,1.953565
0.2,16301145,1.7480959999999999
0.2,16301145,2.401322
0.2,16301145,1.966981
0.2,16301145,2.05301
0.2,16301145,2.237759
0.2,16301145,2.203879
0.2,16301145,2.2749189999999997
0.2,16301145,1.697992
0.2,16301145,1.997623
0.2,16301145,1.8207740000000001
0.2,16301145,1.963799
0.2,16301145,1.6585949999999998
0.2,16301145,1.752291
0.2,16301145,2.069543
0.2,16301145,1.884697
0.2,16301145,2.2366590000000004
0.2,16301145,1.973284
0.2,16301145,2.0414470000000002
0.2,16301145,2.2287600000000003
0.2,16301145,1.732316
0.2,16301145,1.853957
0.2,16301145,1.868987
0.2,16301145,1.8625079999999998
0.2,16301145,2.404051
0.2,16301145,1.8948159999999998
0.2,16301145,2.110716
0.2,16301145,2.2124800000000002
0.2,16301145,1.802473
0.2,16301145,2.236193
0.2,16301145,2.0857900000000003
0.2,16301145,2.069755
0.2,16301145,2.054892
0.2,16301145,2.286883
0.2,16301145,2.027842
0.2,16301145,2.176703
0.2,16301145,2.335816
0.2,16301145,2.084565
0.2,16301145,1.808792
0.2,16301145,2.0508129999999998
0.2,16301145,1.805425
0.2,16301145,2.072333
0.2,16301145,1.9563279999999998
0.2,16301145,1.923387
0.2,16301145,1.947327
0.2,16301145,2.019764
0.2,16301145,2.240638
0.2,16301145,1.6525960000000002
0.2,16301145,2.3451
0.2,16301145,2.280775
0.2,16301145,1.93247
0.2,16301145,2.212328
0.2,16301145,1.627659
0.2,16301145,1.9814810000000003
0.2,16301145,1.820162
0.2,16301145,1.78833
0.2,16301145,1.898709
0.2,16301145,1.613238
0.2,16301145,2.376765
0.2,16301145,1.822379
0.2,16301145,1.9346910000000002
0.2,16301145,2.038163
0.2,16301145,1.821529
0.2,16301145,2.089777
0.2,16301145,1.838471
0.2,16301145,1.7765739999999999
0.2,16301145,2.0110789999999996
0.2,16301145,2.098077
0.2,16301145,2.53427
0.2,16301145,1.560505
0.2,16301145,1.8446280000000002
0.2,16301145,2.006445
0.2,16301145,1.9854500000000002
0.2,16301145,2.194778
0.2,16301145,1.769208
0.2,16301145,1.86375
0.2,16301145,2.139102
0.2,16301145,1.95998
0.2,16301145,1.8512389999999999
0.2,16301145,1.4984270000000002
0.2,16301145,2.018231
0.2,16301145,1.71981
0.2,16301145,1.845199
0.2,16301145,1.983878
0.2,16301145,2.099002
0.2,16301145,1.7818129999999999
0.2,16301145,1.9506180000000002
0.2,16301145,1.715311
0.2,16301145,1.937058
0.2,16301145,2.1849220000000003
0.2,16301145,1.861213
0.2,16301145,2.0476639999999997
0.2,16301145,2.195337
0.2,16301145,2.040119
0.2,16301145,2.031086
0.2,16301145,2.507443
0.2,16301145,2.0610820000000003
0.2,16301145,1.951881
0.2,16301145,2.119578
0.2,16301145,2.1938
0.2,16301145,2.164823
0.2,16301145,2.209516
0.2,16301145,1.9761309999999999
0.2,16301145,1.9723509999999997
0.2,16301145,1.773592
0.2,16301145,2.1677720000000003
0.2,16301145,1.944919
0.2,16301145,1.505887
0.2,16301145,2.374224
0.2,16301145,1.662864
0.2,16301145,1.929476
0.2,16301145,1.8998439999999999
0.2,16301145,1.817908
0.2,16301145,1.8607770000000001
0.2,16301145,2.3425730000000002
0.2,16301145,1.636171
0.2,16301145,1.775514
0.2,16301145,2.0812589999999997
0.2,16301145,2.06609
0.2,16301145,2.0181180000000003
0.2,16301145,1.822663
0.2,16301145,1.819963
0.2,16301145,1.850301
0.2,16301145,1.794546
0.2,16301145,1.879493
0.2,16301145,1.845008
0.2,16301145,2.0741549999999997
0.2,16301145,2.066359
0.2,16301145,1.883923
0.2,16301145,2.343587
0.2,16301145,2.03721
0.2,16301145,2.152832
0.2,16301145,1.849269
0.2,16301145,1.957112
0.2,16301145,1.747222
0.2,16301145,2.343534
0.2,16301145,1.936722
0.2,16301145,1.684668
0.2,16301145,1.842764
0.2,16301145,2.4028970000000003
0.2,16301145,1.877086
0.2,16301145,1.839139
0.2,16301145,1.9971379999999999
0.2,16301145,1.8590609999999999
0.2,16301145,1.853008
0.2,16301145,1.866974
0.2,16301145,2.1757030000000004
0.2,16301145,2.034253
0.2,16301145,1.422666
0.2,16301145,1.505982
0.2,16301145,1.9243540000000001
0.2,16301145,1.940142
0.2,16301145,1.930195
0.2,16301145,1.975089
0.2,16301145,1.698836
0.2,16301145,1.9655770000000001
0.2,16301145,1.806219
0.2,16301145,1.939874
0.2,16301145,1.674175
0.2,16301145,1.965914
0.2,16301145,1.992194
0.2,16301145,1.8963160000000001
0.2,16301145,2.294246
0.2,16301145,2.2208979999999996
0.2,16301145,2.0437290000000004
0.2,16301145,1.71353
0.2,16301145,1.93775
0.2,16301145,2.221326
0.2,16301145,1.827889
0.2,16301145,1.933862
0.2,16301145,2.028154
0.2,16301145,2.096651
0.2,16301145,1.8175890000000001
0.2,16301145,1.925948
0.2,16301145,1.92539
0.2,16301145,2.6256410000000003
0.2,16301145,1.9337119999999999
0.2,16301145,2.2627070000000002
0.2,16301145,1.981618
0.2,16301145,2.100196
0.2,16301145,2.0066509999999997
0.2,16301145,1.914157
0.2,16301145,2.0711969999999997
0.2,16301145,1.863891
0.2,16301145,1.8375920000000001
0.2,16301145,1.878705
0.2,16301145,1.719997
0.2,16301145,2.049918
0.2,16301145,1.869122
0.2,16301145,1.750163
0.2,16301145,1.753766
0.2,16301145,2.059006
0.2,16301145,2.1771920000000002
0.2,16301145,1.7900850000000001
0.2,16301145,2.029332
0.2,16301145,1.837199
0.2,16301145,2.227927
0.2,16301145,1.789024
0.2,16301145,2.209358
0.2,16301145,1.9092619999999998
0.2,16301145,2.3072529999999998
0.2,16301145,1.840697
0.2,16301145,2.137529
0.2,16301145,2.088359
0.2,16301145,1.726955
0.2,16301145,2.370202
0.2,16301145,2.032282
0.2,16301145,2.035928
0.2,16301145,1.738722
0.2,16301145,2.088903
0.2,16301145,2.116723
0.2,16301145,1.82634
0.2,16301145,1.906871
0.2,16301145,1.963724
0.2,16301145,1.891696
0.2,16301145,1.909373
0.2,16301145,1.987251
0.2,16301145,1.939146
0.2,16301145,2.0027310000000003
0.2,16301145,1.686607
0.2,16301145,1.939161
0.2,16301145,1.861672
0.2,16301145,2.086409
0.2,16301145,1.561455
0.2,16301145,2.092705
0.2,16301145,1.928772
0.2,16301145,1.7822820000000001
0.2,16301145,1.931093
0.2,16301145,2.06866
0.2,16301145,1.879867
0.2,16301145,1.734782
0.2,16301145,2.111611
0.2,16301145,1.9589889999999999
0.2,16301145,2.3763650000000003
0.2,16301145,1.8230950000000001
0.2,16301145,1.684177
0.2,16301145,1.851939
0.2,16301145,1.928639
0.2,16301145,1.839467
0.2,16301145,1.750887
0.2,16301145,2.0125439999999997
0.2,16301145,1.684623
0.2,16301145,2.0334060000000003
0.2,16301145,1.876894
0.2,16301145,2.088327
0.2,16301145,1.755503
0.2,16301145,2.252202
0.2,16301145,1.774426
0.2,16301145,1.680212
0.2,16301145,1.9834420000000001
0.2,16301145,1.696681
0.2,16301145,2.1508209999999996
0.2,16301145,2.181648
0.2,16301145,2.16528
0.2,16301145,1.501827
0.2,16301145,2.145277
0.2,16301145,1.9540899999999999
0.2,16301145,2.158305
0.2,16301145,1.613958
0.2,16301145,2.159816
0.2,16301145,1.8875719999999998
0.2,16301145,1.74158
0.2,16301145,1.8040070000000001
0.2,16301145,1.739298
0.2,16301145,1.807721
0.2,16301145,1.752387
0.2,16301145,2.251245
0.2,16301145,1.90217
0.2,16301145,1.769037
0.2,16301145,2.316299
0.2,16301145,1.9825480000000002
0.2,16301145,1.7924989999999998
0.2,16301145,1.7881310000000001
0.2,16301145,1.7567789999999999
0.2,16301145,1.836417
0.2,16301145,1.943487
0.2,16301145,1.767811
0.2,16301145,1.914104
0.2,16301145,1.9993049999999999
0.2,16301145,2.1385829999999997
0.2,16301145,2.0021489999999997
0.2,16301145,1.6198009999999998
0.2,16301145,1.9300039999999998
0.2,16301145,1.8786129999999999
0.2,16301145,1.598402
0.2,16301145,1.805226
0.2,16301145,2.077219
0.2,16301145,2.1659040000000003
0.2,16301145,1.749217
0.2,16301145,2.2926230000000003
0.2,16301145,2.031521
0.2,16301145,2.5206180000000002
0.2,16301145,1.828846
0.2,16301145,2.305892
0.2,16301145,1.8926509999999999
0.2,16301145,1.870023
0.2,16301145,1.802398
0.2,16301145,1.936723
0.2,16301145,1.895108
0.2,16301145,2.342009
0.2,16301145,1.844107
0.2,16301145,1.629162
0.2,16301145,1.621253
0.2,16301145,1.896463
0.2,16301145,1.774017
0.2,16301145,2.323715
0.2,16301145,2.0737300000000003
0.2,16301145,1.888376
0.2,16301145,2.044238
0.2,16301145,2.008364
0.2,16301145,1.7837429999999999
0.2,16301145,1.855038
0.2,16301145,2.049632
0.2,16301145,2.197978
0.2,16301145,1.614322
0.2,16301145,2.084402
0.2,16301145,2.002806
0.2,16301145,1.874624
0.2,16301145,1.9824220000000001
0.2,16301145,2.010364
0.2,16301145,2.100912
0.2,16301145,1.754652
