speed_cap_kmh,time_ms,path_distance
30,5.810586000000001,NaN
30,39.759679,203158884
30,4.486622,NaN
30,10.450690999999999,50368422
30,263.725267,NaN
30,13.288087,NaN
30,12.631671,NaN
30,163.18934,NaN
30,18.978637,117087768
30,7.568887,105038280
30,227.69124499999998,NaN
30,15.538601000000002,67863690
30,242.360183,NaN
30,242.841581,NaN
30,12.057521,NaN
30,3.8710340000000003,NaN
30,29.844412000000002,145572096
30,249.476955,NaN
30,12.381234,NaN
30,15.113052,NaN
30,5.059233,NaN
30,4.701369000000001,NaN
30,99.74373200000001,276227820
30,53.87895,157732608
30,183.592613,NaN
30,7.415487,NaN
30,4.755026,NaN
30,219.555055,NaN
30,30.458621,NaN
30,4.865455,NaN
30,59.482364000000004,110608266
30,4.542860999999999,NaN
30,17.107055,NaN
30,3.728776,NaN
30,18.920987,87939132
30,194.810945,NaN
30,257.12284600000004,NaN
30,228.01006900000002,NaN
30,8.569598,59465304
30,3.1975,NaN
30,182.01177900000002,NaN
30,22.524187,94202238
30,17.747281,69330366
30,8.088339999999999,NaN
30,157.979173,NaN
30,176.226382,NaN
30,153.89915200000002,NaN
30,7.770445,NaN
30,3.212327,NaN
30,5.48919,NaN
30,220.14209100000002,NaN
30,8.455742,NaN
30,228.590625,NaN
30,4.311364,41953446
30,245.779589,NaN
30,234.685585,NaN
30,216.89339099999998,NaN
30,245.523515,NaN
30,3.9327859999999997,NaN
30,171.70059500000002,203260776
30,230.555761,NaN
30,8.912333,24038460
30,184.509661,NaN
30,3.834365,NaN
30,141.033742,NaN
30,272.32509500000003,NaN
30,196.17015400000003,NaN
30,6.3048660000000005,NaN
30,247.196126,NaN
30,2.889957,NaN
30,71.066361,151270860
30,284.74618000000004,NaN
30,5.621601,NaN
30,248.86051700000002,NaN
30,6.745761,NaN
30,6.112799000000001,NaN
30,75.073515,246664584
30,41.208697,NaN
30,10.260072000000001,NaN
30,8.649703,NaN
30,193.232393,NaN
30,47.482608,146514768
30,202.347397,NaN
30,10.136775,NaN
30,8.857355,NaN
30,226.844222,NaN
30,188.077485,NaN
30,4.558294,NaN
30,125.10332900000002,163620294
30,5.759167,27008472
30,260.967589,NaN
30,23.370869,NaN
30,3.641066,NaN
30,4.913693,NaN
30,12.177245,NaN
30,18.443951,108770352
30,120.078357,NaN
30,15.832189,NaN
30,4.30075,NaN
30,237.98409,NaN
30,8.092815,13310064
30,3.8473539999999997,NaN
30,254.0368,NaN
30,231.199913,NaN
30,257.777623,NaN
30,4.426183,NaN
30,10.979728,NaN
30,267.678093,NaN
30,261.951853,NaN
30,37.393146,127564104
30,239.15167300000002,NaN
30,112.852786,NaN
30,30.901870000000002,114136668
30,219.916726,NaN
30,235.141815,NaN
30,12.705704,NaN
30,14.06249,78552708
30,99.78634699999999,158193882
30,238.89906299999998,NaN
30,222.98431,NaN
30,16.647743,49134288
30,22.816665,NaN
30,6.935168,NaN
30,22.861119,104880402
30,8.468576,63990060
30,266.07894799999997,NaN
30,221.394769,NaN
30,5.614435,56716930
30,5.940798,NaN
30,7.625057999999999,NaN
30,223.82260000000002,NaN
30,4.740724,NaN
30,260.33504899999997,NaN
30,8.349709,NaN
30,7.108096000000001,56133456
30,107.600963,NaN
30,100.801755,144644064
30,241.10477799999998,NaN
30,265.17607799999996,NaN
30,3.6711880000000003,NaN
30,72.326423,160898826
30,15.919640999999999,NaN
30,21.259349,NaN
30,7.675131,NaN
30,209.236178,NaN
30,198.63376799999998,NaN
30,22.364094,NaN
30,9.916361,37070178
30,13.097373000000001,NaN
30,13.014883,70532034
30,28.803043,NaN
30,200.909367,NaN
30,5.802212,NaN
30,62.450973,160812000
30,53.519118,192139122
30,22.4837,NaN
30,9.133066000000001,NaN
30,142.01146,NaN
30,241.824041,NaN
30,263.261519,NaN
30,11.940411999999998,NaN
30,4.714091,NaN
30,277.530014,NaN
30,183.797491,283540494
30,59.304703,228649248
30,250.22193399999998,NaN
30,9.164572,10500000
30,14.275275,NaN
30,8.151093999999999,NaN
30,248.854383,NaN
30,40.120062,202808796
30,7.186162,NaN
30,19.208913000000003,113345592
30,10.901022999999999,NaN
30,225.294105,NaN
30,10.961643,NaN
30,235.993523,NaN
30,11.695687999999999,92887146
30,78.389945,270716340
30,35.858478999999996,NaN
30,112.63648599999999,NaN
30,162.203277,383538426
30,280.251849,NaN
30,4.514717,NaN
30,251.434559,NaN
30,5.223243,NaN
30,8.388112,NaN
30,5.494567,3720036
30,119.109895,232369230
30,4.2388069999999995,20296182
30,12.565022,NaN
30,156.8701,NaN
30,5.28808,53867448
30,9.230037999999999,NaN
30,25.640328,129450606
30,165.8963,NaN
30,13.055817000000001,158065704
30,240.134479,NaN
30,4.982716,NaN
30,7.8465810000000005,NaN
30,152.259881,NaN
30,88.943023,198178092
30,95.468697,NaN
30,9.188367,NaN
30,7.006715,NaN
30,12.039810999999998,NaN
30,213.43552599999998,390054888
30,10.956071,91602222
30,175.95219600000001,NaN
30,5.508802,79886340
30,188.48156899999998,NaN
30,7.27967,NaN
30,176.773361,NaN
30,19.736719,NaN
30,229.721472,NaN
30,227.739768,NaN
30,5.773743,NaN
30,90.24111,216023784
30,35.068956,NaN
30,65.596708,203704392
30,4.536247,NaN
30,185.55343,NaN
30,11.805175,NaN
30,218.424716,NaN
30,12.094602,NaN
30,18.708022,NaN
30,6.854598,NaN
30,256.808614,NaN
30,30.918193,NaN
30,118.69712200000001,271932318
30,4.7788070000000005,NaN
30,172.439052,NaN
30,183.935725,NaN
30,4.474897,NaN
30,273.595505,NaN
30,8.469435,98034846
30,154.45568500000002,NaN
30,237.34018600000002,NaN
30,235.66784299999998,NaN
30,16.019113,NaN
30,10.366584,64287948
30,3.99991,NaN
30,98.293734,192059814
30,14.144642000000001,72992682
30,275.83287,NaN
30,226.495372,NaN
30,3.2098970000000002,NaN
30,6.841038,NaN
30,146.542519,NaN
30,14.223322,NaN
30,9.507333999999998,NaN
30,7.108846000000001,46915014
30,261.88074,NaN
30,16.631915,116714748
30,220.72183900000002,NaN
30,148.12778600000001,NaN
30,7.906741,44017770
30,13.130598,NaN
30,192.596294,NaN
30,5.945464,NaN
30,12.800291999999999,NaN
30,263.980614,NaN
30,7.2744,58066860
30,4.620704,NaN
30,144.256878,NaN
30,80.832194,204101064
30,183.052332,NaN
30,117.61314,NaN
30,36.402249,NaN
30,42.759547000000005,152459316
30,15.036821,84461028
30,4.006844,NaN
30,27.213857,NaN
30,6.449573,NaN
30,12.371198999999999,NaN
30,194.054293,NaN
30,180.464168,NaN
30,51.06507,NaN
30,246.502999,NaN
30,5.497992999999999,NaN
30,28.920522000000002,140984052
