rel_core_size,abs_core_size,construction_time_ms,time_ms
0.05,4075286,268684.688,2.434888
0.05,4075286,268684.688,4.797944
0.05,4075286,268684.688,3.13149
0.05,4075286,268684.688,2.39207
0.05,4075286,268684.688,3.698167
0.05,4075286,268684.688,4.682798
0.05,4075286,268684.688,3.2018269999999998
0.05,4075286,268684.688,3.166301
0.05,4075286,268684.688,3.383682
0.05,4075286,268684.688,3.8679
0.05,4075286,268684.688,2.7600670000000003
0.05,4075286,268684.688,2.969249
0.05,4075286,268684.688,1.898699
0.05,4075286,268684.688,2.6723570000000003
0.05,4075286,268684.688,3.113467
0.05,4075286,268684.688,3.1236279999999996
0.05,4075286,268684.688,4.1709499999999995
0.05,4075286,268684.688,2.624627
0.05,4075286,268684.688,2.355814
0.05,4075286,268684.688,3.057622
0.05,4075286,268684.688,2.254061
0.05,4075286,268684.688,2.7806089999999997
0.05,4075286,268684.688,2.565026
0.05,4075286,268684.688,3.606149
0.05,4075286,268684.688,2.65979
0.05,4075286,268684.688,2.480299
0.05,4075286,268684.688,4.295711
0.05,4075286,268684.688,2.490624
0.05,4075286,268684.688,2.814942
0.05,4075286,268684.688,1.654031
0.05,4075286,268684.688,2.364633
0.05,4075286,268684.688,2.894088
0.05,4075286,268684.688,3.1030659999999997
0.05,4075286,268684.688,2.950548
0.05,4075286,268684.688,4.393427999999999
0.05,4075286,268684.688,2.8253280000000003
0.05,4075286,268684.688,3.155588
0.05,4075286,268684.688,2.579898
0.05,4075286,268684.688,3.25089
0.05,4075286,268684.688,4.248738
0.05,4075286,268684.688,2.895805
0.05,4075286,268684.688,2.794583
0.05,4075286,268684.688,2.6249540000000002
0.05,4075286,268684.688,3.120264
0.05,4075286,268684.688,3.125557
0.05,4075286,268684.688,2.86096
0.05,4075286,268684.688,2.5251
0.05,4075286,268684.688,2.5440929999999997
0.05,4075286,268684.688,3.903268
0.05,4075286,268684.688,3.0434419999999998
0.05,4075286,268684.688,3.19461
0.05,4075286,268684.688,2.025646
0.05,4075286,268684.688,3.4016770000000003
0.05,4075286,268684.688,3.736222
0.05,4075286,268684.688,2.665173
0.05,4075286,268684.688,3.9480720000000002
0.05,4075286,268684.688,3.137789
0.05,4075286,268684.688,2.651471
0.05,4075286,268684.688,3.3253060000000003
0.05,4075286,268684.688,3.217622
0.05,4075286,268684.688,2.898153
0.05,4075286,268684.688,3.2653980000000002
0.05,4075286,268684.688,2.9622319999999998
0.05,4075286,268684.688,4.071624
0.05,4075286,268684.688,3.009191
0.05,4075286,268684.688,3.182935
0.05,4075286,268684.688,2.764858
0.05,4075286,268684.688,5.500482
0.05,4075286,268684.688,2.514115
0.05,4075286,268684.688,3.511835
0.05,4075286,268684.688,2.2087149999999998
0.05,4075286,268684.688,2.3222300000000002
0.05,4075286,268684.688,2.990553
0.05,4075286,268684.688,2.7077080000000002
0.05,4075286,268684.688,2.39358
0.05,4075286,268684.688,3.486665
0.05,4075286,268684.688,2.022881
0.05,4075286,268684.688,2.390278
0.05,4075286,268684.688,3.088981
0.05,4075286,268684.688,2.212287
0.05,4075286,268684.688,2.077571
0.05,4075286,268684.688,2.150227
0.05,4075286,268684.688,3.154018
0.05,4075286,268684.688,2.463431
0.05,4075286,268684.688,1.6602240000000001
0.05,4075286,268684.688,2.469977
0.05,4075286,268684.688,2.122617
0.05,4075286,268684.688,2.388134
0.05,4075286,268684.688,4.192669
0.05,4075286,268684.688,3.240193
0.05,4075286,268684.688,2.4068
0.05,4075286,268684.688,2.473606
0.05,4075286,268684.688,3.2765899999999997
0.05,4075286,268684.688,2.49393
0.05,4075286,268684.688,2.569492
0.05,4075286,268684.688,3.2543759999999997
0.05,4075286,268684.688,4.124236
0.05,4075286,268684.688,2.657657
0.05,4075286,268684.688,3.45079
0.05,4075286,268684.688,2.772193
0.05,4075286,268684.688,2.8737
0.05,4075286,268684.688,3.476583
0.05,4075286,268684.688,2.889287
0.05,4075286,268684.688,2.934803
0.05,4075286,268684.688,2.285701
0.05,4075286,268684.688,3.0520140000000002
0.05,4075286,268684.688,2.719728
0.05,4075286,268684.688,2.269719
0.05,4075286,268684.688,2.678834
0.05,4075286,268684.688,2.118381
0.05,4075286,268684.688,2.15652
0.05,4075286,268684.688,3.340895
0.05,4075286,268684.688,2.054808
0.05,4075286,268684.688,3.256452
0.05,4075286,268684.688,2.94543
0.05,4075286,268684.688,2.55153
0.05,4075286,268684.688,2.563137
0.05,4075286,268684.688,2.843531
0.05,4075286,268684.688,2.8627510000000003
0.05,4075286,268684.688,3.090178
0.05,4075286,268684.688,2.59001
0.05,4075286,268684.688,2.301206
0.05,4075286,268684.688,3.526325
0.05,4075286,268684.688,2.510098
0.05,4075286,268684.688,3.094653
0.05,4075286,268684.688,2.762418
0.05,4075286,268684.688,2.26093
0.05,4075286,268684.688,1.8828040000000001
0.05,4075286,268684.688,3.804313
0.05,4075286,268684.688,2.368117
0.05,4075286,268684.688,2.078137
0.05,4075286,268684.688,2.7425100000000002
0.05,4075286,268684.688,3.038019
0.05,4075286,268684.688,2.1582760000000003
0.05,4075286,268684.688,3.2624109999999997
0.05,4075286,268684.688,2.936465
0.05,4075286,268684.688,3.6218980000000003
0.05,4075286,268684.688,3.304896
0.05,4075286,268684.688,2.489843
0.05,4075286,268684.688,3.056672
0.05,4075286,268684.688,3.614277
0.05,4075286,268684.688,2.948708
0.05,4075286,268684.688,3.299028
0.05,4075286,268684.688,1.535768
0.05,4075286,268684.688,2.704957
0.05,4075286,268684.688,2.130766
0.05,4075286,268684.688,2.563687
0.05,4075286,268684.688,2.1643790000000003
0.05,4075286,268684.688,2.1923950000000003
0.05,4075286,268684.688,2.3706679999999998
0.05,4075286,268684.688,2.504934
0.05,4075286,268684.688,2.2475870000000002
0.05,4075286,268684.688,2.301556
0.05,4075286,268684.688,2.880105
0.05,4075286,268684.688,2.968655
0.05,4075286,268684.688,3.165204
0.05,4075286,268684.688,2.639657
0.05,4075286,268684.688,2.660906
0.05,4075286,268684.688,3.419901
0.05,4075286,268684.688,2.521858
0.05,4075286,268684.688,2.547068
0.05,4075286,268684.688,3.1014609999999996
0.05,4075286,268684.688,3.1073749999999998
0.05,4075286,268684.688,3.853899
0.05,4075286,268684.688,3.37256
0.05,4075286,268684.688,2.376464
0.05,4075286,268684.688,3.212538
0.05,4075286,268684.688,2.828851
0.05,4075286,268684.688,3.847956
0.05,4075286,268684.688,2.948548
0.05,4075286,268684.688,2.8656710000000003
0.05,4075286,268684.688,2.472356
0.05,4075286,268684.688,2.8506460000000002
0.05,4075286,268684.688,2.883205
0.05,4075286,268684.688,2.626703
0.05,4075286,268684.688,2.331317
0.05,4075286,268684.688,3.1952170000000004
0.05,4075286,268684.688,2.718813
0.05,4075286,268684.688,3.2756600000000002
0.05,4075286,268684.688,2.461511
0.05,4075286,268684.688,3.813717
0.05,4075286,268684.688,2.502432
0.05,4075286,268684.688,2.620796
0.05,4075286,268684.688,2.7097279999999997
0.05,4075286,268684.688,2.7193069999999997
0.05,4075286,268684.688,2.404011
0.05,4075286,268684.688,3.259758
0.05,4075286,268684.688,3.6997940000000002
0.05,4075286,268684.688,2.377283
0.05,4075286,268684.688,3.2202260000000003
0.05,4075286,268684.688,2.564321
0.05,4075286,268684.688,3.2957799999999997
0.05,4075286,268684.688,2.6229180000000003
0.05,4075286,268684.688,3.037302
0.05,4075286,268684.688,3.0794110000000003
0.05,4075286,268684.688,2.034862
0.05,4075286,268684.688,2.24382
0.05,4075286,268684.688,2.8927050000000003
0.05,4075286,268684.688,2.750159
0.05,4075286,268684.688,2.587756
0.05,4075286,268684.688,2.395193
0.05,4075286,268684.688,2.0965570000000002
0.05,4075286,268684.688,2.9503630000000003
0.05,4075286,268684.688,2.044317
0.05,4075286,268684.688,2.289947
0.05,4075286,268684.688,3.073062
0.05,4075286,268684.688,2.415871
0.05,4075286,268684.688,3.089267
0.05,4075286,268684.688,1.853333
0.05,4075286,268684.688,3.150426
0.05,4075286,268684.688,2.761758
0.05,4075286,268684.688,2.8519069999999997
0.05,4075286,268684.688,2.904696
0.05,4075286,268684.688,2.109395
0.05,4075286,268684.688,2.6088959999999997
0.05,4075286,268684.688,2.8436389999999996
0.05,4075286,268684.688,2.312617
0.05,4075286,268684.688,3.418062
0.05,4075286,268684.688,2.484235
0.05,4075286,268684.688,2.790438
0.05,4075286,268684.688,2.857032
0.05,4075286,268684.688,2.6111400000000002
0.05,4075286,268684.688,2.424372
0.05,4075286,268684.688,2.7801509999999996
0.05,4075286,268684.688,2.665493
0.05,4075286,268684.688,3.170951
0.05,4075286,268684.688,2.535574
0.05,4075286,268684.688,2.792742
0.05,4075286,268684.688,3.183141
0.05,4075286,268684.688,2.168794
0.05,4075286,268684.688,2.5838810000000003
0.05,4075286,268684.688,2.275644
0.05,4075286,268684.688,4.289085
0.05,4075286,268684.688,3.167548
0.05,4075286,268684.688,2.309411
0.05,4075286,268684.688,2.421968
0.05,4075286,268684.688,2.71997
0.05,4075286,268684.688,2.944921
0.05,4075286,268684.688,2.863251
0.05,4075286,268684.688,1.661782
0.05,4075286,268684.688,3.0383620000000002
0.05,4075286,268684.688,2.6070130000000002
0.05,4075286,268684.688,2.514335
0.05,4075286,268684.688,2.8988769999999997
0.05,4075286,268684.688,2.9108300000000003
0.05,4075286,268684.688,3.1794700000000002
0.05,4075286,268684.688,2.036052
0.05,4075286,268684.688,1.852404
0.05,4075286,268684.688,2.550644
0.05,4075286,268684.688,3.2677549999999997
0.05,4075286,268684.688,2.354522
0.05,4075286,268684.688,2.395676
0.05,4075286,268684.688,2.595765
0.05,4075286,268684.688,3.224313
0.05,4075286,268684.688,1.9788789999999998
0.05,4075286,268684.688,2.718966
0.05,4075286,268684.688,2.896756
0.05,4075286,268684.688,3.0031120000000002
0.05,4075286,268684.688,2.595968
0.05,4075286,268684.688,2.850446
0.05,4075286,268684.688,2.447212
0.05,4075286,268684.688,3.023758
0.05,4075286,268684.688,2.517202
0.05,4075286,268684.688,2.895997
0.05,4075286,268684.688,4.048448
0.05,4075286,268684.688,2.0247960000000003
0.05,4075286,268684.688,2.371257
0.05,4075286,268684.688,2.534816
0.05,4075286,268684.688,2.6287860000000003
0.05,4075286,268684.688,2.008753
0.05,4075286,268684.688,2.5939389999999998
0.05,4075286,268684.688,2.528541
0.05,4075286,268684.688,2.651967
0.05,4075286,268684.688,2.959906
0.05,4075286,268684.688,1.965218
0.05,4075286,268684.688,2.5807320000000002
0.05,4075286,268684.688,2.711835
0.05,4075286,268684.688,2.857932
0.05,4075286,268684.688,3.0868610000000003
0.05,4075286,268684.688,3.053926
0.05,4075286,268684.688,1.964272
0.05,4075286,268684.688,2.805558
0.05,4075286,268684.688,2.474371
0.05,4075286,268684.688,2.351207
0.05,4075286,268684.688,2.618468
0.05,4075286,268684.688,2.304347
0.05,4075286,268684.688,2.1705029999999996
0.05,4075286,268684.688,1.9333259999999999
0.05,4075286,268684.688,2.382467
0.05,4075286,268684.688,2.280753
0.05,4075286,268684.688,3.030384
0.05,4075286,268684.688,2.491971
0.05,4075286,268684.688,2.874049
0.05,4075286,268684.688,2.7573760000000003
0.05,4075286,268684.688,2.42638
0.05,4075286,268684.688,2.788571
0.05,4075286,268684.688,2.333249
0.05,4075286,268684.688,2.394749
0.05,4075286,268684.688,2.7271710000000002
0.05,4075286,268684.688,2.7768129999999998
0.05,4075286,268684.688,2.968895
0.05,4075286,268684.688,2.874699
0.05,4075286,268684.688,2.6809999999999996
0.05,4075286,268684.688,2.412799
0.05,4075286,268684.688,3.0842310000000004
0.05,4075286,268684.688,2.3195949999999996
0.05,4075286,268684.688,2.442932
0.05,4075286,268684.688,2.515171
0.05,4075286,268684.688,2.803781
0.05,4075286,268684.688,2.763469
0.05,4075286,268684.688,2.0176719999999997
0.05,4075286,268684.688,2.8052200000000003
0.05,4075286,268684.688,2.439994
0.05,4075286,268684.688,2.862018
0.05,4075286,268684.688,2.193171
0.05,4075286,268684.688,3.0329889999999997
0.05,4075286,268684.688,2.396674
0.05,4075286,268684.688,2.635204
0.05,4075286,268684.688,1.985746
0.05,4075286,268684.688,2.243233
0.05,4075286,268684.688,2.126115
0.05,4075286,268684.688,3.366357
0.05,4075286,268684.688,1.967003
0.05,4075286,268684.688,2.931123
0.05,4075286,268684.688,2.0930229999999996
0.05,4075286,268684.688,2.478525
0.05,4075286,268684.688,3.307009
0.05,4075286,268684.688,2.7432540000000003
0.05,4075286,268684.688,2.858466
0.05,4075286,268684.688,2.6312670000000002
0.05,4075286,268684.688,3.28979
0.05,4075286,268684.688,2.8875390000000003
0.05,4075286,268684.688,2.85127
0.05,4075286,268684.688,2.565338
0.05,4075286,268684.688,1.8695719999999998
0.05,4075286,268684.688,2.840483
0.05,4075286,268684.688,2.8200679999999996
0.05,4075286,268684.688,3.0548260000000003
0.05,4075286,268684.688,2.501677
0.05,4075286,268684.688,2.342334
0.05,4075286,268684.688,2.313271
0.05,4075286,268684.688,3.1392070000000003
0.05,4075286,268684.688,2.5757879999999997
0.05,4075286,268684.688,2.784577
0.05,4075286,268684.688,2.961984
0.05,4075286,268684.688,3.8005750000000003
0.05,4075286,268684.688,2.825802
0.05,4075286,268684.688,2.621608
0.05,4075286,268684.688,2.535818
0.05,4075286,268684.688,2.402051
0.05,4075286,268684.688,2.142458
0.05,4075286,268684.688,2.3889739999999997
0.05,4075286,268684.688,3.099912
0.05,4075286,268684.688,2.405188
0.05,4075286,268684.688,2.809218
0.05,4075286,268684.688,2.364978
0.05,4075286,268684.688,2.6704820000000002
0.05,4075286,268684.688,2.283229
0.05,4075286,268684.688,2.502319
0.05,4075286,268684.688,2.651521
0.05,4075286,268684.688,2.71137
0.05,4075286,268684.688,3.110952
0.05,4075286,268684.688,2.451719
0.05,4075286,268684.688,2.4535400000000003
0.05,4075286,268684.688,2.9210540000000003
0.05,4075286,268684.688,2.581135
0.05,4075286,268684.688,3.498523
0.05,4075286,268684.688,2.039997
0.05,4075286,268684.688,2.3500219999999996
0.05,4075286,268684.688,2.865712
0.05,4075286,268684.688,2.3180430000000003
0.05,4075286,268684.688,2.5606
0.05,4075286,268684.688,2.541952
0.05,4075286,268684.688,2.314259
0.05,4075286,268684.688,2.669989
0.05,4075286,268684.688,2.204802
0.05,4075286,268684.688,2.797861
0.05,4075286,268684.688,2.401645
0.05,4075286,268684.688,2.6600930000000003
0.05,4075286,268684.688,2.845313
0.05,4075286,268684.688,2.2861689999999997
0.05,4075286,268684.688,2.348017
0.05,4075286,268684.688,2.256869
0.05,4075286,268684.688,2.692823
0.05,4075286,268684.688,2.436823
0.05,4075286,268684.688,2.565889
0.05,4075286,268684.688,3.163145
0.05,4075286,268684.688,2.5675440000000003
0.05,4075286,268684.688,2.6122229999999997
0.05,4075286,268684.688,2.479491
0.05,4075286,268684.688,2.582271
0.05,4075286,268684.688,3.004171
0.05,4075286,268684.688,1.909238
0.05,4075286,268684.688,2.2528230000000002
0.05,4075286,268684.688,2.37028
0.05,4075286,268684.688,2.4599689999999996
0.05,4075286,268684.688,2.889374
0.05,4075286,268684.688,2.7879929999999997
0.05,4075286,268684.688,2.374044
0.05,4075286,268684.688,2.042673
0.05,4075286,268684.688,2.122058
0.05,4075286,268684.688,1.9821320000000002
0.05,4075286,268684.688,2.990345
0.05,4075286,268684.688,2.729575
0.05,4075286,268684.688,2.222852
0.05,4075286,268684.688,2.570137
0.05,4075286,268684.688,3.173404
0.05,4075286,268684.688,2.5411
0.05,4075286,268684.688,2.80841
0.05,4075286,268684.688,2.643546
0.05,4075286,268684.688,2.287325
0.05,4075286,268684.688,2.245535
0.05,4075286,268684.688,2.887882
0.05,4075286,268684.688,3.2338359999999997
0.05,4075286,268684.688,2.925366
0.05,4075286,268684.688,2.3065249999999997
0.05,4075286,268684.688,2.741691
0.05,4075286,268684.688,2.583859
0.05,4075286,268684.688,3.0143940000000002
0.05,4075286,268684.688,2.66749
0.05,4075286,268684.688,3.066608
0.05,4075286,268684.688,2.088449
0.05,4075286,268684.688,2.464114
0.05,4075286,268684.688,2.333303
0.05,4075286,268684.688,2.862694
0.05,4075286,268684.688,2.723451
0.05,4075286,268684.688,3.031087
0.05,4075286,268684.688,3.3619209999999997
0.05,4075286,268684.688,3.0286419999999996
0.05,4075286,268684.688,1.990434
0.05,4075286,268684.688,2.088191
0.05,4075286,268684.688,2.632463
0.05,4075286,268684.688,2.332541
0.05,4075286,268684.688,2.729842
0.05,4075286,268684.688,1.9756270000000002
0.05,4075286,268684.688,2.919367
0.05,4075286,268684.688,2.25436
0.05,4075286,268684.688,2.31112
0.05,4075286,268684.688,2.5068669999999997
0.05,4075286,268684.688,2.1615729999999997
0.05,4075286,268684.688,2.2583
0.05,4075286,268684.688,2.679002
0.05,4075286,268684.688,2.979753
0.05,4075286,268684.688,2.558655
0.05,4075286,268684.688,3.172256
0.05,4075286,268684.688,2.609096
0.05,4075286,268684.688,2.291778
0.05,4075286,268684.688,2.468684
0.05,4075286,268684.688,2.5180219999999998
0.05,4075286,268684.688,3.301268
0.05,4075286,268684.688,2.6637150000000003
0.05,4075286,268684.688,2.065564
0.05,4075286,268684.688,2.8374300000000003
0.05,4075286,268684.688,2.659686
0.05,4075286,268684.688,2.6557429999999997
0.05,4075286,268684.688,2.4428520000000002
0.05,4075286,268684.688,2.539104
0.05,4075286,268684.688,2.558046
0.05,4075286,268684.688,2.579059
0.05,4075286,268684.688,2.768161
0.05,4075286,268684.688,2.472931
0.05,4075286,268684.688,2.4621560000000002
0.05,4075286,268684.688,2.4410209999999997
0.05,4075286,268684.688,2.859796
0.05,4075286,268684.688,3.24098
0.05,4075286,268684.688,2.470998
0.05,4075286,268684.688,2.0136540000000003
0.05,4075286,268684.688,2.197416
0.05,4075286,268684.688,2.8512310000000003
0.05,4075286,268684.688,2.500674
0.05,4075286,268684.688,2.4110590000000003
0.05,4075286,268684.688,3.361051
0.05,4075286,268684.688,3.2256289999999996
0.05,4075286,268684.688,2.347976
0.05,4075286,268684.688,2.389619
0.05,4075286,268684.688,3.0187959999999996
0.05,4075286,268684.688,2.587398
0.05,4075286,268684.688,2.2502329999999997
0.05,4075286,268684.688,2.3533239999999997
0.05,4075286,268684.688,2.6517049999999998
0.05,4075286,268684.688,3.111072
0.05,4075286,268684.688,2.53308
0.05,4075286,268684.688,2.295833
0.05,4075286,268684.688,2.7120859999999998
0.05,4075286,268684.688,2.550403
0.05,4075286,268684.688,2.3236120000000002
0.05,4075286,268684.688,2.492626
0.05,4075286,268684.688,2.511422
0.05,4075286,268684.688,2.614784
0.05,4075286,268684.688,3.585646
0.05,4075286,268684.688,2.532822
0.05,4075286,268684.688,2.729537
0.05,4075286,268684.688,1.952622
0.05,4075286,268684.688,3.118355
0.05,4075286,268684.688,2.2401619999999998
0.05,4075286,268684.688,2.03308
0.05,4075286,268684.688,2.416703
0.05,4075286,268684.688,2.2084420000000002
0.05,4075286,268684.688,2.501628
0.05,4075286,268684.688,2.172773
0.05,4075286,268684.688,2.973134
0.05,4075286,268684.688,2.545499
0.05,4075286,268684.688,2.3988669999999996
0.05,4075286,268684.688,3.216754
0.05,4075286,268684.688,2.595978
0.05,4075286,268684.688,2.2279790000000004
0.05,4075286,268684.688,2.305552
0.05,4075286,268684.688,2.5326519999999997
0.05,4075286,268684.688,2.3013920000000003
0.05,4075286,268684.688,3.01927
0.05,4075286,268684.688,2.052429
0.05,4075286,268684.688,2.794107
0.05,4075286,268684.688,2.6427669999999996
0.05,4075286,268684.688,2.7443760000000004
0.05,4075286,268684.688,2.4893039999999997
0.05,4075286,268684.688,2.113935
0.05,4075286,268684.688,2.828806
0.05,4075286,268684.688,2.134267
0.05,4075286,268684.688,2.422407
0.05,4075286,268684.688,2.830979
0.05,4075286,268684.688,3.106763
0.05,4075286,268684.688,3.135791
0.05,4075286,268684.688,2.425919
0.05,4075286,268684.688,2.55769
0.05,4075286,268684.688,2.166869
0.05,4075286,268684.688,2.217922
0.05,4075286,268684.688,2.294232
0.05,4075286,268684.688,2.522287
0.05,4075286,268684.688,2.90455
0.05,4075286,268684.688,3.264148
0.05,4075286,268684.688,2.623481
0.05,4075286,268684.688,2.2010889999999996
0.05,4075286,268684.688,2.429554
0.05,4075286,268684.688,2.733863
0.05,4075286,268684.688,3.023122
0.05,4075286,268684.688,2.115212
0.05,4075286,268684.688,2.553801
0.05,4075286,268684.688,2.703446
0.05,4075286,268684.688,2.68228
0.05,4075286,268684.688,2.317783
0.05,4075286,268684.688,2.6818229999999996
0.05,4075286,268684.688,2.939298
0.05,4075286,268684.688,2.165154
0.05,4075286,268684.688,2.709416
0.05,4075286,268684.688,2.61902
0.05,4075286,268684.688,2.183879
0.05,4075286,268684.688,2.115877
0.05,4075286,268684.688,2.154538
0.05,4075286,268684.688,2.394965
0.05,4075286,268684.688,2.924365
0.05,4075286,268684.688,2.988631
0.05,4075286,268684.688,2.423375
0.05,4075286,268684.688,2.320145
0.05,4075286,268684.688,2.710506
0.05,4075286,268684.688,2.848715
0.05,4075286,268684.688,1.5472979999999998
0.05,4075286,268684.688,3.234748
0.05,4075286,268684.688,2.4003010000000002
0.05,4075286,268684.688,2.096115
0.05,4075286,268684.688,2.436742
0.05,4075286,268684.688,3.0397089999999998
0.05,4075286,268684.688,2.905643
0.05,4075286,268684.688,1.896545
0.05,4075286,268684.688,2.132208
0.05,4075286,268684.688,2.608655
0.05,4075286,268684.688,1.944453
0.05,4075286,268684.688,2.491275
0.05,4075286,268684.688,2.0331300000000003
0.05,4075286,268684.688,2.5393999999999997
0.05,4075286,268684.688,3.035709
0.05,4075286,268684.688,2.6208839999999998
0.05,4075286,268684.688,3.0906219999999998
0.05,4075286,268684.688,2.968242
0.05,4075286,268684.688,2.402351
0.05,4075286,268684.688,2.239291
0.05,4075286,268684.688,2.967285
0.05,4075286,268684.688,1.574464
0.05,4075286,268684.688,2.3976990000000002
0.05,4075286,268684.688,2.027477
0.05,4075286,268684.688,1.951618
0.05,4075286,268684.688,2.865387
0.05,4075286,268684.688,2.462453
0.05,4075286,268684.688,2.990194
0.05,4075286,268684.688,2.901304
0.05,4075286,268684.688,3.295705
0.05,4075286,268684.688,2.795681
0.05,4075286,268684.688,2.720596
0.05,4075286,268684.688,2.239961
0.05,4075286,268684.688,2.873482
0.05,4075286,268684.688,2.885305
0.05,4075286,268684.688,2.024829
0.05,4075286,268684.688,3.2245619999999997
0.05,4075286,268684.688,2.86722
0.05,4075286,268684.688,2.067476
0.05,4075286,268684.688,3.160243
0.05,4075286,268684.688,2.178675
0.05,4075286,268684.688,2.659783
0.05,4075286,268684.688,2.927244
0.05,4075286,268684.688,2.563827
0.05,4075286,268684.688,1.835889
0.05,4075286,268684.688,2.460382
0.05,4075286,268684.688,2.3527869999999997
0.05,4075286,268684.688,2.4070620000000003
0.05,4075286,268684.688,2.255239
0.05,4075286,268684.688,3.369968
0.05,4075286,268684.688,2.15028
0.05,4075286,268684.688,2.526069
0.05,4075286,268684.688,2.137885
0.05,4075286,268684.688,3.227156
0.05,4075286,268684.688,2.0897759999999996
