algo,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_pauses
astar_chpot,12547874,29477659,1743,1311,1767,8,1311,1.546737,11011374,1304,0,0
astar_chpot,12547874,29477659,1296,966,1313,0,966,1.333961,9840241,966,0,0
astar_chpot,12547874,29477659,1600,1151,1612,0,1151,1.51885,10202576,1151,0,0
astar_chpot,12547874,29477659,4201,3577,4260,10,3451,3.004434,20963000,1914,5,1
astar_chpot,12547874,29477659,9287,7361,9452,3,6108,5.963503,20948724,1717,1,1
astar_chpot,12547874,29477659,1208,984,1214,4,984,1.481543,9893507,984,0,0
astar_chpot,12547874,29477659,486,386,487,0,386,0.681581,3682705,386,0,0
astar_chpot,12547874,29477659,1871,1359,1898,7,1359,1.6832209999999999,12205670,1352,0,0
astar_chpot,12547874,29477659,6940,5506,7159,1,5065,4.311607,28810095,2489,1,1
astar_chpot,12547874,29477659,1563,1257,1586,7,1257,1.9154689999999999,12182376,1253,0,0
astar_chpot,12547874,29477659,664,535,664,0,535,0.7690130000000001,6699403,535,0,0
astar_chpot,12547874,29477659,4331,3516,4536,3,2483,2.5650049999999998,19082337,1185,3,1
astar_chpot,12547874,29477659,534,436,534,0,436,0.992019,4253443,436,0,0
astar_chpot,12547874,29477659,1578,1294,1590,7,1294,1.439832,11720557,1287,0,0
astar_chpot,12547874,29477659,5517,4250,5738,5,3593,3.612177,19625387,1603,2,1
astar_chpot,12547874,29477659,15061,11632,15743,6,10889,9.417263,19891792,1945,6,1
astar_chpot,12547874,29477659,1116,918,1125,4,918,1.8651900000000001,8881793,916,0,0
astar_chpot,12547874,29477659,2080,1575,2150,1,1575,1.7616290000000001,15291710,1575,0,0
astar_chpot,12547874,29477659,1469,992,1481,0,992,1.6028850000000001,11185564,992,0,0
astar_chpot,12547874,29477659,4169,3525,4299,24,2543,2.722176,24841186,2166,4,1
astar_chpot,12547874,29477659,7743,6369,7992,5,4962,4.578193000000001,20438217,1828,1,1
astar_chpot,12547874,29477659,1838,1429,1864,0,1429,1.730666,12832141,1429,0,0
astar_chpot,12547874,29477659,5319,4387,5442,2,3780,3.071901,19584543,1751,1,1
astar_chpot,12547874,29477659,4804,3928,4881,5,3889,3.417817,25842447,2060,3,1
astar_chpot,12547874,29477659,7538,6110,7692,23,6024,5.250852999999999,24759566,2230,8,1
astar_chpot,12547874,29477659,3160,2708,3218,7,2181,2.581858,21985716,1699,2,1
astar_chpot,12547874,29477659,1559,1293,1563,0,1293,1.5968250000000002,15747025,1293,0,0
astar_chpot,12547874,29477659,1212,820,1232,0,820,1.5049270000000001,8583451,820,0,0
astar_chpot,12547874,29477659,55903118,71072686,76281104,11825,12302210,99331.762728,NaN,NaN,NaN,NaN
astar_chpot,12547874,29477659,1306,964,1313,0,964,1.154982,9119778,960,0,0
astar_chpot,12547874,29477659,1965,1564,1969,0,1564,1.6383050000000001,14155892,1564,0,0
astar_chpot,12547874,29477659,6231,5117,6424,7,3793,3.538484,20771775,1768,6,1
astar_chpot,12547874,29477659,1854,1476,1864,0,1476,1.748805,13380475,1476,0,0
astar_chpot,12547874,29477659,460,396,459,0,396,0.680926,3916298,396,0,0
astar_chpot,12547874,29477659,4540,3772,4638,6,3010,2.890859,23746547,1844,1,1
astar_chpot,12547874,29477659,4669,3835,4849,3,2683,2.9212629999999997,21954003,1911,2,1
astar_chpot,12547874,29477659,3658,3259,3770,4,2165,2.369681,22453344,1863,1,1
astar_chpot,12547874,29477659,2935,2119,2965,0,2119,2.374289,14389715,2118,0,0
astar_chpot,12547874,29477659,2188,1563,2218,2,1563,1.862238,13406588,1563,0,0
astar_chpot,12547874,29477659,1632,1232,1655,0,1232,1.5229270000000001,11092710,1232,0,0
astar_bidir_chpot,12547874,29477659,1950,1444,1964,0,1444,2.3908810000000003,13316284,1444,0,0
astar_bidir_chpot,12547874,29477659,1819,1300,1893,0,1300,2.338888,11348384,1300,0,0
astar_bidir_chpot,12547874,29477659,3773,3249,3849,12,2650,4.782958000000001,26103585,1914,3,1
