speed_cap_kmh,time_ms,path_distance
15,79.69254600000001,314088270
15,17.625643999999998,NaN
15,13.127603,NaN
15,45.008643,NaN
15,65.886631,NaN
15,9.968024000000002,81253920
15,54.891656,NaN
15,10.316823,NaN
15,11.357439000000001,NaN
15,7.752267,NaN
15,51.209500999999996,NaN
15,8.190447,NaN
15,17.219828,NaN
15,7.268691,NaN
15,15.678460000000001,NaN
15,9.782214,NaN
15,15.125141,NaN
15,34.482276,NaN
15,6.246271,NaN
15,6.892683,NaN
15,6.426119999999999,NaN
15,9.846798999999999,NaN
15,10.606564,NaN
15,8.655625,NaN
15,10.238596000000001,NaN
15,15.223312,NaN
15,42.865808,NaN
15,30.894516,NaN
15,9.959192999999999,NaN
15,8.960467999999999,NaN
15,18.910705999999998,NaN
15,10.140147,NaN
15,7.255084999999999,NaN
15,3.918148,NaN
15,5.434192,NaN
15,43.897634999999994,NaN
15,7.261491,NaN
15,13.600988,NaN
15,15.338718,297450780
15,18.774639,NaN
15,8.92349,NaN
15,31.560338,NaN
15,6.246775,NaN
15,7.567856000000001,NaN
15,18.752036,241979670
15,24.861790000000003,NaN
15,7.124645,NaN
15,5.351339,NaN
15,6.682291,NaN
15,40.959179,NaN
15,8.071188,NaN
15,42.524985,NaN
15,6.322402,NaN
15,9.023203,NaN
15,12.618926,NaN
15,48.087069,NaN
15,10.998288,NaN
15,9.663358,NaN
15,21.975752,NaN
15,7.367745,NaN
15,11.523594999999998,NaN
15,8.038786,NaN
15,6.756702,NaN
15,4.771316000000001,NaN
15,21.683059,NaN
15,9.191198,NaN
15,9.250684,NaN
15,5.505053,NaN
15,45.995525,NaN
15,7.593840999999999,NaN
15,38.919435,NaN
15,22.443834,366183330
15,17.027108,NaN
15,10.650182,NaN
15,5.014277,NaN
15,10.208139,NaN
15,6.445333,NaN
15,12.081104999999999,NaN
15,5.643777,NaN
15,14.863441,NaN
15,9.643854000000001,83487300
15,12.159531,NaN
15,9.946882,NaN
15,12.802983000000001,NaN
15,6.488974,NaN
15,38.077622999999996,NaN
15,6.526988,NaN
15,14.716229,NaN
15,13.557831,NaN
15,46.434117,NaN
15,6.001303,NaN
15,34.841395999999996,NaN
15,25.897095,370534560
15,33.729689,NaN
15,30.685627,660658200
15,24.922361000000002,NaN
15,7.717605,NaN
15,16.506916999999998,NaN
15,10.191597999999999,NaN
15,44.042104,NaN
15,6.568808,NaN
15,8.906663,NaN
15,6.260886,NaN
15,6.49615,NaN
15,9.147793,NaN
15,4.234332,NaN
15,44.535790999999996,NaN
15,6.226154999999999,NaN
15,37.447116,NaN
15,41.605622000000004,666853200
15,7.576696,NaN
15,19.15199,NaN
15,15.99612,NaN
15,6.539337,NaN
15,10.764510999999999,148841430
15,9.308226,NaN
15,4.580877,NaN
15,7.308646,NaN
15,25.493746,NaN
15,10.308691999999999,NaN
15,11.475897,158078640
15,4.855194999999999,NaN
15,4.869864,NaN
15,5.350403,NaN
15,25.769724,NaN
15,4.029543,NaN
15,9.753867,NaN
15,35.139182999999996,NaN
15,25.272656,NaN
15,9.637696,NaN
15,9.91299,NaN
15,7.3512059999999995,NaN
15,10.017998,NaN
15,8.564175,NaN
15,40.049558,NaN
15,5.361657,NaN
15,16.799018,434803530
15,12.286559,NaN
15,10.39258,NaN
15,5.549752,NaN
15,20.674623999999998,NaN
15,5.470065,NaN
15,5.8762110000000005,NaN
15,9.315759,NaN
15,12.096509,NaN
15,38.413349,NaN
15,30.09446,NaN
15,10.561369,NaN
15,3.940621,NaN
15,13.604196,299944470
15,7.6777679999999995,NaN
15,15.197782,NaN
15,18.630226999999998,NaN
15,3.7456329999999998,NaN
15,32.898339,NaN
15,5.347415000000001,NaN
15,27.596985,NaN
15,6.241066,NaN
15,5.476424,NaN
15,36.146625,NaN
15,31.804366,NaN
15,8.878377,NaN
15,6.523622,NaN
15,46.569246,NaN
15,7.980747,NaN
15,18.182084,309131760
15,7.801407,NaN
15,8.997508,NaN
15,36.790978,NaN
15,9.988881,NaN
15,29.247569000000002,NaN
15,8.393635,NaN
15,15.595591,NaN
15,12.048029,NaN
15,31.241727,535790610
15,8.03231,NaN
15,6.102887000000001,NaN
15,34.168271,NaN
15,9.630218,NaN
15,7.5852699999999995,NaN
15,9.177114,NaN
15,4.392944,NaN
15,4.2314099999999994,NaN
15,12.330744,NaN
15,2.736753,NaN
15,32.725006,NaN
15,3.40825,NaN
15,13.493625999999999,NaN
15,5.971064,NaN
15,8.718761,NaN
15,30.755528,NaN
15,7.793877999999999,NaN
15,12.732012,NaN
15,31.194681,NaN
15,28.675908,NaN
15,6.0025640000000005,NaN
15,30.57859,NaN
15,8.660818,NaN
15,14.251886,NaN
15,29.99683,NaN
15,9.501572,153403860
15,7.487738,NaN
15,5.406748,NaN
15,11.284449,NaN
15,6.4748030000000005,NaN
15,21.191004,295899300
15,4.651947,NaN
15,8.827087,NaN
15,12.077278999999999,NaN
15,8.505399,NaN
15,4.318527,NaN
15,43.315694,NaN
15,6.579864000000001,NaN
15,6.535408,NaN
15,29.786591,NaN
15,6.23677,NaN
15,8.204502000000002,NaN
15,6.804995,NaN
15,32.086081,NaN
15,18.56169,354990060
15,5.325004000000001,NaN
15,8.41039,NaN
15,9.424085,NaN
15,3.803255,NaN
15,20.331281999999998,NaN
15,9.670264,NaN
15,7.003336,NaN
15,9.566017,NaN
15,4.715355,NaN
15,44.977723,NaN
15,32.742124,NaN
15,6.046463,NaN
15,48.344295,NaN
15,6.298347000000001,NaN
15,4.177289,NaN
15,41.068585999999996,NaN
15,5.117859,NaN
15,10.375551999999999,NaN
15,23.983966,NaN
15,5.562249,NaN
15,9.533325,NaN
15,3.9382460000000004,NaN
15,24.892817,NaN
15,5.810717,NaN
15,25.583563,NaN
15,8.133135,NaN
15,41.493543,NaN
15,7.274673,NaN
15,9.961440999999999,NaN
15,33.258703,NaN
15,5.319001,NaN
15,10.22075,NaN
15,5.812301,NaN
15,5.6897459999999995,NaN
15,9.656787999999999,NaN
15,22.640737,NaN
15,7.206974,NaN
15,8.497886,NaN
15,26.174201,NaN
15,8.164812000000001,NaN
15,3.266092,NaN
15,28.40678,NaN
15,8.365855999999999,NaN
15,20.840527,NaN
15,21.204343,NaN
15,23.057892,NaN
15,4.638495000000001,NaN
15,10.331843000000001,NaN
15,11.455745,NaN
15,18.069836,NaN
15,12.090466,NaN
15,17.599785999999998,NaN
15,8.135313,NaN
15,6.011423,NaN
15,7.002027,NaN
15,12.389208,NaN
15,7.108492999999999,NaN
15,8.829966,NaN
15,9.416341,NaN
15,13.029847,NaN
