algo,time_ms,path_distance
core_ch_chpot,5.526013,20331348
core_ch,26.891939999999998,NaN
core_ch_chpot,40.060755,NaN
core_ch,27.508872,238888803
core_ch_chpot,6.686788,238888803
core_ch,30.047477999999998,NaN
core_ch_chpot,43.443283,NaN
core_ch,22.11533,92454162
core_ch_chpot,3.20047,92454162
core_ch,5.163508,4760621
core_ch_chpot,8.474659,4760621
core_ch,30.744987000000002,NaN
core_ch_chpot,45.061244,NaN
core_ch,25.594223999999997,77034464
core_ch_chpot,6.755255,77034464
core_ch,28.393575000000002,NaN
core_ch_chpot,41.139285,NaN
core_ch,29.606423,156459940
core_ch_chpot,10.336573999999999,156459940
core_ch,41.277801000000004,90114383
core_ch_chpot,16.74431,90314629
core_ch,8.932351,28323361
core_ch_chpot,3.006174,28323361
core_ch,12.990712,91600819
core_ch_chpot,4.482637,91600819
core_ch,27.786030999999998,NaN
core_ch_chpot,41.750698,NaN
core_ch,27.527006,84006772
core_ch_chpot,3.311739,84006772
core_ch,27.236148,NaN
core_ch_chpot,39.467546999999996,NaN
core_ch,35.159813,86627148
core_ch_chpot,9.935774,86627148
core_ch,32.732296,163727679
core_ch_chpot,11.492642,163727679
core_ch,3.610096,NaN
core_ch_chpot,5.237544000000001,NaN
core_ch,4.056751,36942693
core_ch_chpot,2.9664219999999997,36942693
core_ch,18.568226,NaN
core_ch_chpot,29.254621,NaN
core_ch,15.096368,NaN
core_ch_chpot,23.705601,NaN
core_ch,30.944485,162610457
core_ch_chpot,10.55761,162610457
core_ch,24.724971,244853274
core_ch_chpot,29.901738,244853274
core_ch,28.226723,96511699
core_ch_chpot,6.575883999999999,96511699
core_ch,9.280858,NaN
core_ch_chpot,16.801811,NaN
core_ch,20.091948,77835585
core_ch_chpot,3.513936,77835585
core_ch,23.060648,NaN
core_ch_chpot,34.768347999999996,NaN
core_ch,20.646297,33212470
core_ch_chpot,7.731631,33212470
core_ch,27.703426999999998,245872574
core_ch_chpot,37.677779,245872574
core_ch,8.459226000000001,34422847
core_ch_chpot,3.428408,34422847
core_ch,23.272287,NaN
core_ch_chpot,35.183530999999995,NaN
core_ch,23.107844999999998,NaN
core_ch_chpot,34.575316,NaN
core_ch,2.398555,4910396
core_ch_chpot,2.772306,4910396
core_ch,28.027465000000003,77617475
core_ch_chpot,7.841048999999999,77617475
core_ch,25.226381999999997,NaN
core_ch_chpot,38.522268999999994,NaN
core_ch,28.207598,300682075
core_ch_chpot,38.564997,300682075
core_ch,3.574069,4638845
core_ch_chpot,2.934243,4638845
core_ch,13.625910999999999,30070448
core_ch_chpot,3.6759850000000003,30070448
core_ch,18.577178,354771907
core_ch_chpot,9.688046,354771907
core_ch,29.570648000000002,96890095
core_ch_chpot,10.257154,96890095
core_ch,9.892788,32976745
core_ch_chpot,4.233047999999999,32473147
core_ch,17.258889,32865910
core_ch_chpot,6.069033,32865910
core_ch,9.574443,77247210
core_ch_chpot,3.189567,77247210
core_ch,23.918669,108157015
core_ch_chpot,9.546878,108157015
