algo,time_ms
core_ch_chpot,79.52416199999999
core_ch_chpot,46.60312
core_ch_chpot,12.259257000000002
core_ch_chpot,7.0202219999999995
core_ch_chpot,32.059656
core_ch_chpot,22.497377
core_ch_chpot,19.600581
core_ch_chpot,10.9405
core_ch_chpot,18.778335
core_ch_chpot,9.884969
core_ch_chpot,21.286071
core_ch_chpot,10.341471
core_ch_chpot,11.949194
core_ch_chpot,6.1889780000000005
core_ch_chpot,11.506855
core_ch_chpot,16.438934
core_ch_chpot,14.831255
core_ch_chpot,4.108004
core_ch_chpot,5.022686
core_ch_chpot,11.60354
core_ch_chpot,6.332896
core_ch_chpot,16.944149
core_ch_chpot,4.051863
core_ch_chpot,16.549388
core_ch_chpot,12.973164
core_ch_chpot,24.119289
core_ch_chpot,11.889817
core_ch_chpot,6.640587
core_ch_chpot,5.558184
core_ch_chpot,11.795598
core_ch_chpot,18.588954
core_ch_chpot,8.513513
core_ch_chpot,3.9548910000000004
core_ch_chpot,11.62532
core_ch_chpot,8.639213999999999
core_ch_chpot,7.63002
core_ch_chpot,5.831349
core_ch_chpot,7.849919000000001
core_ch_chpot,4.413621
core_ch_chpot,2.532987
core_ch_chpot,2.39881
core_ch_chpot,19.426894
core_ch_chpot,18.112539
core_ch_chpot,8.705471
core_ch_chpot,5.061362
core_ch_chpot,14.92671
core_ch_chpot,5.183889
core_ch_chpot,12.139409
core_ch_chpot,3.72721
core_ch_chpot,7.6106300000000005
core_ch_chpot,6.374238
core_ch_chpot,10.029309
core_ch_chpot,14.187371
core_ch_chpot,15.115988999999999
core_ch_chpot,5.197534999999999
core_ch_chpot,20.755878
core_ch_chpot,16.363030000000002
core_ch_chpot,19.407048
core_ch_chpot,3.307112
core_ch_chpot,22.189515
core_ch_chpot,17.914865
core_ch_chpot,6.909817
core_ch_chpot,21.146888
core_ch_chpot,10.657112999999999
core_ch_chpot,0.604472
core_ch_chpot,18.221593000000002
core_ch_chpot,6.126132999999999
core_ch_chpot,20.464982
core_ch_chpot,2.360463
core_ch_chpot,8.284055
core_ch_chpot,10.504176000000001
core_ch_chpot,8.184997
core_ch_chpot,13.794367
core_ch_chpot,3.438779
core_ch_chpot,3.2161109999999997
core_ch_chpot,4.921197
core_ch_chpot,6.897112000000001
core_ch_chpot,10.885143
core_ch_chpot,16.379697
core_ch_chpot,20.143185000000003
core_ch_chpot,9.196752
core_ch_chpot,5.585657
core_ch_chpot,19.343508
core_ch_chpot,3.4068039999999997
core_ch_chpot,22.094105
core_ch_chpot,19.351165
core_ch_chpot,21.515197
core_ch_chpot,10.271415000000001
core_ch_chpot,5.305683999999999
core_ch_chpot,7.707796
core_ch_chpot,9.519503
core_ch_chpot,1.2309809999999999
core_ch_chpot,1.544209
core_ch_chpot,6.477018999999999
core_ch_chpot,21.475617999999997
core_ch_chpot,21.571901
core_ch_chpot,11.271607
core_ch_chpot,14.406958
core_ch_chpot,4.936481000000001
core_ch_chpot,12.374278
core_ch_chpot,3.0585109999999998
core_ch_chpot,1.13354
core_ch_chpot,18.761695
core_ch_chpot,1.798636
core_ch_chpot,5.035835
core_ch_chpot,10.316584
core_ch_chpot,16.493852999999998
core_ch_chpot,14.818396
core_ch_chpot,1.159445
core_ch_chpot,17.659488
core_ch_chpot,5.886322
core_ch_chpot,4.196676
core_ch_chpot,19.235329
core_ch_chpot,7.907615
core_ch_chpot,22.479274
core_ch_chpot,10.502068
core_ch_chpot,16.284715000000002
core_ch_chpot,11.722774
core_ch_chpot,12.625091999999999
core_ch_chpot,18.802346
core_ch_chpot,11.139241
core_ch_chpot,1.111231
core_ch_chpot,12.571554
core_ch_chpot,6.286212
core_ch_chpot,3.247212
core_ch_chpot,10.433048
core_ch_chpot,0.778047
core_ch_chpot,21.379364000000002
core_ch_chpot,1.632868
core_ch_chpot,16.229661
core_ch_chpot,18.928857
core_ch_chpot,22.068544
core_ch_chpot,14.744427
core_ch_chpot,21.137020999999997
core_ch_chpot,20.592413
core_ch_chpot,20.223070999999997
core_ch_chpot,8.81153
core_ch_chpot,2.0253609999999997
core_ch_chpot,3.211929
core_ch_chpot,5.563764
core_ch_chpot,16.745202
core_ch_chpot,5.243962
core_ch_chpot,3.2484979999999997
core_ch_chpot,12.59497
core_ch_chpot,18.977128999999998
core_ch_chpot,18.650926000000002
core_ch_chpot,2.0317719999999997
core_ch_chpot,14.586673
core_ch_chpot,18.44268
core_ch_chpot,21.945505
core_ch_chpot,2.1458269999999997
core_ch_chpot,6.886743
core_ch_chpot,9.693482
core_ch_chpot,9.649787
core_ch_chpot,8.663607
core_ch_chpot,2.410066
core_ch_chpot,8.789147
core_ch_chpot,2.8190340000000003
core_ch_chpot,4.273055
core_ch_chpot,7.805133
core_ch_chpot,17.09978
core_ch_chpot,7.539016
