rel_core_size,abs_core_size,construction_time_ms,time_ms
0.05,4075286,268684.688,3.293329
0.05,4075286,268684.688,3.595216
0.05,4075286,268684.688,4.233385
0.05,4075286,268684.688,3.536277
0.05,4075286,268684.688,3.98464
0.05,4075286,268684.688,3.31022
0.05,4075286,268684.688,3.0196680000000002
0.05,4075286,268684.688,4.125697000000001
0.05,4075286,268684.688,5.039432
0.05,4075286,268684.688,3.564256
0.05,4075286,268684.688,3.642807
0.05,4075286,268684.688,7.30181
0.05,4075286,268684.688,4.071027
0.05,4075286,268684.688,3.290089
0.05,4075286,268684.688,7.999355999999999
0.05,4075286,268684.688,4.22393
0.05,4075286,268684.688,3.9454829999999994
0.05,4075286,268684.688,4.042062
0.05,4075286,268684.688,3.635854
0.05,4075286,268684.688,2.531513
0.05,4075286,268684.688,3.4980990000000003
0.05,4075286,268684.688,3.456639
0.05,4075286,268684.688,2.955803
0.05,4075286,268684.688,4.081699
0.05,4075286,268684.688,3.5441499999999997
0.05,4075286,268684.688,2.5308219999999997
0.05,4075286,268684.688,2.792408
0.05,4075286,268684.688,2.3995179999999996
0.05,4075286,268684.688,3.479159
0.05,4075286,268684.688,2.845303
0.05,4075286,268684.688,4.733214
0.05,4075286,268684.688,5.9214080000000004
0.05,4075286,268684.688,5.015927
0.05,4075286,268684.688,2.900166
0.05,4075286,268684.688,2.67862
0.05,4075286,268684.688,2.390755
0.05,4075286,268684.688,3.721849
0.05,4075286,268684.688,2.51522
0.05,4075286,268684.688,2.695318
0.05,4075286,268684.688,7.038184
0.05,4075286,268684.688,2.218855
0.05,4075286,268684.688,6.333095
0.05,4075286,268684.688,3.849055
0.05,4075286,268684.688,3.548955
0.05,4075286,268684.688,3.547042
0.05,4075286,268684.688,3.420349
0.05,4075286,268684.688,4.116763
0.05,4075286,268684.688,3.666735
0.05,4075286,268684.688,2.97483
0.05,4075286,268684.688,2.850431
0.05,4075286,268684.688,3.077714
0.05,4075286,268684.688,3.09007
0.05,4075286,268684.688,5.890184
0.05,4075286,268684.688,4.941237999999999
0.05,4075286,268684.688,2.508499
0.05,4075286,268684.688,3.695591
0.05,4075286,268684.688,2.286753
0.05,4075286,268684.688,4.001179
0.05,4075286,268684.688,3.712342
0.05,4075286,268684.688,2.457859
0.05,4075286,268684.688,3.064502
0.05,4075286,268684.688,3.265414
0.05,4075286,268684.688,3.254395
0.05,4075286,268684.688,2.894044
0.05,4075286,268684.688,2.979774
0.05,4075286,268684.688,4.077262
0.05,4075286,268684.688,2.927375
0.05,4075286,268684.688,3.564383
0.05,4075286,268684.688,4.644617
0.05,4075286,268684.688,3.182802
0.05,4075286,268684.688,2.123934
0.05,4075286,268684.688,2.8181399999999996
0.05,4075286,268684.688,2.6313500000000003
0.05,4075286,268684.688,5.2827
0.05,4075286,268684.688,3.075221
0.05,4075286,268684.688,2.561965
0.05,4075286,268684.688,3.981055
0.05,4075286,268684.688,3.368465
0.05,4075286,268684.688,3.496956
0.05,4075286,268684.688,2.926767
0.05,4075286,268684.688,3.049876
0.05,4075286,268684.688,4.200741
0.05,4075286,268684.688,3.9200720000000002
0.05,4075286,268684.688,2.965171
0.05,4075286,268684.688,3.469753
0.05,4075286,268684.688,3.161378
0.05,4075286,268684.688,4.765632
0.05,4075286,268684.688,2.489678
0.05,4075286,268684.688,3.713361
0.05,4075286,268684.688,2.577361
0.05,4075286,268684.688,2.9867660000000003
0.05,4075286,268684.688,2.667316
0.05,4075286,268684.688,3.6496459999999997
0.05,4075286,268684.688,2.8846380000000003
0.05,4075286,268684.688,3.304293
0.05,4075286,268684.688,3.578101
0.05,4075286,268684.688,3.535002
0.05,4075286,268684.688,2.5982060000000002
0.05,4075286,268684.688,4.659426000000001
0.05,4075286,268684.688,3.08779
0.05,4075286,268684.688,2.956325
0.05,4075286,268684.688,2.7781379999999998
0.05,4075286,268684.688,3.277802
0.05,4075286,268684.688,4.291485000000001
0.05,4075286,268684.688,2.53924
0.05,4075286,268684.688,3.4711659999999998
0.05,4075286,268684.688,3.623509
0.05,4075286,268684.688,5.294235
0.05,4075286,268684.688,2.825752
0.05,4075286,268684.688,2.908808
0.05,4075286,268684.688,2.889354
0.05,4075286,268684.688,3.3810189999999998
0.05,4075286,268684.688,2.2948920000000004
0.05,4075286,268684.688,3.6829359999999998
0.05,4075286,268684.688,2.4373810000000002
0.05,4075286,268684.688,2.75656
0.05,4075286,268684.688,4.271312999999999
0.05,4075286,268684.688,3.629274
0.05,4075286,268684.688,2.8540449999999997
0.05,4075286,268684.688,2.818824
0.05,4075286,268684.688,3.147845
0.05,4075286,268684.688,2.656044
0.05,4075286,268684.688,3.122952
0.05,4075286,268684.688,4.367029
0.05,4075286,268684.688,3.082563
0.05,4075286,268684.688,3.5556799999999997
0.05,4075286,268684.688,3.236007
0.05,4075286,268684.688,2.815126
0.05,4075286,268684.688,2.1570460000000002
0.05,4075286,268684.688,3.9423770000000005
0.05,4075286,268684.688,3.416528
0.05,4075286,268684.688,1.979975
0.05,4075286,268684.688,3.773568
0.05,4075286,268684.688,3.744265
0.05,4075286,268684.688,2.7995799999999997
0.05,4075286,268684.688,2.54039
0.05,4075286,268684.688,2.911884
0.05,4075286,268684.688,3.237755
0.05,4075286,268684.688,3.115414
0.05,4075286,268684.688,3.290093
0.05,4075286,268684.688,2.014382
0.05,4075286,268684.688,3.225336
0.05,4075286,268684.688,3.701005
0.05,4075286,268684.688,2.5502730000000002
0.05,4075286,268684.688,2.9475450000000003
0.05,4075286,268684.688,2.575988
0.05,4075286,268684.688,2.332276
0.05,4075286,268684.688,2.600936
0.05,4075286,268684.688,1.703797
0.05,4075286,268684.688,2.637146
0.05,4075286,268684.688,1.908268
0.05,4075286,268684.688,2.73808
0.05,4075286,268684.688,3.166297
0.05,4075286,268684.688,5.127878
0.05,4075286,268684.688,2.185438
0.05,4075286,268684.688,3.182598
0.05,4075286,268684.688,2.813813
0.05,4075286,268684.688,3.549773
0.05,4075286,268684.688,2.774373
0.05,4075286,268684.688,2.724973
0.05,4075286,268684.688,2.808729
0.05,4075286,268684.688,3.372293
0.05,4075286,268684.688,2.764252
0.05,4075286,268684.688,2.530983
0.05,4075286,268684.688,2.678571
0.05,4075286,268684.688,3.242876
0.05,4075286,268684.688,3.167405
0.05,4075286,268684.688,2.835356
0.05,4075286,268684.688,2.511176
0.05,4075286,268684.688,2.204456
0.05,4075286,268684.688,3.332247
0.05,4075286,268684.688,2.997512
0.05,4075286,268684.688,2.737453
0.05,4075286,268684.688,2.798247
0.05,4075286,268684.688,5.3759250000000005
0.05,4075286,268684.688,3.5338969999999996
0.05,4075286,268684.688,3.403046
0.05,4075286,268684.688,2.616209
0.05,4075286,268684.688,2.24222
0.05,4075286,268684.688,2.587434
0.05,4075286,268684.688,2.3125250000000004
0.05,4075286,268684.688,3.231286
0.05,4075286,268684.688,2.436623
0.05,4075286,268684.688,2.956551
0.05,4075286,268684.688,1.9180899999999999
0.05,4075286,268684.688,1.9366590000000001
0.05,4075286,268684.688,2.108852
0.05,4075286,268684.688,3.183768
0.05,4075286,268684.688,2.8132309999999996
0.05,4075286,268684.688,2.34328
0.05,4075286,268684.688,4.485323999999999
0.05,4075286,268684.688,2.4486070000000004
0.05,4075286,268684.688,2.9292599999999998
0.05,4075286,268684.688,2.898105
0.05,4075286,268684.688,2.576966
0.05,4075286,268684.688,2.645828
0.05,4075286,268684.688,2.966055
0.05,4075286,268684.688,4.037274
0.05,4075286,268684.688,2.888692
0.05,4075286,268684.688,2.532496
0.05,4075286,268684.688,2.6734020000000003
0.05,4075286,268684.688,3.255229
0.05,4075286,268684.688,2.999493
0.05,4075286,268684.688,2.3300080000000003
0.05,4075286,268684.688,3.275224
0.05,4075286,268684.688,2.302957
0.05,4075286,268684.688,2.0352550000000003
0.05,4075286,268684.688,2.92466
0.05,4075286,268684.688,2.192901
0.05,4075286,268684.688,3.798921
0.05,4075286,268684.688,2.919097
0.05,4075286,268684.688,2.8107599999999997
0.05,4075286,268684.688,2.56359
0.05,4075286,268684.688,2.646021
0.05,4075286,268684.688,2.59013
0.05,4075286,268684.688,3.9647119999999996
0.05,4075286,268684.688,2.585238
0.05,4075286,268684.688,2.6302470000000002
0.05,4075286,268684.688,2.688065
0.05,4075286,268684.688,3.113107
0.05,4075286,268684.688,2.610621
0.05,4075286,268684.688,1.991014
0.05,4075286,268684.688,2.564818
0.05,4075286,268684.688,2.9465179999999997
0.05,4075286,268684.688,1.945364
0.05,4075286,268684.688,2.6524360000000002
0.05,4075286,268684.688,2.6241049999999997
0.05,4075286,268684.688,3.711116
0.05,4075286,268684.688,2.709375
0.05,4075286,268684.688,2.779451
0.05,4075286,268684.688,2.558989
0.05,4075286,268684.688,2.8097980000000002
0.05,4075286,268684.688,2.652661
0.05,4075286,268684.688,2.231952
0.05,4075286,268684.688,3.438037
0.05,4075286,268684.688,3.829838
0.05,4075286,268684.688,3.521251
0.05,4075286,268684.688,3.443094
0.05,4075286,268684.688,3.070683
0.05,4075286,268684.688,2.3958410000000003
0.05,4075286,268684.688,2.808466
0.05,4075286,268684.688,3.3252059999999997
0.05,4075286,268684.688,2.8873670000000002
0.05,4075286,268684.688,2.927628
0.05,4075286,268684.688,2.620274
0.05,4075286,268684.688,2.3511629999999997
0.05,4075286,268684.688,2.784538
0.05,4075286,268684.688,2.724409
0.05,4075286,268684.688,2.3141849999999997
0.05,4075286,268684.688,3.3477189999999997
0.05,4075286,268684.688,2.369795
0.05,4075286,268684.688,2.278059
0.05,4075286,268684.688,2.138359
0.05,4075286,268684.688,2.855312
0.05,4075286,268684.688,3.281842
0.05,4075286,268684.688,3.186083
0.05,4075286,268684.688,3.333603
0.05,4075286,268684.688,2.71184
0.05,4075286,268684.688,2.4810119999999998
0.05,4075286,268684.688,2.33899
0.05,4075286,268684.688,2.286152
0.05,4075286,268684.688,3.118163
0.05,4075286,268684.688,2.431787
0.05,4075286,268684.688,2.036636
0.05,4075286,268684.688,2.745706
0.05,4075286,268684.688,2.5755130000000004
0.05,4075286,268684.688,2.9519130000000002
0.05,4075286,268684.688,1.912649
0.05,4075286,268684.688,2.5478699999999996
0.05,4075286,268684.688,2.962432
0.05,4075286,268684.688,1.8858679999999999
0.05,4075286,268684.688,2.239617
0.05,4075286,268684.688,3.3821760000000003
0.05,4075286,268684.688,2.3279720000000004
0.05,4075286,268684.688,2.244402
0.05,4075286,268684.688,3.135957
0.05,4075286,268684.688,3.263415
0.05,4075286,268684.688,2.207225
0.05,4075286,268684.688,3.080134
0.05,4075286,268684.688,2.365157
0.05,4075286,268684.688,3.197403
0.05,4075286,268684.688,2.116326
0.05,4075286,268684.688,2.536689
0.05,4075286,268684.688,2.839584
0.05,4075286,268684.688,3.55215
0.05,4075286,268684.688,2.391037
0.05,4075286,268684.688,2.399422
0.05,4075286,268684.688,3.60662
0.05,4075286,268684.688,2.367826
0.05,4075286,268684.688,2.4160779999999997
0.05,4075286,268684.688,2.88104
0.05,4075286,268684.688,2.435614
0.05,4075286,268684.688,3.324648
0.05,4075286,268684.688,2.015251
0.05,4075286,268684.688,2.676702
0.05,4075286,268684.688,2.236805
0.05,4075286,268684.688,2.0997
0.05,4075286,268684.688,3.137618
0.05,4075286,268684.688,2.49712
0.05,4075286,268684.688,2.132499
0.05,4075286,268684.688,2.2786
0.05,4075286,268684.688,2.5654459999999997
0.05,4075286,268684.688,2.768207
0.05,4075286,268684.688,2.414885
0.05,4075286,268684.688,2.181751
0.05,4075286,268684.688,2.718056
0.05,4075286,268684.688,2.545655
0.05,4075286,268684.688,3.06908
0.05,4075286,268684.688,2.873167
0.05,4075286,268684.688,3.187806
0.05,4075286,268684.688,3.140914
0.05,4075286,268684.688,2.1731670000000003
0.05,4075286,268684.688,2.669013
0.05,4075286,268684.688,2.826533
0.05,4075286,268684.688,2.110773
0.05,4075286,268684.688,2.15908
0.05,4075286,268684.688,4.239301
0.05,4075286,268684.688,2.390279
0.05,4075286,268684.688,2.769233
0.05,4075286,268684.688,3.269144
0.05,4075286,268684.688,2.670898
0.05,4075286,268684.688,2.318479
0.05,4075286,268684.688,2.5880669999999997
0.05,4075286,268684.688,2.322384
0.05,4075286,268684.688,3.126705
0.05,4075286,268684.688,2.4443479999999997
0.05,4075286,268684.688,3.126643
0.05,4075286,268684.688,2.194858
0.05,4075286,268684.688,3.188771
0.05,4075286,268684.688,3.257905
0.05,4075286,268684.688,1.9731319999999999
0.05,4075286,268684.688,3.609494
0.05,4075286,268684.688,2.199534
0.05,4075286,268684.688,3.283452
0.05,4075286,268684.688,2.43391
0.05,4075286,268684.688,2.565407
0.05,4075286,268684.688,3.247683
0.05,4075286,268684.688,2.200075
0.05,4075286,268684.688,2.934688
0.05,4075286,268684.688,2.2655230000000004
0.05,4075286,268684.688,2.96666
0.05,4075286,268684.688,3.087195
0.05,4075286,268684.688,2.531673
0.05,4075286,268684.688,2.920278
0.05,4075286,268684.688,1.948618
0.05,4075286,268684.688,2.9578320000000002
0.05,4075286,268684.688,3.608654
0.05,4075286,268684.688,2.38654
0.05,4075286,268684.688,3.454282
0.05,4075286,268684.688,2.2959870000000002
0.05,4075286,268684.688,3.057463
0.05,4075286,268684.688,2.7884860000000002
0.05,4075286,268684.688,3.3221079999999996
0.05,4075286,268684.688,3.0393350000000003
0.05,4075286,268684.688,2.508274
0.05,4075286,268684.688,3.838845
0.05,4075286,268684.688,3.146544
0.05,4075286,268684.688,2.835035
0.05,4075286,268684.688,2.564248
0.05,4075286,268684.688,3.08059
0.05,4075286,268684.688,2.219679
0.05,4075286,268684.688,1.89514
0.05,4075286,268684.688,2.8401799999999997
0.05,4075286,268684.688,2.4614939999999996
0.05,4075286,268684.688,3.26465
0.05,4075286,268684.688,2.8474500000000003
0.05,4075286,268684.688,2.133176
0.05,4075286,268684.688,3.161536
0.05,4075286,268684.688,3.468282
0.05,4075286,268684.688,2.428012
0.05,4075286,268684.688,2.928923
0.05,4075286,268684.688,2.977362
0.05,4075286,268684.688,2.604124
0.05,4075286,268684.688,2.586932
0.05,4075286,268684.688,3.5847100000000003
0.05,4075286,268684.688,2.694826
0.05,4075286,268684.688,3.634679
0.05,4075286,268684.688,2.2854099999999997
0.05,4075286,268684.688,3.000269
0.05,4075286,268684.688,2.383148
0.05,4075286,268684.688,2.8427119999999997
0.05,4075286,268684.688,2.631499
0.05,4075286,268684.688,2.724496
0.05,4075286,268684.688,3.151617
0.05,4075286,268684.688,2.578547
0.05,4075286,268684.688,2.3991540000000002
0.05,4075286,268684.688,2.485769
0.05,4075286,268684.688,3.0679629999999998
0.05,4075286,268684.688,2.9878410000000004
0.05,4075286,268684.688,2.171302
0.05,4075286,268684.688,3.023606
0.05,4075286,268684.688,3.258765
0.05,4075286,268684.688,3.362285
0.05,4075286,268684.688,2.954024
0.05,4075286,268684.688,2.287827
0.05,4075286,268684.688,3.247211
0.05,4075286,268684.688,2.599804
0.05,4075286,268684.688,3.098275
0.05,4075286,268684.688,3.222615
0.05,4075286,268684.688,2.4075889999999998
0.05,4075286,268684.688,2.477356
0.05,4075286,268684.688,1.6063589999999999
0.05,4075286,268684.688,2.599747
0.05,4075286,268684.688,2.906761
0.05,4075286,268684.688,2.599261
0.05,4075286,268684.688,3.032373
0.05,4075286,268684.688,3.208748
0.05,4075286,268684.688,2.3102750000000003
0.05,4075286,268684.688,2.9291270000000003
0.05,4075286,268684.688,3.669973
0.05,4075286,268684.688,2.177854
0.05,4075286,268684.688,2.807184
0.05,4075286,268684.688,2.503693
0.05,4075286,268684.688,2.373679
0.05,4075286,268684.688,2.285719
0.05,4075286,268684.688,3.300379
0.05,4075286,268684.688,2.7483619999999997
0.05,4075286,268684.688,2.891394
0.05,4075286,268684.688,2.48191
0.05,4075286,268684.688,2.871275
0.05,4075286,268684.688,3.337265
0.05,4075286,268684.688,2.378035
0.05,4075286,268684.688,2.582488
0.05,4075286,268684.688,3.095284
0.05,4075286,268684.688,1.790106
0.05,4075286,268684.688,2.2733100000000004
0.05,4075286,268684.688,2.462158
0.05,4075286,268684.688,2.2299339999999996
0.05,4075286,268684.688,2.9211430000000003
0.05,4075286,268684.688,2.325655
0.05,4075286,268684.688,2.395132
0.05,4075286,268684.688,2.705043
0.05,4075286,268684.688,2.362613
0.05,4075286,268684.688,1.8682320000000001
0.05,4075286,268684.688,2.584378
0.05,4075286,268684.688,2.568295
0.05,4075286,268684.688,2.281867
0.05,4075286,268684.688,3.4134629999999997
0.05,4075286,268684.688,2.771908
0.05,4075286,268684.688,2.440977
0.05,4075286,268684.688,2.9983280000000003
0.05,4075286,268684.688,2.4577660000000003
0.05,4075286,268684.688,2.866056
0.05,4075286,268684.688,3.239922
0.05,4075286,268684.688,2.7643
0.05,4075286,268684.688,2.4390359999999998
0.05,4075286,268684.688,2.455748
0.05,4075286,268684.688,3.2982720000000003
0.05,4075286,268684.688,3.265699
0.05,4075286,268684.688,3.004294
0.05,4075286,268684.688,2.575723
0.05,4075286,268684.688,3.546212
0.05,4075286,268684.688,3.698345
0.05,4075286,268684.688,2.434556
0.05,4075286,268684.688,2.661563
0.05,4075286,268684.688,2.3691079999999998
0.05,4075286,268684.688,3.500178
0.05,4075286,268684.688,2.0810630000000003
0.05,4075286,268684.688,1.976775
0.05,4075286,268684.688,2.919811
0.05,4075286,268684.688,2.7273110000000003
0.05,4075286,268684.688,1.599716
0.05,4075286,268684.688,3.424477
0.05,4075286,268684.688,2.019665
0.05,4075286,268684.688,3.021922
0.05,4075286,268684.688,2.709809
0.05,4075286,268684.688,2.3310929999999996
0.05,4075286,268684.688,2.622061
0.05,4075286,268684.688,2.3391330000000004
0.05,4075286,268684.688,3.266858
0.05,4075286,268684.688,1.962054
0.05,4075286,268684.688,2.103256
0.05,4075286,268684.688,3.1083339999999997
0.05,4075286,268684.688,2.734571
0.05,4075286,268684.688,1.941524
0.05,4075286,268684.688,2.8913379999999997
0.05,4075286,268684.688,2.044648
0.05,4075286,268684.688,2.423452
0.05,4075286,268684.688,1.929776
0.05,4075286,268684.688,2.014732
0.05,4075286,268684.688,2.315948
0.05,4075286,268684.688,3.380763
0.05,4075286,268684.688,2.671912
0.05,4075286,268684.688,2.8829279999999997
0.05,4075286,268684.688,2.323865
0.05,4075286,268684.688,2.493583
0.05,4075286,268684.688,3.17299
0.05,4075286,268684.688,2.231869
0.05,4075286,268684.688,1.971098
0.05,4075286,268684.688,2.521666
0.05,4075286,268684.688,1.885078
0.05,4075286,268684.688,2.420851
0.05,4075286,268684.688,2.923482
0.05,4075286,268684.688,2.3605750000000003
0.05,4075286,268684.688,2.5030590000000004
0.05,4075286,268684.688,2.326702
0.05,4075286,268684.688,2.005745
0.05,4075286,268684.688,2.761215
0.05,4075286,268684.688,1.816594
0.05,4075286,268684.688,3.350892
0.05,4075286,268684.688,2.626401
0.05,4075286,268684.688,2.349494
0.05,4075286,268684.688,2.3221040000000004
0.05,4075286,268684.688,2.861883
0.05,4075286,268684.688,2.290749
0.05,4075286,268684.688,2.5304339999999996
0.05,4075286,268684.688,3.164853
0.05,4075286,268684.688,3.233496
0.05,4075286,268684.688,2.577525
0.05,4075286,268684.688,2.494901
0.05,4075286,268684.688,2.454631
0.05,4075286,268684.688,2.982355
0.05,4075286,268684.688,2.762167
0.05,4075286,268684.688,2.465757
0.05,4075286,268684.688,3.046806
0.05,4075286,268684.688,2.4416830000000003
0.05,4075286,268684.688,2.573883
0.05,4075286,268684.688,2.318938
0.05,4075286,268684.688,2.1348949999999998
0.05,4075286,268684.688,2.617947
0.05,4075286,268684.688,2.80929
0.05,4075286,268684.688,2.381825
0.05,4075286,268684.688,2.975181
0.05,4075286,268684.688,2.494091
0.05,4075286,268684.688,2.942728
0.05,4075286,268684.688,2.1626570000000003
0.05,4075286,268684.688,2.91132
0.05,4075286,268684.688,2.241499
0.05,4075286,268684.688,2.569791
0.05,4075286,268684.688,1.9208090000000002
0.05,4075286,268684.688,2.317544
0.05,4075286,268684.688,2.515117
0.05,4075286,268684.688,2.926827
0.05,4075286,268684.688,2.577308
0.05,4075286,268684.688,2.880745
0.05,4075286,268684.688,2.6920949999999997
0.05,4075286,268684.688,2.561266
0.05,4075286,268684.688,2.4372399999999996
0.05,4075286,268684.688,2.232554
0.05,4075286,268684.688,3.098431
0.05,4075286,268684.688,2.982717
0.05,4075286,268684.688,2.9413780000000003
0.05,4075286,268684.688,2.0848619999999998
0.05,4075286,268684.688,2.171174
0.05,4075286,268684.688,3.219716
0.05,4075286,268684.688,2.178187
0.05,4075286,268684.688,2.591364
0.05,4075286,268684.688,2.540305
0.05,4075286,268684.688,2.610781
0.05,4075286,268684.688,3.143554
0.05,4075286,268684.688,2.795576
0.05,4075286,268684.688,2.5180860000000003
0.05,4075286,268684.688,2.42515
0.05,4075286,268684.688,2.345171
0.05,4075286,268684.688,2.568697
0.05,4075286,268684.688,3.220737
0.05,4075286,268684.688,3.148241
0.05,4075286,268684.688,1.926399
0.05,4075286,268684.688,2.589981
0.05,4075286,268684.688,2.719069
0.05,4075286,268684.688,3.072277
0.05,4075286,268684.688,2.688542
0.05,4075286,268684.688,2.652183
0.05,4075286,268684.688,3.069996
0.05,4075286,268684.688,2.601689
0.05,4075286,268684.688,1.8421889999999999
0.05,4075286,268684.688,2.590647
0.05,4075286,268684.688,2.17325
0.05,4075286,268684.688,2.071163
0.05,4075286,268684.688,2.998507
0.05,4075286,268684.688,2.983959
0.05,4075286,268684.688,3.02069
0.05,4075286,268684.688,2.435162
0.05,4075286,268684.688,2.359957
0.05,4075286,268684.688,2.401336
0.05,4075286,268684.688,2.9372130000000003
0.05,4075286,268684.688,2.56575
0.05,4075286,268684.688,2.511623
0.05,4075286,268684.688,3.257105
0.05,4075286,268684.688,1.856638
0.05,4075286,268684.688,2.9388769999999997
0.05,4075286,268684.688,2.822785
0.05,4075286,268684.688,2.780326
0.05,4075286,268684.688,2.6682810000000003
0.05,4075286,268684.688,2.6939260000000003
0.05,4075286,268684.688,2.6005160000000003
0.05,4075286,268684.688,2.6369990000000003
0.05,4075286,268684.688,2.010909
0.05,4075286,268684.688,2.305106
0.05,4075286,268684.688,3.0768269999999998
0.05,4075286,268684.688,1.916612
0.05,4075286,268684.688,3.0201350000000002
0.05,4075286,268684.688,2.835939
0.05,4075286,268684.688,2.4847609999999998
0.05,4075286,268684.688,3.048075
0.05,4075286,268684.688,3.0129520000000003
0.05,4075286,268684.688,2.265692
0.05,4075286,268684.688,2.363567
0.05,4075286,268684.688,2.9759360000000004
0.05,4075286,268684.688,2.973484
0.05,4075286,268684.688,2.058434
0.05,4075286,268684.688,2.1403239999999997
0.05,4075286,268684.688,2.280032
0.05,4075286,268684.688,2.581219
0.05,4075286,268684.688,3.210349
0.05,4075286,268684.688,2.3706959999999997
0.05,4075286,268684.688,2.232711
0.05,4075286,268684.688,2.322799
0.05,4075286,268684.688,2.215544
0.05,4075286,268684.688,2.244553
0.05,4075286,268684.688,3.008385
0.05,4075286,268684.688,3.455367
0.05,4075286,268684.688,2.426315
0.05,4075286,268684.688,2.0613430000000004
0.05,4075286,268684.688,2.093261
0.05,4075286,268684.688,2.007049
0.05,4075286,268684.688,2.777885
0.05,4075286,268684.688,2.407601
0.05,4075286,268684.688,2.449446
0.05,4075286,268684.688,2.1569409999999998
0.05,4075286,268684.688,2.2713740000000002
0.05,4075286,268684.688,2.4197670000000002
0.05,4075286,268684.688,3.101347
0.05,4075286,268684.688,2.2532289999999997
0.05,4075286,268684.688,2.632218
0.05,4075286,268684.688,2.915142
0.05,4075286,268684.688,2.695075
0.05,4075286,268684.688,2.533784
0.05,4075286,268684.688,2.933186
0.05,4075286,268684.688,3.0963119999999997
0.05,4075286,268684.688,2.5128
0.05,4075286,268684.688,2.122832
0.05,4075286,268684.688,3.093144
0.05,4075286,268684.688,2.613003
0.05,4075286,268684.688,2.109389
0.05,4075286,268684.688,2.845044
0.05,4075286,268684.688,2.566925
0.05,4075286,268684.688,2.4808529999999998
0.05,4075286,268684.688,2.4640220000000004
0.05,4075286,268684.688,2.323639
0.05,4075286,268684.688,2.458221
0.05,4075286,268684.688,2.6472309999999997
0.05,4075286,268684.688,2.7969850000000003
0.05,4075286,268684.688,1.829905
0.05,4075286,268684.688,2.647927
0.05,4075286,268684.688,2.1822019999999998
0.05,4075286,268684.688,2.970163
0.05,4075286,268684.688,2.810103
0.05,4075286,268684.688,1.8917140000000001
0.05,4075286,268684.688,2.201224
0.05,4075286,268684.688,2.326849
0.05,4075286,268684.688,3.1224149999999997
0.05,4075286,268684.688,2.569554
0.05,4075286,268684.688,3.646856
0.05,4075286,268684.688,2.62488
0.05,4075286,268684.688,2.3560149999999997
0.05,4075286,268684.688,3.0586010000000003
0.05,4075286,268684.688,2.2837140000000002
0.05,4075286,268684.688,3.024419
0.05,4075286,268684.688,2.620632
0.05,4075286,268684.688,2.0427359999999997
0.05,4075286,268684.688,1.9067800000000001
0.05,4075286,268684.688,2.459684
0.05,4075286,268684.688,2.3392299999999997
0.05,4075286,268684.688,3.2997270000000003
0.05,4075286,268684.688,3.118305
0.05,4075286,268684.688,2.4563789999999996
0.05,4075286,268684.688,2.883099
0.05,4075286,268684.688,3.4228829999999997
0.05,4075286,268684.688,2.764512
0.05,4075286,268684.688,2.7895429999999997
0.05,4075286,268684.688,2.5257729999999996
