algo,time_ms,max_driving_time
core_ch,1.5171640000000002,1500000
core_ch_chpot,2.3031829999999998,1500000
core_ch,2.730878,1500000
core_ch_chpot,8.88131,1500000
core_ch,1.8815819999999999,1500000
core_ch_chpot,4.108124,1500000
core_ch,1.728395,1500000
core_ch_chpot,2.911738,1500000
core_ch,3.191658,1500000
core_ch_chpot,9.535063,1500000
core_ch,2.32391,1500000
core_ch_chpot,4.133388,1500000
core_ch,2.035345,1500000
core_ch_chpot,4.684192,1500000
core_ch,3.34573,1500000
core_ch_chpot,7.695683,1500000
core_ch,3.155964,1500000
core_ch_chpot,5.367689,1500000
core_ch,2.015201,1500000
core_ch_chpot,3.8351800000000003,1500000
core_ch,2.012224,1500000
core_ch_chpot,3.8663730000000003,1500000
core_ch,3.337437,1500000
core_ch_chpot,7.45075,1500000
core_ch,1.9907359999999998,1500000
core_ch_chpot,3.168774,1500000
core_ch,1.927373,1500000
core_ch_chpot,4.043119000000001,1500000
core_ch,1.755052,1500000
core_ch_chpot,3.824769,1500000
core_ch,1.862573,1500000
core_ch_chpot,3.5205029999999997,1500000
core_ch,1.0085870000000001,1500000
core_ch_chpot,5.487777,1500000
core_ch,1.614708,1500000
core_ch_chpot,2.802498,1500000
core_ch,1.025057,1500000
core_ch_chpot,2.644138,1500000
core_ch,1.076905,1500000
core_ch_chpot,2.025953,1500000
core_ch,1.296485,1500000
core_ch_chpot,4.998522,1500000
core_ch,0.770392,1500000
core_ch_chpot,2.892491,1500000
core_ch,1.756589,1500000
core_ch_chpot,10.918459,1500000
core_ch,1.025353,1500000
core_ch_chpot,1.9587620000000001,1500000
core_ch,0.5304220000000001,1500000
core_ch_chpot,1.948239,1500000
core_ch,0.893784,1500000
core_ch_chpot,1.707349,1500000
core_ch,1.211144,1500000
core_ch_chpot,3.4107629999999998,1500000
core_ch,0.38175699999999996,1500000
core_ch_chpot,1.357297,1500000
core_ch,0.477945,1500000
core_ch_chpot,1.112537,1500000
core_ch,1.9507,1500000
core_ch_chpot,3.447846,1500000
core_ch,1.407978,1500000
core_ch_chpot,3.9900059999999997,1500000
core_ch,1.338905,1500000
core_ch_chpot,5.074797,1500000
core_ch,1.0059120000000001,1500000
core_ch_chpot,2.374391,1500000
core_ch,1.366226,1500000
core_ch_chpot,3.312335,1500000
core_ch,1.0782100000000001,1500000
core_ch_chpot,2.234845,1500000
core_ch,0.488594,1500000
core_ch_chpot,1.839974,1500000
core_ch,0.835753,1500000
core_ch_chpot,3.545307,1500000
core_ch,0.243536,1500000
core_ch_chpot,0.708735,1500000
core_ch,0.251323,1500000
core_ch_chpot,1.155382,1500000
core_ch,0.583503,1500000
core_ch_chpot,1.6337190000000001,1500000
core_ch,0.893195,1500000
core_ch_chpot,2.0973260000000002,1500000
core_ch,0.64227,1500000
core_ch_chpot,1.860191,1500000
core_ch,0.9286519999999999,1500000
core_ch_chpot,2.115292,1500000
core_ch,2.3283549999999997,1500000
core_ch_chpot,5.495553,1500000
core_ch,2.4726909999999998,1500000
core_ch_chpot,3.864283,1500000
core_ch,0.7853870000000001,1500000
core_ch_chpot,2.516876,1500000
core_ch,2.4902990000000003,1500000
core_ch_chpot,3.572558,1500000
core_ch,0.7398170000000001,1500000
core_ch_chpot,1.161128,1500000
core_ch,1.4357319999999998,1500000
core_ch_chpot,3.85089,1500000
core_ch,1.825494,1500000
core_ch_chpot,3.228037,1500000
core_ch,0.575593,1500000
core_ch_chpot,2.057761,1500000
core_ch,3.407365,1500000
core_ch_chpot,6.250734,1500000
core_ch,0.923955,1500000
core_ch_chpot,1.939784,1500000
core_ch,1.343645,1500000
core_ch_chpot,3.112106,1500000
core_ch,0.543614,1500000
core_ch_chpot,2.447378,1500000
core_ch,1.43011,1500000
core_ch_chpot,3.091187,1500000
core_ch,1.3900430000000001,1500000
core_ch_chpot,2.881971,1500000
core_ch,1.846281,1500000
core_ch_chpot,7.719381,1500000
core_ch,1.202384,1500000
core_ch_chpot,3.069953,1500000
core_ch,0.896095,1500000
core_ch_chpot,1.7613480000000001,1500000
core_ch,1.2239740000000001,1500000
core_ch_chpot,2.9276210000000003,1500000
core_ch,0.726372,1500000
core_ch_chpot,1.310431,1500000
core_ch,2.112733,1500000
core_ch_chpot,4.884203,1500000
core_ch,1.9496959999999999,1500000
core_ch_chpot,3.129797,1500000
core_ch,1.031746,1500000
core_ch_chpot,2.400443,1500000
core_ch,1.276127,1500000
core_ch_chpot,1.283189,1500000
core_ch,1.9736620000000002,1500000
core_ch_chpot,4.309164,1500000
core_ch,1.273895,1600000
core_ch_chpot,3.680824,1600000
core_ch,1.272659,1600000
core_ch_chpot,1.720592,1600000
core_ch,2.036838,1600000
core_ch_chpot,4.604036,1600000
core_ch,2.028887,1600000
core_ch_chpot,4.216139,1600000
core_ch,1.102047,1600000
core_ch_chpot,2.714617,1600000
core_ch,0.9770619999999999,1600000
core_ch_chpot,2.696506,1600000
core_ch,0.818935,1600000
core_ch_chpot,2.587856,1600000
core_ch,1.51031,1600000
core_ch_chpot,3.423475,1600000
core_ch,3.043189,1600000
core_ch_chpot,4.575386,1600000
core_ch,1.898571,1600000
core_ch_chpot,3.6764509999999997,1600000
core_ch,0.825346,1600000
core_ch_chpot,3.2522599999999997,1600000
core_ch,0.41913,1600000
core_ch_chpot,1.368573,1600000
core_ch,0.359354,1600000
core_ch_chpot,0.6823330000000001,1600000
core_ch,0.699668,1600000
core_ch_chpot,1.865315,1600000
core_ch,0.795341,1600000
core_ch_chpot,1.178992,1600000
core_ch,0.34786300000000003,1600000
core_ch_chpot,0.767279,1600000
core_ch,0.6656350000000001,1600000
core_ch_chpot,1.803394,1600000
core_ch,1.047699,1600000
core_ch_chpot,2.8325590000000003,1600000
core_ch,0.926121,1600000
core_ch_chpot,1.817205,1600000
core_ch,1.292365,1600000
core_ch_chpot,2.2941979999999997,1600000
core_ch,0.419378,1600000
core_ch_chpot,0.942316,1600000
core_ch,0.321453,1600000
core_ch_chpot,1.191931,1600000
core_ch,0.26091899999999996,1600000
core_ch_chpot,0.556471,1600000
core_ch,0.253669,1600000
core_ch_chpot,0.589591,1600000
core_ch,0.842773,1600000
core_ch_chpot,2.588875,1600000
core_ch,1.293378,1600000
core_ch_chpot,3.322035,1600000
core_ch,0.944985,1600000
core_ch_chpot,1.719293,1600000
core_ch,1.838955,1600000
core_ch_chpot,3.332872,1600000
core_ch,0.644812,1600000
core_ch_chpot,1.7995999999999999,1600000
core_ch,0.765563,1600000
core_ch_chpot,2.032171,1600000
core_ch,1.7195,1600000
core_ch_chpot,3.765886,1600000
core_ch,0.7005549999999999,1600000
core_ch_chpot,1.065806,1600000
core_ch,0.708796,1600000
core_ch_chpot,1.797693,1600000
core_ch,0.691866,1600000
core_ch_chpot,3.885209,1600000
core_ch,1.4243560000000002,1600000
core_ch_chpot,4.226665,1600000
core_ch,0.452906,1600000
core_ch_chpot,1.596476,1600000
core_ch,1.097149,1600000
core_ch_chpot,2.270136,1600000
core_ch,0.635891,1600000
core_ch_chpot,1.4312019999999999,1600000
core_ch,0.728231,1600000
core_ch_chpot,1.676821,1600000
core_ch,1.741509,1600000
core_ch_chpot,3.683094,1600000
core_ch,1.5961910000000001,1600000
core_ch_chpot,3.939433,1600000
core_ch,1.3909129999999998,1600000
core_ch_chpot,3.109083,1600000
core_ch,0.761393,1600000
core_ch_chpot,1.5282239999999998,1600000
core_ch,0.317811,1600000
core_ch_chpot,0.973726,1600000
core_ch,2.518664,1600000
core_ch_chpot,3.857434,1600000
core_ch,0.847932,1600000
core_ch_chpot,1.898673,1600000
core_ch,1.186259,1600000
core_ch_chpot,2.670678,1600000
core_ch,0.931972,1600000
core_ch_chpot,1.634866,1600000
core_ch,1.0033640000000001,1600000
core_ch_chpot,2.5308840000000004,1600000
core_ch,0.606438,1600000
core_ch_chpot,1.226643,1600000
core_ch,0.399741,1600000
core_ch_chpot,1.751867,1600000
core_ch,0.506281,1600000
core_ch_chpot,2.1444900000000002,1600000
core_ch,0.797241,1600000
core_ch_chpot,2.522884,1600000
core_ch,1.337834,1600000
core_ch_chpot,2.6740779999999997,1600000
core_ch,1.1952,1600000
core_ch_chpot,2.6280330000000003,1600000
core_ch,1.375388,1600000
core_ch_chpot,2.721109,1600000
core_ch,3.141333,1600000
core_ch_chpot,3.78044,1600000
core_ch,0.628376,1600000
core_ch_chpot,1.749641,1600000
core_ch,1.171801,1600000
core_ch_chpot,2.022394,1600000
core_ch,2.5753579999999996,1600000
core_ch_chpot,3.8123810000000002,1600000
core_ch,0.429,1600000
core_ch_chpot,1.173703,1600000
core_ch,0.726678,1600000
core_ch_chpot,2.125487,1600000
core_ch,1.328935,1600000
core_ch_chpot,2.864582,1600000
core_ch,0.9426140000000001,1600000
core_ch_chpot,1.629557,1600000
core_ch,0.918959,1600000
core_ch_chpot,3.271709,1600000
core_ch,0.40112600000000004,1600000
core_ch_chpot,0.858691,1600000
core_ch,1.146493,1600000
core_ch_chpot,2.315012,1600000
core_ch,0.849584,1600000
core_ch_chpot,1.6613,1600000
core_ch,0.6747139999999999,1600000
core_ch_chpot,1.741749,1600000
core_ch,0.5562539999999999,1600000
core_ch_chpot,1.6714779999999998,1600000
core_ch,1.061442,1600000
core_ch_chpot,1.885512,1600000
core_ch,0.370848,1600000
core_ch_chpot,1.0325060000000001,1600000
core_ch,0.753288,1600000
core_ch_chpot,1.81105,1600000
core_ch,0.371851,1600000
core_ch_chpot,0.878986,1600000
core_ch,0.236816,1600000
core_ch_chpot,0.711399,1600000
core_ch,6.0885169999999995,1600000
core_ch_chpot,7.3735800000000005,1600000
core_ch,1.09735,1600000
core_ch_chpot,3.0628830000000002,1600000
core_ch,0.6702290000000001,1600000
core_ch_chpot,0.9881670000000001,1600000
core_ch,0.667422,1600000
core_ch_chpot,0.900896,1600000
core_ch,0.541494,1600000
core_ch_chpot,0.885462,1600000
core_ch,0.38081200000000004,1600000
core_ch_chpot,0.682992,1600000
core_ch,1.617153,1600000
core_ch_chpot,2.653228,1600000
core_ch,1.0216120000000002,1600000
core_ch_chpot,2.529956,1600000
core_ch,0.835242,1600000
core_ch_chpot,3.603813,1600000
core_ch,0.9342969999999999,1600000
core_ch_chpot,2.678551,1600000
core_ch,1.040618,1600000
core_ch_chpot,3.040019,1600000
core_ch,0.50744,1600000
core_ch_chpot,1.07774,1600000
core_ch,3.064378,1600000
core_ch_chpot,4.906032000000001,1600000
core_ch,0.462759,1600000
core_ch_chpot,0.9882370000000001,1600000
core_ch,1.383004,1600000
core_ch_chpot,2.4899660000000003,1600000
core_ch,1.0186570000000001,1600000
core_ch_chpot,1.588325,1600000
core_ch,2.0686210000000003,1600000
core_ch_chpot,3.466507,1600000
core_ch,0.993947,1600000
core_ch_chpot,1.542952,1600000
core_ch,0.6798890000000001,1600000
core_ch_chpot,4.990899,1600000
core_ch,0.500996,1600000
core_ch_chpot,1.213334,1600000
core_ch,0.29306299999999996,1600000
core_ch_chpot,1.067235,1600000
core_ch,2.0063210000000002,1600000
core_ch_chpot,2.6540280000000003,1600000
core_ch,1.009288,1600000
core_ch_chpot,2.627211,1600000
core_ch,0.307415,1600000
core_ch_chpot,0.7767310000000001,1600000
core_ch,0.335228,1600000
core_ch_chpot,1.31698,1600000
core_ch,0.47365900000000005,1700000
core_ch_chpot,1.452775,1700000
core_ch,0.422515,1700000
core_ch_chpot,0.893933,1700000
core_ch,0.718205,1700000
core_ch_chpot,1.461998,1700000
core_ch,0.340811,1700000
core_ch_chpot,1.296454,1700000
core_ch,0.868494,1700000
core_ch_chpot,1.786953,1700000
core_ch,1.2522959999999999,1700000
core_ch_chpot,3.0419639999999997,1700000
core_ch,0.953558,1700000
core_ch_chpot,1.6708,1700000
core_ch,1.1953639999999999,1700000
core_ch_chpot,1.9727490000000003,1700000
core_ch,1.066689,1700000
core_ch_chpot,5.708729,1700000
core_ch,0.424031,1700000
core_ch_chpot,0.760028,1700000
core_ch,0.345236,1700000
core_ch_chpot,0.6922659999999999,1700000
core_ch,0.392083,1700000
core_ch_chpot,0.6522169999999999,1700000
core_ch,0.234646,1700000
core_ch_chpot,0.596277,1700000
core_ch,2.820196,1700000
core_ch_chpot,4.816797,1700000
core_ch,0.339976,1700000
core_ch_chpot,0.785165,1700000
core_ch,0.448527,1700000
core_ch_chpot,2.840786,1700000
core_ch,1.181705,1700000
core_ch_chpot,1.791656,1700000
core_ch,0.545208,1700000
core_ch_chpot,4.692229,1700000
core_ch,0.709809,1700000
core_ch_chpot,1.602882,1700000
core_ch,0.33420500000000003,1700000
core_ch_chpot,0.843765,1700000
core_ch,0.09720100000000001,1700000
core_ch_chpot,0.696411,1700000
core_ch,1.146663,1700000
core_ch_chpot,2.663652,1700000
core_ch,1.794447,1700000
core_ch_chpot,2.487503,1700000
core_ch,0.862604,1700000
core_ch_chpot,2.220771,1700000
core_ch,0.293644,1700000
core_ch_chpot,0.711253,1700000
core_ch,0.685021,1700000
core_ch_chpot,1.65574,1700000
core_ch,0.81937,1700000
core_ch_chpot,1.805046,1700000
core_ch,0.9614969999999999,1700000
core_ch_chpot,2.2480909999999996,1700000
core_ch,0.415269,1700000
core_ch_chpot,1.2182810000000002,1700000
core_ch,2.332101,1700000
core_ch_chpot,3.337961,1700000
core_ch,0.8154,1700000
core_ch_chpot,1.766534,1700000
core_ch,0.818237,1700000
core_ch_chpot,1.313769,1700000
core_ch,0.660606,1700000
core_ch_chpot,1.3570229999999999,1700000
core_ch,0.952245,1700000
core_ch_chpot,2.476327,1700000
core_ch,0.593461,1700000
core_ch_chpot,1.4714800000000001,1700000
core_ch,0.832284,1700000
core_ch_chpot,1.7146970000000001,1700000
core_ch,1.791222,1700000
core_ch_chpot,3.285129,1700000
core_ch,1.1748889999999999,1700000
core_ch_chpot,1.8243580000000001,1700000
core_ch,0.610302,1700000
core_ch_chpot,1.168147,1700000
core_ch,0.729891,1700000
core_ch_chpot,2.2096970000000002,1700000
core_ch,4.182326,1700000
core_ch_chpot,5.726774,1700000
core_ch,0.509837,1700000
core_ch_chpot,2.480488,1700000
core_ch,0.91994,1700000
core_ch_chpot,5.517631000000001,1700000
core_ch,0.428634,1700000
core_ch_chpot,1.112967,1700000
core_ch,0.832412,1700000
core_ch_chpot,1.436487,1700000
core_ch,0.931218,1700000
core_ch_chpot,2.033684,1700000
core_ch,0.6117670000000001,1700000
core_ch_chpot,1.1938719999999998,1700000
core_ch,0.996298,1700000
core_ch_chpot,1.756878,1700000
core_ch,0.392793,1700000
core_ch_chpot,1.147908,1700000
core_ch,0.380497,1700000
core_ch_chpot,0.7849579999999999,1700000
core_ch,1.86534,1700000
core_ch_chpot,3.1099270000000003,1700000
core_ch,0.722405,1700000
core_ch_chpot,1.0607,1700000
core_ch,1.256856,1700000
core_ch_chpot,6.858306,1700000
core_ch,0.695518,1700000
core_ch_chpot,1.6514520000000001,1700000
core_ch,0.460739,1700000
core_ch_chpot,1.8495460000000001,1700000
core_ch,0.42949699999999996,1700000
core_ch_chpot,0.9823320000000001,1700000
core_ch,0.451639,1700000
core_ch_chpot,1.16122,1700000
core_ch,0.863224,1700000
core_ch_chpot,1.519451,1700000
core_ch,0.24460600000000002,1700000
core_ch_chpot,1.5979670000000001,1700000
core_ch,1.065029,1700000
core_ch_chpot,3.537916,1700000
core_ch,0.6100800000000001,1700000
core_ch_chpot,1.272763,1700000
core_ch,0.516625,1700000
core_ch_chpot,1.5785319999999998,1700000
core_ch,2.192876,1700000
core_ch_chpot,3.328121,1700000
core_ch,0.30934799999999996,1700000
core_ch_chpot,0.584759,1700000
core_ch,1.852217,1700000
core_ch_chpot,2.627878,1700000
core_ch,0.180986,1700000
core_ch_chpot,0.5539810000000001,1700000
core_ch,0.797683,1700000
core_ch_chpot,1.241809,1700000
core_ch,0.5000560000000001,1700000
core_ch_chpot,1.577328,1700000
core_ch,0.39488,1700000
core_ch_chpot,0.812158,1700000
core_ch,1.4874370000000001,1700000
core_ch_chpot,2.299636,1700000
core_ch,0.55297,1700000
core_ch_chpot,2.6946980000000003,1700000
core_ch,0.937324,1700000
core_ch_chpot,1.7255989999999999,1700000
core_ch,2.573327,1700000
core_ch_chpot,3.5478430000000003,1700000
core_ch,0.775482,1700000
core_ch_chpot,1.743957,1700000
core_ch,1.5164250000000001,1700000
core_ch_chpot,2.436386,1700000
core_ch,0.614139,1700000
core_ch_chpot,1.387289,1700000
core_ch,2.116485,1700000
core_ch_chpot,2.9940040000000003,1700000
core_ch,0.421101,1700000
core_ch_chpot,0.938855,1700000
core_ch,1.826375,1700000
core_ch_chpot,2.678347,1700000
core_ch,0.437595,1700000
core_ch_chpot,0.725209,1700000
core_ch,1.205221,1700000
core_ch_chpot,2.067736,1700000
core_ch,0.6292840000000001,1700000
core_ch_chpot,2.1164709999999998,1700000
core_ch,1.769994,1700000
core_ch_chpot,2.573032,1700000
core_ch,0.834706,1700000
core_ch_chpot,1.582538,1700000
core_ch,1.983154,1700000
core_ch_chpot,3.346132,1700000
core_ch,0.9211020000000001,1700000
core_ch_chpot,1.471355,1700000
core_ch,1.095356,1700000
core_ch_chpot,2.031212,1700000
core_ch,0.6207590000000001,1700000
core_ch_chpot,1.298198,1700000
core_ch,1.286402,1700000
core_ch_chpot,2.407794,1700000
core_ch,0.841368,1700000
core_ch_chpot,2.418154,1700000
core_ch,0.633679,1700000
core_ch_chpot,1.434922,1700000
core_ch,1.2477610000000001,1700000
core_ch_chpot,1.967015,1700000
core_ch,2.2896140000000003,1700000
core_ch_chpot,3.036492,1700000
core_ch,0.839497,1700000
core_ch_chpot,1.70974,1700000
core_ch,0.470412,1700000
core_ch_chpot,1.555255,1700000
core_ch,0.754606,1700000
core_ch_chpot,1.0136150000000002,1700000
core_ch,0.768154,1700000
core_ch_chpot,1.343913,1700000
core_ch,0.788079,1700000
core_ch_chpot,3.274592,1700000
core_ch,0.865114,1700000
core_ch_chpot,1.5076289999999999,1700000
core_ch,0.278756,1700000
core_ch_chpot,0.27429899999999996,1700000
core_ch,0.8603000000000001,1800000
core_ch_chpot,1.2288240000000001,1800000
core_ch,0.438286,1800000
core_ch_chpot,1.011228,1800000
core_ch,0.682261,1800000
core_ch_chpot,1.130777,1800000
core_ch,2.424121,1800000
core_ch_chpot,3.517661,1800000
core_ch,1.360964,1800000
core_ch_chpot,2.235715,1800000
core_ch,0.29442599999999997,1800000
core_ch_chpot,0.938212,1800000
core_ch,1.767401,1800000
core_ch_chpot,3.433856,1800000
core_ch,0.7829360000000001,1800000
core_ch_chpot,1.462494,1800000
core_ch,0.7976399999999999,1800000
core_ch_chpot,1.840698,1800000
core_ch,0.49523199999999995,1800000
core_ch_chpot,0.9718739999999999,1800000
core_ch,0.818002,1800000
core_ch_chpot,5.009575,1800000
core_ch,0.420394,1800000
core_ch_chpot,0.8463900000000001,1800000
core_ch,6.247697,1800000
core_ch_chpot,7.2942029999999995,1800000
core_ch,0.353289,1800000
core_ch_chpot,2.0079260000000003,1800000
core_ch,0.640574,1800000
core_ch_chpot,0.9269499999999999,1800000
core_ch,1.140375,1800000
core_ch_chpot,1.964808,1800000
core_ch,0.787002,1800000
core_ch_chpot,1.392312,1800000
core_ch,1.011397,1800000
core_ch_chpot,1.8552760000000001,1800000
core_ch,0.390679,1800000
core_ch_chpot,0.7298870000000001,1800000
core_ch,0.745986,1800000
core_ch_chpot,0.555984,1800000
core_ch,0.6339359999999999,1800000
core_ch_chpot,1.269826,1800000
core_ch,1.101942,1800000
core_ch_chpot,3.66789,1800000
core_ch,0.786647,1800000
core_ch_chpot,1.739275,1800000
core_ch,0.871896,1800000
core_ch_chpot,6.372936,1800000
core_ch,1.4025,1800000
core_ch_chpot,2.5161860000000003,1800000
core_ch,0.6985290000000001,1800000
core_ch_chpot,1.5664310000000001,1800000
core_ch,0.811213,1800000
core_ch_chpot,2.63282,1800000
core_ch,0.86681,1800000
core_ch_chpot,1.402878,1800000
core_ch,1.0698649999999998,1800000
core_ch_chpot,2.014391,1800000
core_ch,1.1131820000000001,1800000
core_ch_chpot,3.139031,1800000
core_ch,0.883095,1800000
core_ch_chpot,1.959496,1800000
core_ch,1.4925030000000001,1800000
core_ch_chpot,2.6454109999999997,1800000
core_ch,0.304134,1800000
core_ch_chpot,0.536067,1800000
core_ch,0.458001,1800000
core_ch_chpot,1.129082,1800000
core_ch,0.581303,1800000
core_ch_chpot,1.2175319999999998,1800000
core_ch,0.452567,1800000
core_ch_chpot,1.2645,1800000
core_ch,3.83427,1800000
core_ch_chpot,5.083764,1800000
core_ch,1.167837,1800000
core_ch_chpot,2.736709,1800000
core_ch,0.45619600000000005,1800000
core_ch_chpot,0.910059,1800000
core_ch,0.37385599999999997,1800000
core_ch_chpot,0.997541,1800000
core_ch,0.5638489999999999,1800000
core_ch_chpot,1.035409,1800000
core_ch,0.7728299999999999,1800000
core_ch_chpot,1.784558,1800000
core_ch,0.31901599999999997,1800000
core_ch_chpot,1.147438,1800000
core_ch,0.8461529999999999,1800000
core_ch_chpot,1.2585870000000001,1800000
core_ch,1.4003679999999998,1800000
core_ch_chpot,4.057327,1800000
core_ch,1.127225,1800000
core_ch_chpot,1.710043,1800000
core_ch,6.186999,1800000
core_ch_chpot,7.533721,1800000
core_ch,2.051177,1800000
core_ch_chpot,3.092655,1800000
core_ch,1.8842450000000002,1800000
core_ch_chpot,2.966434,1800000
core_ch,2.102305,1800000
core_ch_chpot,4.3403670000000005,1800000
core_ch,1.553192,1800000
core_ch_chpot,2.847059,1800000
core_ch,1.437781,1800000
core_ch_chpot,2.0242289999999996,1800000
core_ch,1.8698860000000002,1800000
core_ch_chpot,2.486109,1800000
core_ch,1.574047,1800000
core_ch_chpot,3.937228,1800000
core_ch,4.02825,1800000
core_ch_chpot,4.941994,1800000
core_ch,1.405921,1800000
core_ch_chpot,2.052764,1800000
core_ch,1.4644860000000002,1800000
core_ch_chpot,2.1617699999999997,1800000
core_ch,1.402713,1800000
core_ch_chpot,1.692619,1800000
core_ch,1.519042,1800000
core_ch_chpot,6.114662,1800000
core_ch,1.840452,1800000
core_ch_chpot,4.680418,1800000
core_ch,1.500529,1800000
core_ch_chpot,1.9660379999999997,1800000
core_ch,1.340587,1800000
core_ch_chpot,1.761795,1800000
core_ch,1.510632,1800000
core_ch_chpot,2.061889,1800000
core_ch,1.5660820000000002,1800000
core_ch_chpot,2.132317,1800000
core_ch,1.48474,1800000
core_ch_chpot,1.825264,1800000
core_ch,1.342137,1800000
core_ch_chpot,1.803318,1800000
core_ch,1.3644219999999998,1800000
core_ch_chpot,1.984732,1800000
core_ch,1.340375,1800000
core_ch_chpot,1.845614,1800000
core_ch,1.429978,1800000
core_ch_chpot,2.208678,1800000
core_ch,1.372805,1800000
core_ch_chpot,2.1589780000000003,1800000
core_ch,1.532379,1800000
core_ch_chpot,1.9650940000000001,1800000
core_ch,1.402178,1800000
core_ch_chpot,2.33051,1800000
core_ch,1.644188,1800000
core_ch_chpot,2.589495,1800000
core_ch,1.503981,1800000
core_ch_chpot,2.359753,1800000
core_ch,1.808855,1800000
core_ch_chpot,2.653779,1800000
core_ch,1.373242,1800000
core_ch_chpot,1.902738,1800000
core_ch,1.560719,1800000
core_ch_chpot,2.318623,1800000
core_ch,2.224114,1800000
core_ch_chpot,3.463503,1800000
core_ch,1.3466559999999999,1800000
core_ch_chpot,1.693692,1800000
core_ch,2.115985,1800000
core_ch_chpot,5.2594069999999995,1800000
core_ch,1.339661,1800000
core_ch_chpot,2.070878,1800000
core_ch,1.500982,1800000
core_ch_chpot,2.40009,1800000
core_ch,1.446295,1800000
core_ch_chpot,2.48802,1800000
core_ch,1.372191,1800000
core_ch_chpot,1.905036,1800000
core_ch,1.532858,1800000
core_ch_chpot,2.125581,1800000
core_ch,1.8328369999999998,1800000
core_ch_chpot,2.830687,1800000
core_ch,2.776489,1800000
core_ch_chpot,3.6980009999999996,1800000
core_ch,1.335599,1800000
core_ch_chpot,2.103893,1800000
core_ch,4.104895,1800000
core_ch_chpot,5.40182,1800000
core_ch,1.5607259999999998,1800000
core_ch_chpot,2.129622,1800000
core_ch,1.449508,1800000
core_ch_chpot,2.101931,1800000
core_ch,2.2143330000000003,1800000
core_ch_chpot,4.142829,1800000
core_ch,1.394795,1800000
core_ch_chpot,2.735563,1800000
core_ch,1.8940579999999998,1800000
core_ch_chpot,2.625066,1800000
core_ch,2.278328,1800000
core_ch_chpot,2.983089,1800000
core_ch,1.392469,1800000
core_ch_chpot,1.964612,1800000
core_ch,1.492159,1800000
core_ch_chpot,4.7851420000000005,1800000
core_ch,1.339915,1800000
core_ch_chpot,1.8844770000000002,1800000
core_ch,1.8762029999999998,1800000
core_ch_chpot,7.2023269999999995,1800000
core_ch,1.500602,1800000
core_ch_chpot,5.906070000000001,1800000
core_ch,2.559605,1900000
core_ch_chpot,3.144861,1900000
core_ch,1.577963,1900000
core_ch_chpot,2.295476,1900000
core_ch,1.361068,1900000
core_ch_chpot,1.972789,1900000
core_ch,1.387908,1900000
core_ch_chpot,2.733603,1900000
core_ch,2.6011089999999997,1900000
core_ch_chpot,3.375788,1900000
core_ch,2.7698869999999998,1900000
core_ch_chpot,3.658439,1900000
core_ch,1.5491000000000001,1900000
core_ch_chpot,1.8443960000000001,1900000
core_ch,1.382975,1900000
core_ch_chpot,1.7926360000000001,1900000
core_ch,1.4537440000000001,1900000
core_ch_chpot,2.047374,1900000
core_ch,1.640972,1900000
core_ch_chpot,2.383761,1900000
core_ch,1.3651,1900000
core_ch_chpot,1.863802,1900000
