rel_core_size,abs_core_size,construction_time_ms,time_ms
0.05,4075286,277823.177,2.2631460000000003
0.05,4075286,277823.177,1.906852
0.05,4075286,277823.177,2.3128490000000004
0.05,4075286,277823.177,3.106312
0.05,4075286,277823.177,2.774956
0.05,4075286,277823.177,1.57418
0.05,4075286,277823.177,2.189593
0.05,4075286,277823.177,2.753672
0.05,4075286,277823.177,3.011347
0.05,4075286,277823.177,1.931955
0.05,4075286,277823.177,2.568798
0.05,4075286,277823.177,2.0317260000000004
0.05,4075286,277823.177,1.919118
0.05,4075286,277823.177,2.6687689999999997
0.05,4075286,277823.177,2.0656440000000003
0.05,4075286,277823.177,1.8834389999999999
0.05,4075286,277823.177,3.815234
0.05,4075286,277823.177,2.517639
0.05,4075286,277823.177,2.890988
0.05,4075286,277823.177,2.091544
0.05,4075286,277823.177,1.85086
0.05,4075286,277823.177,2.919283
0.05,4075286,277823.177,1.772975
0.05,4075286,277823.177,2.538953
0.05,4075286,277823.177,2.588458
0.05,4075286,277823.177,2.23898
0.05,4075286,277823.177,2.17631
0.05,4075286,277823.177,2.592149
0.05,4075286,277823.177,2.0993880000000003
0.05,4075286,277823.177,3.017496
0.05,4075286,277823.177,1.9220869999999999
0.05,4075286,277823.177,2.660985
0.05,4075286,277823.177,2.78852
0.05,4075286,277823.177,1.925226
0.05,4075286,277823.177,2.001553
0.05,4075286,277823.177,3.108007
0.05,4075286,277823.177,2.5683990000000003
0.05,4075286,277823.177,2.006605
0.05,4075286,277823.177,2.485268
0.05,4075286,277823.177,1.736198
0.05,4075286,277823.177,2.070891
0.05,4075286,277823.177,2.2031720000000004
0.05,4075286,277823.177,1.8250560000000002
0.05,4075286,277823.177,2.1157470000000003
0.05,4075286,277823.177,2.293847
0.05,4075286,277823.177,2.082016
0.05,4075286,277823.177,3.2608680000000003
0.05,4075286,277823.177,2.179954
0.05,4075286,277823.177,1.7900619999999998
0.05,4075286,277823.177,1.7383259999999998
0.05,4075286,277823.177,2.067066
0.05,4075286,277823.177,2.1757310000000003
0.05,4075286,277823.177,2.131967
0.05,4075286,277823.177,1.5217379999999998
0.05,4075286,277823.177,2.215861
0.05,4075286,277823.177,1.9490290000000001
0.05,4075286,277823.177,2.009291
0.05,4075286,277823.177,1.996473
0.05,4075286,277823.177,1.746436
0.05,4075286,277823.177,2.299009
0.05,4075286,277823.177,2.291938
0.05,4075286,277823.177,1.917228
0.05,4075286,277823.177,2.379661
0.05,4075286,277823.177,1.928564
0.05,4075286,277823.177,1.5848209999999998
0.05,4075286,277823.177,2.007698
0.05,4075286,277823.177,2.198455
0.05,4075286,277823.177,3.3877230000000003
0.05,4075286,277823.177,1.845037
0.05,4075286,277823.177,1.991114
0.05,4075286,277823.177,2.755148
0.05,4075286,277823.177,2.881308
0.05,4075286,277823.177,2.5439540000000003
0.05,4075286,277823.177,1.6589330000000002
0.05,4075286,277823.177,1.960465
0.05,4075286,277823.177,2.048279
0.05,4075286,277823.177,1.993941
0.05,4075286,277823.177,2.1207550000000004
0.05,4075286,277823.177,1.815219
0.05,4075286,277823.177,2.943013
0.05,4075286,277823.177,1.952058
0.05,4075286,277823.177,1.80499
0.05,4075286,277823.177,2.3632720000000003
0.05,4075286,277823.177,2.483289
0.05,4075286,277823.177,2.28812
0.05,4075286,277823.177,2.537311
0.05,4075286,277823.177,1.7027400000000001
0.05,4075286,277823.177,2.790053
0.05,4075286,277823.177,2.905428
0.05,4075286,277823.177,2.153858
0.05,4075286,277823.177,2.148915
0.05,4075286,277823.177,1.663474
0.05,4075286,277823.177,2.733834
0.05,4075286,277823.177,1.980679
0.05,4075286,277823.177,1.834955
0.05,4075286,277823.177,2.7927820000000003
0.05,4075286,277823.177,2.552198
0.05,4075286,277823.177,2.630872
0.05,4075286,277823.177,2.227267
0.05,4075286,277823.177,2.982468
0.05,4075286,277823.177,2.173522
0.05,4075286,277823.177,2.462696
0.05,4075286,277823.177,2.3169280000000003
0.05,4075286,277823.177,1.7636779999999999
0.05,4075286,277823.177,2.3628099999999996
0.05,4075286,277823.177,2.2416869999999998
0.05,4075286,277823.177,2.6859140000000004
0.05,4075286,277823.177,2.233355
0.05,4075286,277823.177,1.7857029999999998
0.05,4075286,277823.177,1.957213
0.05,4075286,277823.177,2.096458
0.05,4075286,277823.177,1.626444
0.05,4075286,277823.177,2.292824
0.05,4075286,277823.177,2.186613
0.05,4075286,277823.177,2.344976
0.05,4075286,277823.177,2.782262
0.05,4075286,277823.177,2.0631500000000003
0.05,4075286,277823.177,1.7833709999999998
0.05,4075286,277823.177,1.830486
0.05,4075286,277823.177,2.607956
0.05,4075286,277823.177,2.077026
0.05,4075286,277823.177,1.8599009999999998
0.05,4075286,277823.177,3.111669
0.05,4075286,277823.177,1.957967
0.05,4075286,277823.177,2.1172310000000003
0.05,4075286,277823.177,2.570211
0.05,4075286,277823.177,2.163136
0.05,4075286,277823.177,2.009385
0.05,4075286,277823.177,2.261444
0.05,4075286,277823.177,1.63049
0.05,4075286,277823.177,2.445974
0.05,4075286,277823.177,1.55769
0.05,4075286,277823.177,2.097037
0.05,4075286,277823.177,2.621938
0.05,4075286,277823.177,2.0134529999999997
0.05,4075286,277823.177,2.316913
0.05,4075286,277823.177,1.9007509999999999
0.05,4075286,277823.177,2.426854
0.05,4075286,277823.177,1.934391
0.05,4075286,277823.177,2.925468
0.05,4075286,277823.177,2.112095
0.05,4075286,277823.177,1.981194
0.05,4075286,277823.177,1.9344599999999998
0.05,4075286,277823.177,1.810517
0.05,4075286,277823.177,2.592269
0.05,4075286,277823.177,1.669852
0.05,4075286,277823.177,1.941445
0.05,4075286,277823.177,2.097286
0.05,4075286,277823.177,1.9943279999999999
0.05,4075286,277823.177,1.7199870000000002
0.05,4075286,277823.177,1.963439
0.05,4075286,277823.177,2.34456
0.05,4075286,277823.177,2.708542
0.05,4075286,277823.177,2.2406520000000003
0.05,4075286,277823.177,1.769739
0.05,4075286,277823.177,2.726881
0.05,4075286,277823.177,1.923645
0.05,4075286,277823.177,1.802847
0.05,4075286,277823.177,1.864216
0.05,4075286,277823.177,2.0451490000000003
0.05,4075286,277823.177,2.159536
0.05,4075286,277823.177,1.937862
0.05,4075286,277823.177,2.002481
0.05,4075286,277823.177,1.994275
0.05,4075286,277823.177,1.892222
0.05,4075286,277823.177,2.011406
0.05,4075286,277823.177,2.039596
0.05,4075286,277823.177,2.13715
0.05,4075286,277823.177,2.452902
0.05,4075286,277823.177,1.971026
0.05,4075286,277823.177,2.077131
0.05,4075286,277823.177,2.040093
0.05,4075286,277823.177,2.2432689999999997
0.05,4075286,277823.177,2.201823
0.05,4075286,277823.177,1.9304569999999999
0.05,4075286,277823.177,2.049783
0.05,4075286,277823.177,2.5403860000000003
0.05,4075286,277823.177,2.138284
0.05,4075286,277823.177,2.339575
0.05,4075286,277823.177,1.9616759999999998
0.05,4075286,277823.177,2.797943
0.05,4075286,277823.177,1.766923
0.05,4075286,277823.177,1.7375470000000002
0.05,4075286,277823.177,2.300722
0.05,4075286,277823.177,1.7960189999999998
0.05,4075286,277823.177,2.1773279999999997
0.05,4075286,277823.177,2.040524
0.05,4075286,277823.177,1.7740470000000002
0.05,4075286,277823.177,2.00749
0.05,4075286,277823.177,2.422725
0.05,4075286,277823.177,1.85232
0.05,4075286,277823.177,1.8701439999999998
0.05,4075286,277823.177,1.709461
0.05,4075286,277823.177,1.704979
0.05,4075286,277823.177,1.9016970000000002
0.05,4075286,277823.177,2.165779
0.05,4075286,277823.177,1.8214259999999998
0.05,4075286,277823.177,1.714755
0.05,4075286,277823.177,1.7553310000000002
0.05,4075286,277823.177,2.109352
0.05,4075286,277823.177,1.9361150000000003
0.05,4075286,277823.177,2.127174
0.05,4075286,277823.177,2.5804690000000003
0.05,4075286,277823.177,2.3056080000000003
0.05,4075286,277823.177,1.983016
0.05,4075286,277823.177,2.026711
0.05,4075286,277823.177,1.597083
0.05,4075286,277823.177,1.86416
0.05,4075286,277823.177,1.892518
0.05,4075286,277823.177,2.1281790000000003
0.05,4075286,277823.177,2.009309
0.05,4075286,277823.177,1.6567869999999998
0.05,4075286,277823.177,2.147376
0.05,4075286,277823.177,1.823246
0.05,4075286,277823.177,2.0421430000000003
0.05,4075286,277823.177,2.1959470000000003
0.05,4075286,277823.177,1.97066
0.05,4075286,277823.177,1.7299490000000002
0.05,4075286,277823.177,1.828454
0.05,4075286,277823.177,2.149839
0.05,4075286,277823.177,2.086243
0.05,4075286,277823.177,2.283212
0.05,4075286,277823.177,1.6636810000000002
0.05,4075286,277823.177,2.194435
0.05,4075286,277823.177,1.947409
0.05,4075286,277823.177,1.626384
0.05,4075286,277823.177,2.629623
0.05,4075286,277823.177,2.061643
0.05,4075286,277823.177,1.8417569999999999
0.05,4075286,277823.177,1.983273
0.05,4075286,277823.177,1.854989
0.05,4075286,277823.177,1.961483
0.05,4075286,277823.177,2.3606689999999997
0.05,4075286,277823.177,2.043177
0.05,4075286,277823.177,1.7563970000000002
0.05,4075286,277823.177,2.748977
0.05,4075286,277823.177,1.857187
0.05,4075286,277823.177,2.792609
0.05,4075286,277823.177,1.7649720000000002
0.05,4075286,277823.177,2.388963
0.05,4075286,277823.177,2.221803
0.05,4075286,277823.177,1.9541689999999998
0.05,4075286,277823.177,2.36367
0.05,4075286,277823.177,2.252675
0.05,4075286,277823.177,2.497599
0.05,4075286,277823.177,2.80009
0.05,4075286,277823.177,1.845878
0.05,4075286,277823.177,1.739758
0.05,4075286,277823.177,2.0227060000000003
0.05,4075286,277823.177,2.587782
0.05,4075286,277823.177,2.176877
0.05,4075286,277823.177,2.0087639999999998
0.05,4075286,277823.177,1.7963200000000001
0.05,4075286,277823.177,1.8906759999999998
0.05,4075286,277823.177,2.1499759999999997
0.05,4075286,277823.177,2.019161
0.05,4075286,277823.177,2.095966
0.05,4075286,277823.177,1.929128
0.05,4075286,277823.177,2.102452
0.05,4075286,277823.177,1.835747
0.05,4075286,277823.177,1.7165469999999998
0.05,4075286,277823.177,2.321886
0.05,4075286,277823.177,1.692304
0.05,4075286,277823.177,2.309653
0.05,4075286,277823.177,1.81814
0.05,4075286,277823.177,1.863519
0.05,4075286,277823.177,2.191659
0.05,4075286,277823.177,1.980775
0.05,4075286,277823.177,2.133455
0.05,4075286,277823.177,2.229719
0.05,4075286,277823.177,2.034237
0.05,4075286,277823.177,2.511687
0.05,4075286,277823.177,2.616284
0.05,4075286,277823.177,1.8695509999999997
0.05,4075286,277823.177,1.810791
0.05,4075286,277823.177,1.870534
0.05,4075286,277823.177,1.976932
0.05,4075286,277823.177,1.833228
0.05,4075286,277823.177,2.004665
0.05,4075286,277823.177,1.776425
0.05,4075286,277823.177,2.1715869999999997
0.05,4075286,277823.177,2.003132
0.05,4075286,277823.177,1.7142730000000002
0.05,4075286,277823.177,2.403598
0.05,4075286,277823.177,1.8270400000000002
0.05,4075286,277823.177,1.86346
0.05,4075286,277823.177,2.334768
0.05,4075286,277823.177,1.986893
0.05,4075286,277823.177,1.8338290000000002
0.05,4075286,277823.177,2.119143
0.05,4075286,277823.177,1.794002
0.05,4075286,277823.177,1.805402
0.05,4075286,277823.177,1.7613310000000002
0.05,4075286,277823.177,1.845162
0.05,4075286,277823.177,1.9931619999999999
0.05,4075286,277823.177,2.102195
0.05,4075286,277823.177,2.097345
0.05,4075286,277823.177,1.69262
0.05,4075286,277823.177,2.0376950000000003
0.05,4075286,277823.177,1.909793
0.05,4075286,277823.177,1.573742
0.05,4075286,277823.177,2.241151
0.05,4075286,277823.177,1.965826
0.05,4075286,277823.177,2.915197
0.05,4075286,277823.177,2.113483
0.05,4075286,277823.177,1.8840310000000002
0.05,4075286,277823.177,1.635482
0.05,4075286,277823.177,2.07902
0.05,4075286,277823.177,2.00586
0.05,4075286,277823.177,2.623435
0.05,4075286,277823.177,2.112467
0.05,4075286,277823.177,2.078565
0.05,4075286,277823.177,2.4215709999999997
0.05,4075286,277823.177,1.890709
0.05,4075286,277823.177,2.0703750000000003
0.05,4075286,277823.177,2.303433
0.05,4075286,277823.177,2.14753
0.05,4075286,277823.177,1.954897
0.05,4075286,277823.177,2.4640880000000003
0.05,4075286,277823.177,2.396786
0.05,4075286,277823.177,1.8914939999999998
0.05,4075286,277823.177,2.081071
0.05,4075286,277823.177,2.0675160000000004
0.05,4075286,277823.177,1.750954
0.05,4075286,277823.177,1.956865
0.05,4075286,277823.177,2.416537
0.05,4075286,277823.177,1.927216
0.05,4075286,277823.177,2.228587
0.05,4075286,277823.177,1.9201840000000001
0.05,4075286,277823.177,2.2897
0.05,4075286,277823.177,1.898653
0.05,4075286,277823.177,1.913503
0.05,4075286,277823.177,2.121613
0.05,4075286,277823.177,1.94115
0.05,4075286,277823.177,1.7804740000000001
0.05,4075286,277823.177,2.006141
0.05,4075286,277823.177,2.016236
0.05,4075286,277823.177,1.97848
0.05,4075286,277823.177,2.055139
0.05,4075286,277823.177,2.3131470000000003
0.05,4075286,277823.177,2.512012
0.05,4075286,277823.177,2.501757
0.05,4075286,277823.177,1.578136
0.05,4075286,277823.177,1.580855
0.05,4075286,277823.177,1.9018560000000002
0.05,4075286,277823.177,1.959955
0.05,4075286,277823.177,1.935987
0.05,4075286,277823.177,1.976737
0.05,4075286,277823.177,1.922143
0.05,4075286,277823.177,2.091895
0.05,4075286,277823.177,2.31735
0.05,4075286,277823.177,1.943156
0.05,4075286,277823.177,1.926757
0.05,4075286,277823.177,2.093811
0.05,4075286,277823.177,2.150712
0.05,4075286,277823.177,1.6855040000000001
0.05,4075286,277823.177,1.895409
0.05,4075286,277823.177,1.6358700000000002
0.05,4075286,277823.177,2.006155
0.05,4075286,277823.177,2.386546
0.05,4075286,277823.177,1.851961
0.05,4075286,277823.177,2.105123
0.05,4075286,277823.177,2.108772
0.05,4075286,277823.177,2.1993110000000002
0.05,4075286,277823.177,2.22175
0.05,4075286,277823.177,2.277767
0.05,4075286,277823.177,1.924382
0.05,4075286,277823.177,2.756434
0.05,4075286,277823.177,1.9278970000000002
0.05,4075286,277823.177,2.150362
0.05,4075286,277823.177,1.872756
0.05,4075286,277823.177,2.1243260000000004
0.05,4075286,277823.177,1.928991
0.05,4075286,277823.177,2.115395
0.05,4075286,277823.177,2.1294500000000003
0.05,4075286,277823.177,1.861105
0.05,4075286,277823.177,1.635629
0.05,4075286,277823.177,1.647286
0.05,4075286,277823.177,1.909792
0.05,4075286,277823.177,1.8843189999999999
0.05,4075286,277823.177,3.137773
0.05,4075286,277823.177,1.7921259999999999
0.05,4075286,277823.177,2.030158
0.05,4075286,277823.177,2.0337959999999997
0.05,4075286,277823.177,2.182037
0.05,4075286,277823.177,1.7653590000000001
0.05,4075286,277823.177,1.877893
0.05,4075286,277823.177,1.908506
0.05,4075286,277823.177,1.992847
0.05,4075286,277823.177,1.9411900000000002
0.05,4075286,277823.177,2.070068
0.05,4075286,277823.177,1.958961
0.05,4075286,277823.177,1.871172
0.05,4075286,277823.177,1.9913889999999999
0.05,4075286,277823.177,1.8061470000000002
0.05,4075286,277823.177,1.6134110000000002
0.05,4075286,277823.177,2.428795
0.05,4075286,277823.177,2.115736
0.05,4075286,277823.177,2.199169
0.05,4075286,277823.177,2.072122
0.05,4075286,277823.177,1.819924
0.05,4075286,277823.177,2.343824
0.05,4075286,277823.177,1.886441
0.05,4075286,277823.177,2.0443849999999997
0.05,4075286,277823.177,1.642248
0.05,4075286,277823.177,2.009227
0.05,4075286,277823.177,1.9588980000000005
0.05,4075286,277823.177,2.06477
0.05,4075286,277823.177,2.2688599999999997
0.05,4075286,277823.177,1.7618599999999998
0.05,4075286,277823.177,2.468816
0.05,4075286,277823.177,2.168589
0.05,4075286,277823.177,1.688538
0.05,4075286,277823.177,2.031218
0.05,4075286,277823.177,1.9264720000000002
0.05,4075286,277823.177,2.078681
0.05,4075286,277823.177,2.014257
0.05,4075286,277823.177,2.041593
0.05,4075286,277823.177,2.287369
0.05,4075286,277823.177,1.7728169999999999
0.05,4075286,277823.177,1.6221649999999999
0.05,4075286,277823.177,2.052755
0.05,4075286,277823.177,1.994086
0.05,4075286,277823.177,1.86342
0.05,4075286,277823.177,1.923197
0.05,4075286,277823.177,2.013601
0.05,4075286,277823.177,1.716625
0.05,4075286,277823.177,1.9787029999999999
0.05,4075286,277823.177,1.549667
0.05,4075286,277823.177,2.2003150000000002
0.05,4075286,277823.177,1.970807
0.05,4075286,277823.177,2.321229
0.05,4075286,277823.177,2.025977
0.05,4075286,277823.177,2.211409
0.05,4075286,277823.177,2.143287
0.05,4075286,277823.177,2.2530900000000003
0.05,4075286,277823.177,1.8874799999999998
0.05,4075286,277823.177,1.905128
0.05,4075286,277823.177,1.660192
0.05,4075286,277823.177,1.993654
0.05,4075286,277823.177,1.5978809999999999
0.05,4075286,277823.177,1.84245
0.05,4075286,277823.177,2.370366
0.05,4075286,277823.177,1.8601400000000001
0.05,4075286,277823.177,1.697188
0.05,4075286,277823.177,1.9297220000000002
0.05,4075286,277823.177,1.972853
0.05,4075286,277823.177,1.74738
0.05,4075286,277823.177,1.9466029999999999
0.05,4075286,277823.177,2.231753
0.05,4075286,277823.177,1.7224540000000002
0.05,4075286,277823.177,1.8795709999999999
0.05,4075286,277823.177,1.743325
0.05,4075286,277823.177,1.964938
0.05,4075286,277823.177,1.965804
0.05,4075286,277823.177,1.7285700000000002
0.05,4075286,277823.177,1.6824689999999998
0.05,4075286,277823.177,2.122519
0.05,4075286,277823.177,1.7190470000000002
0.05,4075286,277823.177,2.0108490000000003
0.05,4075286,277823.177,2.01689
0.05,4075286,277823.177,1.992457
0.05,4075286,277823.177,2.033456
0.05,4075286,277823.177,1.8698740000000003
0.05,4075286,277823.177,1.715541
0.05,4075286,277823.177,2.0274240000000003
0.05,4075286,277823.177,1.8478560000000002
0.05,4075286,277823.177,2.262335
0.05,4075286,277823.177,1.905593
0.05,4075286,277823.177,1.895038
0.05,4075286,277823.177,2.136816
0.05,4075286,277823.177,1.8662029999999998
0.05,4075286,277823.177,2.2145639999999998
0.05,4075286,277823.177,2.1988670000000003
0.05,4075286,277823.177,2.087491
0.05,4075286,277823.177,1.7408270000000001
0.05,4075286,277823.177,2.063403
0.05,4075286,277823.177,1.5043600000000001
0.05,4075286,277823.177,2.310239
0.05,4075286,277823.177,1.760474
0.05,4075286,277823.177,1.9708740000000002
0.05,4075286,277823.177,2.278149
0.05,4075286,277823.177,1.98748
0.05,4075286,277823.177,2.112812
0.05,4075286,277823.177,2.120288
0.05,4075286,277823.177,1.837025
0.05,4075286,277823.177,2.5070099999999997
